,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Boro_RAW-2332-Boro,Boro_RAW-2332-Boro,"Чай из {{Чип-Чипа}} заставляет человека думать о своих врагах, верно? Как драматично.",,"Le thé au {{chip chip}} rappelle ses ennemis à celui qui en boit, c'est ça ? Comme c'est théâtral !","Il tè al {{Chip Chip}} fa pensare ai propri nemici, vero? È molto drammatico.","Bei {{Chip Chip}} denkt man an seine Feinde, ja? Wie überaus dramatisch.","El té de {{Chip Chip}} hace que una persona piense en sus enemigos, ¿verdad? Qué dramático.","El té de {{Chip Chip}} hace que una persona piense en sus enemigos, ¿verdad? Qué dramático.",{{Chip Chip}} 차는 원수진 사람을 떠올리게 한다죠? 정말 극적인 음료예요.,,{{チップチップ}}ティーを飲むと、自分の敵が頭に浮かぶんだろう？ 実にドラマチックだ。,"O chá de {{chip chip}} faz uma pessoa pensar em seus inimigos, sim? Que dramático.",{{Chip Chip}}会让人想起自己的仇人，不是吗？真是太有戏剧效果了。,{{Chip Chip}}茶不是會令人想到自己的敵人嗎？多刺激啊。,,,,,
Boro_RAW-2333-Boro,Boro_RAW-2333-Boro,"{{Боро}} не слишком горд, чтобы признать наличие врагов, хо-хо! Можете себе представить?? У МЕНЯ?!?",,"{{Boro}} n'est pas très fier d'admettre qu'il a des ennemis, oh, oh ! Tu imagines ?? MOI ?!?","{Boro}} ha la modestia di ammettere di avere dei nemici, eheh! Riesci a immaginarlo? Proprio io!","{{Boro}} muss leider zugeben, dass er auch Feinde hat, hoho! Kannst du dir das vorstellen? ICH?!","{{Boro}} no es demasiado orgulloso para admitir que tiene enemigos, ¡jo, jo! ¿Te lo imaginas? ¿¡YO!?","{{Boro}} no es demasiado orgulloso para admitir que tiene enemigos, ¡jo, jo! ¿Te lo imaginas? ¡¿YO?!","실은 이 {{Boro}}도 척을 진 사람이 있답니다, 후후! 상상이 되세요?? 나한테 적이라니?!?",,{{ボロ}}は謙虚だから、敵がいるって認めるよ！ 想像できるかい？？ おいらにだよ？！？,"O {{Boro}} não tem muito orgulho de admitir que tem inimigos, hoho! Consegue imaginar?? EU?!?",{{Boro}}不太愿意承认自己也有仇人，嚯嚯！你能想象吗？？我也有仇人？！？,{{Boro}}恥於承認自己也有敵人！你能想像嗎？？我耶？！？,,,,,
Boro_RAW-2334-Boro,Boro_RAW-2334-Boro,"Но, э-эм... ну...",,"Mais, euh… eh bien…","Ma, ehm... ecco...","Aber, ähm …nun …","Pero, mmm... bueno...","Pero, mmm... Bueno...","하지만, 음... 어쨌든...",,けど、まあ… うん…,"Mas, ahm... bem...",可是，唉……好吧……,不過，呃……嗯……,,,,,
Boro_RAW-2335-Boro,Boro_RAW-2335-Boro,"Полагаю, есть некоторые болезненные воспоминания. О человеке, который когда-то был другом, но перестал им быть.",,"J'imagine que certains souvenirs sont douloureux. Une personne qui fut un ami, mais qui ne l'est plus.","Immagino che sia possibile avere dei ricordi dolorosi. Una persona amica, che amica non è più.","Ich schätze, es gibt einige schmerzhafte Erinnerungen. Eine Person, die mal ein Freund war und es nun nicht mehr ist.","Supongo que tengo algunos recuerdos dolorosos. Una persona que alguna vez fue un amigo, pero ya no.","Supongo que tengo algunos recuerdos dolorosos. Una persona que alguna vez fue un amigo, pero ya no.",내게도 아픈 기억은 있어요. 한때는 친구였는데 등 돌린 사람이 있단 말이죠.,,いくつかつらい思い出があってね。以前は友だちだったけど、今はもう違う。,Suponho que haja algumas lembranças dolorosas. Uma pessoa que outrora fora uma amiga mas não é mais.,我得说，我确实有一些痛苦的记忆。那人曾经是我的朋友，但我们反目成仇了。,我還是有一些痛苦的回憶。有個人，曾經是好友，但再也不是了。,,,,,
Boro_RAW-2336-Boro,Boro_RAW-2336-Boro,"Видите ли, мы знали друг друга очень давно, и, э-эм...",,"Tu vois, lui et moi nous nous connaissions depuis très longtemps et… hum…","Eravamo amici di vecchia data e, ehm…","Wir kannten uns seit langer Zeit, weißt du, und, ähm …","Verás, él y yo nos conocíamos desde hacía bastante tiempo, y, eh...","Verás, nos conocíamos desde hacía bastante tiempo, y, eh...","그 사람과 나는 꽤 오래 알고 지낸 사이였는데, 그러다가, 음...",,彼とは長いこと知り合いで、それでその…,"Sabe, ele e eu nos conhecíamos há muito tempo e, ahm...",我和他认识了很长时间，然后，唉……,是這樣的，他跟我認識很久了，然後，呃……,,,,,
Boro_RAW-2337-Boro,Boro_RAW-2337-Boro,...о боже...,This is said with sadness,… oh là là…,...oh cielo...,…Herrje …,"Oh, Dios...",Cielo santo...,...이것 참...,,…ふう、参ったな…,Minha nossa...,……唉，可惜啊……,……噢，天啊……,,,,,
Boro_RAW-2338-Boro,Boro_RAW-2338-Boro,"...мисс, на самом деле я чувствую, что предпочёл бы не говорить об этом. Прошу прощения.",,"… Mademoiselle, j'ai l'impression que je préférerais ne pas en parler. Je suis désolé.","… signorina, ho la sensazione che preferirei non parlarne. Mi devi scusare.","…Meine Liebe, ich habe das Gefühl, dass ich eigentlich nicht darüber reden will. Entschuldige.","Señorita, en realidad tengo la sensación de que preferiría no hablar de ello. Disculpa.","Señorita, en realidad tengo la sensación de que preferiría no hablar del tema. Mil disculpas.","...아가씨, 별로 얘기하고 싶지 않은 기분이 드네요. 미안해요.",,申し訳ないけど、お嬢さん… 話をする気が失せてきたよ。ごめん。,"Senhorita, estou tendo a sensação de que prefiro não falar sobre esse assunto. Peço desculpas.",……小姐，我心里居然也有了一种不想谈论此事的感觉。抱歉了。,……小姐，我其實不太想聊這個話題。對不起。,,,,,
Boro_RAW-2339-Boro,Boro_RAW-2339-Boro,"Хех, можете представить, как редко случается, чтобы {{Боро}} не хотел о чём-то поговорить!",,Ah ! Tu imagines comme il est rare que {{Boro}} n'ait pas envie de parler de quelque chose !,"Eh, puoi immaginare quanto sia raro che {{Boro}} non voglia parlare di una cosa!","Ha, kannst du dir vorstellen, wie selten es vorkommt, dass {{Boro}} nicht über etwas reden will?","¡Je, puedes imaginar lo raro que es que {{Boro}} no quiera hablar de algo!",¡Je! ¡Puedes imaginarte lo raro que es que {{Boro}} no quiera hablar de algo!,"하하, 이 {{Boro}}가 얘기하고 싶지 않은 일도 있다니, 신기하죠!",,{{ボロ}}が話をやめるなんてすごいレアだけどさ、ハハッ！,"Heh, consegue imaginar como é raro para o {{Boro}} não falar sobre algo?",呵，你可以想象，{{Boro}}居然不想谈某件事，这是多么罕见的情况！,呵，你可知道{{Boro}}不想談論的話題有多稀有嗎！,,,,,
Boro_RAW-2340-Boro,Boro_RAW-2340-Boro,"Да, мне гораздо лучше от того, что я не говорю об этом, пожалуй.",,"Oui, il est vraiment préférable de ne pas en parler, je crois.","Mi sento molto meglio a non parlarne, credo.","Ja, ich fühle mich viel besser, wenn ich nicht darüber rede, glaube ich.","Sí, creo que me siento mucho mejor sin hablar de ello.","Sí, creo que me siento mucho mejor si no tocamos el tema.","좋아요, 얘기하지 않으니, 기분이 훨씬 낫군요.",,でも、おかげでだいぶ気がラクになったな。,"Sim, estou me sentido muito melhor não falando, eu acho.",嗯，我觉得，不谈这件事让我感觉好多了。,對，不要去談它，感覺應該就好多了。,,,,,
Boro_RAW-2341-Boro,Boro_RAW-2341-Boro,"И всё же, это весьма захватывающий напиток. Есть те, кому на самом деле нравится это чувство неправильности!",,"Cependant, c'est une boisson assez fascinante. Certaines personnes apprécient le goût de l'illégalité, en fait !","Eppure, è una bevanda davvero affascinante. Ci sono persone a cui piace la sensazione di trovarsi nell'errore!","Trotzdem, ein faszinierendes Getränk. Es gibt Leute, die das Gefühl des Falschen genießen!","Aun así, es una bebida bastante fascinante. ¡De hecho, hay algunos que disfrutan del sentimiento de injusticia!","Aun así, es una bebida bastante fascinante. ¡De hecho, hay gente que disfruta del sentimiento de injusticia!",그래도 음료 자체는 매력적이었어요. 사실 원망스러운 감정을 즐기는 사람들도 있더군요!,,とはいえ、実に興味深い飲み物だ。実際、このつらさが好きって人がいるんだよね！,"Ainda assim, é uma bebida muito fascinante. Há algumas pessoas que apreciam a sensação de ilicitude, na verdade!",即便如此，这杯茶还是非常棒。事实上，有些人就是喜欢仇恨的感觉！,話說回來，這種茶真奇妙。其實有些人就喜歡這種受到錯待的感覺！,,,,,
Boro_RAW-2342-Boro,Boro_RAW-2342-Boro,"Но не мне. Нет, не совсем «моя чашка чая», если позволите! Хе-хе-хе!","Again, ""not my cup of tea"" is an expression that means ""not something I like""","Mais moi non. Non, ce n'est pas ma ""tasse de thé"", si tu veux ! Hé, hé, hé !","Ma non io. No, non è per me, se proprio lo devo dire! Eheheh!","Aber ich gehöre nicht dazu. Nein, das kommt mir nicht in die Tasse, wenn du so willst! Hahaha!","Pero yo no. ¡No, no es ""plato de gusto"" para mí, por así decirlo! ¡Je, je, je, je!","Pero yo no. ¡No es algo que me «exci-te», por así decirlo! ¡Je, je, je, je!",나는 아니지만. 그래서 내 취향에 맞는 '차'는 아니랍니다! 하하하!,,けど、おいらは違う。そうとも、こいつは好みの一杯じゃないよ。ハハッ！,"Mas eu não. Não, não é algo que eu goste!",但我就算了。你可以说，我“不好这一口”！嘿嘿嘿！,但我不喜歡。不，不合我的胃口！呵呵呵！,,,,,
Boro_RAW-2343-Boro,Boro_RAW-2343-Boro,"А-ах, чай из {{Пухоструча}}. У него несколько горьковато-сладкий вкус, верно?",,"Ah, du thé au {{puffpod}} ! C'est un goût aigre-doux, non ?","Ah, il tè al {{Puffpod}}. Ha un sapore un po' agrodolce, vero?","Ah, {{Puffpod}}-Tee! Er ist bittersüß, nicht wahr?","Ah, té de {{Puffpod}}. Su sabor es algo agridulce, ¿no?","Ah, té de {{Puffpod}}. Su sabor es algo agridulce, ¿no?","아아, {{Puffpod}} 차군요. 약간 달콤 쌉싸름한 맛이 난다고들 하죠?",,ああ、{{パフポッド}}ティーだ。どこかほろ苦くてさ？,"Ahh, chá de {{puffpod}}. É um pouco agridoce, sim?",啊，{{Puffpod}}茶。它的味道苦中有甜，对吧？,啊，{{Puffpod}}茶。喝起來又苦又甜，不是嗎？,,,,,
Boro_RAW-2344-Boro,Boro_RAW-2344-Boro,"Действительно, он взывает к очень древнему чувству глубоко в душе.",,"En effet, ça rappelle une très ancienne sensation, au plus profond de l'âme.","In effetti, evoca un sentimento molto antico, che viene dal profondo dell'animo.","Tatsächlich stimmt er ein uraltes Gefühl an, ganz tief in der Seele.","De hecho, invoca un sentimiento muy antiguo y profundo en el alma.","De hecho, invoca un sentimiento muy antiguo y profundo en el alma.",영혼 깊은 곳에서 지극히 오래된 그리움을 불러오고요.,,確かに、大昔の感情が呼び覚まされるよ。心の奥底からね。,"Na verdade, ele evoca uma sensação muito antiga, no fundo da alma.",没错，它会在灵魂深处唤起一股远古的感觉。,它的確會喚起心中陳舊的感受。,,,,,
Boro_RAW-2345-Boro,Boro_RAW-2345-Boro,"Но эти чувства могут быть обманчивы для нас, всё так. К сожалению.",,"Mais ces sensations peuvent être trompeuses, oui. Malheureusement.","Ma questi sentimenti possono essere ingannevoli, sfortunatamente.","Aber solche Gefühle können uns täuschen, ja. Leider.","Pero estos sentimientos pueden resultarnos engañosos, sí. Desafortunadamente.","Pero estos sentimientos pueden resultarnos engañosos, sí. Por desgracia.",근데 사실 감정이라는 게 우리를 속일 때도 있어요. 안타까운 일이지만요.,,けど、時にそういった感情に騙されもするんだ。残念だけど。,"Mas essas sensações podem nos enganar, sim. Infelizmente.",但这股感觉一种假象。太可惜了。,不過，這些感受可能是假的。真可惜。,,,,,
Boro_RAW-2346-Boro,Boro_RAW-2346-Boro,"Я говорил вам, что у меня никогда не было родителей? Это чистая правда.",,T'ai-je dit que je n'ai jamais eu de parents ? C'est vrai.,Ti ho mai detto che non ho mai conosciuti i miei genitori? Ebbene è così.,"Hab ich dir erzählt, dass ich nie Eltern hatte? Es stimmt.",¿Te he dicho que nunca tuve padres? Es verdad.,¿Ya te dije que nunca tuve mamá o papá? Es verdad.,내게 부모님이 안 계신다는 말을 했던가요? 정말이랍니다.,,おいらには両親がいないって話したっけ？ 本当なんだ。,Eu já lhe contei que eu nunca tive pais? É verdade.,我告没告诉过你，我是没有父母的？事情是真的。,我跟你說過我沒有父母嗎？真的。,,,,,
Boro_RAW-2347-Boro,Boro_RAW-2347-Boro,"Не то чтобы я грустил по этому поводу! Просто так сложилось! Из {{Боро}} вышло нечто вполне приличное, хе-хе!",,"Non pas que cela me rende triste ! C'est simplement un état de fait ! {{Boro}} s'en est parfaitement sorti, hé, hé, hé !","Non che io sia triste per la questione in sé! È un dato di fatto! Ma {{Boro}} è venuto fuori benissimo, eheheh!","Nicht, dass ich deswegen traurig wäre! So ist es einfach! {{Boro}} hat trotzdem was aus sich gemacht, haha!","No es que esté triste por el asunto, ¡pero es lo que es! {{Boro}} resultó estar perfectamente bien, ¡je, je!","¡No es que esté triste por el asunto, pero así es la cosa! {{Boro}} salió bien, al fin y al cabo, ¡je, je!","그것 때문에 슬프다는 건 아니에요! 사실이 그렇다는 거죠! 이 {{Boro}}는 그래도 아주 훌륭하게 컸으니까요, 하하!",,別に悲しくはないよ、事実なだけでさ！ {{ボロ}}は立派に成長したしね、ハハッ！,"Não que eu fique triste com isso! É simplesmente um fato! O {{Boro}} acabou muito bem, heheh!",我并未对此感到悲伤！因为事实就是如此！{{Boro}}还是过得好好的，嘿嘿！,對此我也並不是很難過！這不過就是個事實！{{Boro}}還是好好的長大了，呵呵！,,,,,
Boro_RAW-2348-Boro,Boro_RAW-2348-Boro,"Но: когда я пью чай из {{Пухоструча}}, у меня возникает ощущение, будто у меня были родители!",,"Mais, quand je bois du thé au {{puffpod}}, ça me donne l'impression d'avoir eu des parents !","Eppure quando bevo il tè al {{Puffpod}}, ho la sensazione di aver avuto dei genitori!","Aber, wenn ich {{Puffpod}}-Tee trinke, habe ich immer das Gefühl, ich hätte Eltern gehabt!","Pero cuando bebo té de {{Puffpod}}, ¡me da la sensación de haber tenido padres!","Pero cuando bebo té de {{Puffpod}}, ¡me da la sensación de haber tenido mamá o papá!",하지만 {{Puffpod}} 차를 마실 때면 꼭 부모님이 계신 것 같은 느낌이 들어요!,,けど{{パフポッド}}ティーを飲むと、両親がいたような気分になるんだ！,"Mas: quando eu bebo chá de {{puffpod}}, fico com a sensação de ter tido pais!",但是：当我喝下{{Puffpod}}茶之后，会有一种曾经拥有父母的错觉！,不過呢，在我喝下{{Puffpod}}茶後，我卻覺得自己有父母。,,,,,
Boro_RAW-2349-Boro,Boro_RAW-2349-Boro,"На самом деле, довольно грустное чувство. Несколько тревожное. Не уверен, что мне нравится это ощущение.",,Une triste sensation en réalité. Un peu perturbante. Je ne suis pas certain d'aimer cette sensation.,"Una sensazione triste, in effetti. Un po' snervante. Non so se mi piace questa sensazione.","Ein trauriges Gefühl, um ehrlich zu sein. Etwas beunruhigend. Ich bin nicht sicher, ob es mir gefällt.","De hecho, es un sentimiento triste. Algo desconcertante. No estoy seguro de si me gusta la sensación.","De hecho, es un sentimiento triste. Algo desconcertante. No estoy seguro de si me gusta la sensación.",조금 슬픈 느낌이에요. 뭔가 불안하기도 하고. 이 기분이 좋은 건지 모르겠어요.,,実際、ちょっと悲しいよ。落ち着かない。これが好きな感覚かは微妙だけど。,"Uma sensação ruim, na verdade. Um pouco enervante. Não tenho certeza se gosto dessa sensação.",实际上，这让我很悲伤。甚至令我不安。我到底喜不喜欢这种感觉还真说不上来。,這其實是一種悲傷的感受。甚至讓人難以忍受。我不確定自己是否喜歡這種感受。,,,,,
Boro_RAW-2350-Boro,Boro_RAW-2350-Boro,"Хотел бы я, чтобы в моей жизни были родители? Возможно. Но всё было бы иначе.",,Est-ce que j'aurais aimé avoir des parents dans la vie ? Peut-être. Mais tout aurait été différent.,Vorrei che ci fossero stati dei genitori nella mia vita? Forse. Ma sarebbe stato diverso.,"Wünsche ich mir, ich hätte Eltern in meinem Leben gehabt? Vielleicht. Aber es wäre anders gewesen.",¿Ojalá hubiera habido padres en mi vida? Tal vez. Pero habría sido diferente.,¿Que si me hubiera gustado tener mamá o papá? Tal vez. Pero habría sido diferente.,내게도 부모님이 계셨으면 하는 마음이 있냐고요? 그럴지도 모르죠. 근데 그랬다면 많이 달랐을 거예요.,,おいら、両親が欲しいのかな？ かもしれない。けど、そしたら違う人生になってたろうね。,Eu gostaria de ter tido pais na minha vida? Talvez. Mas teria sido diferente.,我是否希望自己的生命中也有父母的存在？也许吧。但那样一切就不一样了。,我是不是希望自己的生命中有父母呢？或許吧。但那會非常不同。,,,,,
Boro_RAW-2351-Boro,Boro_RAW-2351-Boro,Кто знает. Кто знает.,,Qui peut le dire… qui peut le dire… ?,Chi può dirlo… chi può dirlo.,Wer kann das schon sagen? Wer kann das schon sagen?,Quién sabe. Quién sabe.,Quién sabe. Quién sabe.,어땠을지야 누가 알겠어요. 아무도 모르죠.,,ま、何とも言えないけどさ。,Não há como saber. Não há como saber.,谁说得准呢。谁说得准呢。,沒人說得準。沒人說得準。,,,,,
Boro_RAW-2352-Boro,Boro_RAW-2352-Boro,Хм. Да. Весьма странно.,,"Hum… oui, c'est assez étrange.",Hmm. Sì. Decisamente strano.,Mmh. Ja. Sehr seltsam.,Mmm. Sí. Es bastante extraño.,Mmm... Sí. Es bastante extraño.,흐음. 그래요. 이상한 기분이네요.,,ふうむ、うん。すごく奇妙だ。,Hmm. Sim. É bem estranho.,唔。是的。那样也太奇怪了。,嗯。對。真奇怪。,,,,,
Boro_RAW-2353-Boro,Boro_RAW-2353-Boro,"Спасибо за чай, мисс {{Альта}}. Всякий раз, когда я пью его, возникают причудливые ощущения. Да.",,"Merci pour le thé, Mademoiselle {{Alta}}. C'est une sensation bizarre chaque fois que je bois de celui-ci. Oui.","Grazie per il tè, signorina {{Alta}}. È una sensazione strana ogni volta che lo bevo. Sì.","Danke für den Tee, liebe {{Alta}}. Immer sehr bizarr, wenn ich den trinke. Ja.","Gracias por el té, señorita {{Alta}}. Es una sensación extraña cada vez que bebo este. Sí.","Gracias por el té, señorita {{Alta}}. Es una sensación extraña cada vez que tomo este. Sí.","차 고마워요, {{Alta}} 양. 이 차는 마실 때마다 기분이 이상해요. 그것참.",,お茶をありがとう、{{アルタ}}お嬢さん。この一杯を飲むたびに変な気分になるよ、本当にね。,"Agradeço pelo chá, senhorita {{Alta}}. Tenho uma sensação bizarra sempre que bebo esse. Sim.",谢谢你的茶，{{Alta}}小姐。每次喝这种茶，我都感觉好奇怪。是的。,{{Alta}}小姐，謝謝你泡的茶！每次喝這種茶都會有奇異的感受。對。,,,,,
Boro_RAW-2354-Boro,Boro_RAW-2354-Boro,"Так-так, если это не чай из {{Мазники}}! Напиток-головоломка.",,"Bien, bien, bien… n'est-ce pas là un thé à la {{messberry}} ! Le breuvage énigmatique.","Bene, bene, bene. Il tè al {{Messberry}}! La bevanda enigmatica.","Na, wenn das mal kein {{Messberry}}-Tee ist! Der rätselhafte Trunk.","¡Vaya, vaya, té de {{Messberry}}! La bebida enigmática.","¡Vaya, vaya! ¡Té de {{Messberry}}! La bebida enigmática.","이런 이런, {{Messberry}} 차잖아요! 수수께끼의 음료죠.",,なんと、{{ハチャメチャベリー}}ティーじゃないか！ 謎めいた一杯だよ。,"Ora, ora, se não é o chá de {{messberry}}? A bebida enigmática.",哇哇哇，这不是{{Messberry}}茶嘛！传说中的迷之饮料。,這可不是{{Messberry}}茶嗎！謎之飲品。,,,,,
Boro_RAW-2355-Boro,Boro_RAW-2355-Boro,"Чай из {{Мазники}} известен тем, что вкус его необычайно трудно описать, да.",,Le thé à la {{messberry}} est réputé avoir un goût incroyablement difficile à décrire. Oui.,Il tè al {{Messberry}} è noto per essere straordinariamente difficile da descrivere.,"Es ist berüchtigt schwer, den Geschmack von {{Messberry}}-Tee zu beschreiben, ja.","El té de {{Messberry}} es conocido por ser extraordinariamente difícil de describir su sabor, sí.","El té de {{Messberry}} es conocido por tener un sabor muy pero muy difícil de describir, sí.",{{Messberry}} 차는 맛을 표현하기가 남달리 어려운 것으로 유명하잖아요.,,{{ハチャメチャベリー}}ティーは、その恐ろしく形容しがたい味わいで有名でね。,"O chá de {{messberry}} é conhecido por ter um gosto extraordinariamente difícil de descrever, sim.",没错，{{Messberry}}茶以难以描述的味道而闻名。,{{Messberry}}茶的滋味是出了名地難以描述。,,,,,
Boro_RAW-2356-Boro,Boro_RAW-2356-Boro,"Многие учёные мужи буквально лишились рассудка, пытаясь дать ему точное определение!",,De nombreux savants sont devenus fous en tentant de le décrire avec précision !,Molti studiosi hanno perso la testa nel tentativo di descriverlo con precisione!,"Viele Gelehrte haben den Verstand beim Versuch verloren, ihn wiederzugeben!",¡Muchos eruditos han perdido la cabeza al intentar describirlo con precisión!,¡Mucha gente culta se volvió loca por intentar describirlo con precisión!,그 맛을 정확히 설명하려다가 미쳐버린 학자도 한둘이 아닐 정도니까요!,,大勢の学者たちがこの風味を正確に表現しようとして、正気をなくしてしまったんだ！,Muitos estudiosos ficaram loucos tentando descrevê-lo com precisão!,许多学者都因为试图准确描述它的味道而疯掉了！,許多學者為了精準描述這種滋味，最後都發瘋了。,,,,,
Boro_RAW-2357-Boro,Boro_RAW-2357-Boro,"На самом деле... что ж, я не уверен, стоит ли мне этим делиться, но...",,"En fait… eh bien, je ne suis pas certain de devoir partager ceci, mais…","In effetti... non sono sicuro di poterlo rivelare, ma...","Um die Wahrheit zu sagen …nun, ich weiß nicht, ob ich das erzählen sollte, aber …","De hecho... bueno, no sé si debería compartir esto, pero...","De hecho... Bueno, no sé si debería contar esto, pero...","실은... 음, 이런 말 해도 괜찮은지 모르겠는데...",,その… これを話すべきかわからないけど…,"Na verdade... bem, não tenho certeza se devo compartilhar isso, mas...",事实上……好吧，我不确定我是不是该透露这点，但……,其實呢……嗯，我不確定自己該不該說，但是……,,,,,
Boro_RAW-2358-Boro,Boro_RAW-2358-Boro,"Много лет назад, когда {{Боро}} был гораздо моложе, мне действительно удалось определить этот вкус!",,"Il y a de nombreuses années, quand {{Boro}} était beaucoup plus jeune, c'est moi qui suis parvenu à décrire ce goût !","Molti anni fa, quando {{Boro}} era più giovane, sono riuscito a definirne il sapore!","Vor vielen Jahren, als {{Boro}} noch jung war, ist es mir gelungen, den Geschmack zu definieren!","Hace muchos años, cuando {{Boro}} era mucho más joven, ¡logré definir el sabor!","Hace muchos años, cuando {{Boro}} era mucho más joven... ¡logró definir el sabor!","오래전 이 {{Boro}}가 젊었을 때, 이 차의 맛 표현에 성공한 적이 있거든요!",,だいぶ前、{{ボロ}}がまだ若かった頃、おいらはこの味を定義できたんだ！,"Muitos anos atrás, quando o {{Boro}} era muito mais jovem, eu, na verdade, consegui definir o gosto!",许多年前，那时的{{Boro}}还很年轻，但的确成功捕捉到了它的味道！,許多年前，當{{Boro}}還很年輕的時候，我其實成功定義了這種滋味！,,,,,
Boro_RAW-2359-Boro,Boro_RAW-2359-Boro,"Годами я изучал его, пробуя тысячи раз, выстраивая и отвергая десятки теорий.",,"Pendant des années, je l'ai étudié, je l'ai testé des milliers de fois, j'ai élaboré et rejeté des dizaines de théories.","L'ho studiato per anni, assaggiandolo mille volte, formulando e poi respingendo decine di teorie.","Jahrelang studierte ich ihn, schmeckte in tausendfach, bildete und verwarf Dutzende Theorien.","Durante años lo estudié, lo probé mil veces, formé y rechacé decenas de teorías.","Lo estudié durante años, lo probé mil veces, formé y rechacé muchísimas teorías.","아주 오랜 기간 연구하고 수없이 맛을 보면서, 수많은 이론을 세우고 버리고 했어요.",,何年もこの一杯を研究して、何千回も味わって、何十もの仮説を立てては却下した。,"Por anos o estudei, provando-o centenas de vezes, formando e rejeitando dezenas de teorias.",我经过多年研究，重复了千百遍的品鉴，不停提出又否决了几十种理论。,我研究了好多年，品嚐了上千遍，反覆想出又推翻了大量觀點。,,,,,
Boro_RAW-2360-Boro,Boro_RAW-2360-Boro,Тяжёлые были времена: долгие дни и бессонные ночи.,,"J'ai traversé des moments difficiles, de longues journées et des nuits sans sommeil.","Sono stati tempi difficili, fatti di giornate lunghe e notti insonni.","Es waren schwere Zeiten, lange Tage und schlaflose Nächte.","Eran tiempos difíciles, días largos y noches de insomnio.","Eran tiempos difíciles, días largos y noches de insomnio.",그때는 온종일 일하고 밤까지 새면서 정말 힘들게 살았어요.,,きつい時期だったよ。一日が長くて、眠れない夜が続いてね。,"Houve momentos difíceis, dias longos e noites sem dormir.",克服了无数困难、卧薪尝胆，经历了无数不眠之夜。,那是一段難熬的時光，度日如年，輾轉難眠。,,,,,
Boro_RAW-2361-Boro,Boro_RAW-2361-Boro,"Но со временем облака рассеялись, и ответ открылся мне!","""the clouds parted"" means ""things became clear""","Et pourtant, les nuages se sont dissipés et la vérité m'est apparue !",Ma col tempo le nuvole nella mia mente si sono diradate e una risposta mi si è rivelata!,Doch irgendwann taten sich die Wolken auf und die Antwort zeigte sich mir!,"Sin embargo, con el tiempo las nubes se abrieron ¡y se me reveló una respuesta!","Sin embargo, con el tiempo las nubes se abrieron, ¡y se me reveló una respuesta!",그러다가 불현듯 구름이 걷히더니 답이 눈앞에 나타나더군요!,,それでも、やがて頭にかかる霧がパッと晴れて、答えがはっきりと見えたんだ！,"Mesmo assim, no momento certo, o céu se abriu e uma resposta se revelou para mim!",最终我拨开了迷雾，看见了答案！,不過我終究還是撥雲見日，答案出現在我面前！,,,,,
Boro_RAW-2362-Choice,Boro_RAW-2362-Choice,И что же это было?,,Et c'était quoi ?,Di cosa si trattava?,Was war es?,¿Qué era?,¿Qué era?,답이 뭐였는데요?,,で、どういう味だった？,O que era?,答案是什么？,是什麼？,,,,,
Boro_RAW-2363-Choice,Boro_RAW-2363-Choice,"Не говорите мне, я не хочу знать.",,"Me dis pas, je veux pas savoir.","Non me lo dire, non lo voglio sapere.","Sag es mir nicht, ich will es nicht wissen.","No me lo digas, no quiero saberlo.",No me digas. No quiero saber.,말해주지 말아요. 알고 싶지 않아요.,,言うな、知りたくない。,"Não me diga, não quero saber.",别告诉我，我不想知道。,別告訴我，我不想知道。,,,,,
Boro_RAW-2364-Boro,Boro_RAW-2364-Boro,"Мисс, я не помню.",From [2362-Choice],"Mademoiselle, je ne m'en souviens plus.","Signorina, non ricordo.","Meine Liebe, ich erinnere mich nicht.","Señorita, no me acuerdo.","No me acuerdo, señorita.","아가씨, 기억이 안 나요.",,それが、忘れちゃってね。,"Senhorita, eu não me lembro.",小姐，我不记得了。,小姐，我不記得了。,,,,,
Boro_RAW-2365-Boro,Boro_RAW-2365-Boro,...,From [2363-Choice],…,...,…,...,...,...,,…,...,……,……,,,,,
Boro_RAW-2366-Boro,Boro_RAW-2366-Boro,"...мисс {{Альта}}... ВСЕ хотят знать, каков на вкус чай из {{Мазники}}.",,… Mademoiselle {{Alta}}… TOUT LE MONDE aimerait connaître le goût du thé à la {{messberry}}.,... Signorina {{Alta}}... TUTTI vogliono sapere che sapore ha il tè al {{Messberry}}.,"…Liebe {{Alta}} … JEDER will wissen, wie {{Messberry}}-Tee schmeckt.",Señorita {{Alta}}... Todo el mundo quiere saber a qué sabe el té de {{Messberry}}.,Señorita {{Alta}}... Todo el mundo quiere saber qué gusto tiene el té de {{Messberry}}.,...{{Alta}} 양... {{Messberry}} 차의 맛은 누구나 알고 싶어 한다고요.,,…{{アルタ}}お嬢さん。君はあの{{ハチャメチャベリー}}ティーの味を知りたくないのかい？,Senhorita {{Alta}}... TODO MUNDO quer saber qual é o gosto do chá de {{messberry}}.,……{{Alta}}小姐……每个人都想知道{{Messberry}}茶的味道。,……{{Alta}}小姐……大家都想知道{{Messberry}}是什麼滋味。,,,,,
