,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Gerald_RAW-0339-Gerald,Gerald_RAW-0339-Gerald,Именно. Вот почему я должен выйти сюда и быть рыцарем!,From [0337-Choice],Exactement. C'est pourquoi je dois venir ici pour devenir un chevalier !,Esatto. Ecco perché dovevo venire qui per diventare un cavaliere!,Genau. Darum bin ich hier draußen ein Ritter!,Exacto. ¡Por eso tengo que venir aquí a ser un caballero!,Exacto. ¡Por eso tengo que salir a la aventura y ser un caballero!,맞아요. 바로 그래서 내가 이렇게 기사가 되려고 노력하는 거예요!,,そのとおり。だからこそ、僕は騎士になるためにここまで来たんだ！,Exatamente. É por isso que preciso vir até aqui e ser um cavaleiro!,没错。所以我才要跑到这来成为骑士！,沒錯。這就是我成為騎士的原因！,,,,,
Gerald_RAW-0340-Gerald,Gerald_RAW-0340-Gerald,"Быть крутым не имеет значения, пока {{TIMOTHY}} не подтвердит это!! Черт возьми, да!!",,"Tant que {{TIMOTHY}} ne l'a pas confirmé, on ne sait pas si on est cool !! Ça c'est sûr !!",Essere un tipo forte non ha importanza finché {{TIMOTHY}} non lo conferma! Questo è poco ma sicuro!,"Coolness bedeutet nichts, bis {{TIMOTHY}} sie bestätigt! Oh ja!","¡Ser guay no importa hasta que {{TIMOTHY}} lo confirme! ¡Oh, sí!","¡Si eres fenomenal o no, eso no importa hasta que {{TIMOTHY}} lo confirma! ¡Oh, sí!",{{TIMOTHY}}가 동의해 줘야 진짜 멋진 사람이거든요! 그렇고 말고요!!,,{{ティモシー}}が認めてくれないと、カッコよても意味がないからね！ イェー！,"Ser legal não importa até que o {{TIMOTHY}} confirme!! Aí, sim!!",不被{{TIMOTHY}}承认，再酷也没用！正是如此！！,酷不酷只有{{TIMOTHY}}說了算！！沒錯！,,,,,
Gerald_RAW-0341-Gerald,Gerald_RAW-0341-Gerald,"УАУ! Правда?? Это потрясающе! Не могу дождаться, чтобы рассказать ему! Он сойдёт с ума!",From [0338-Choice],WAOUH ! Vraiment ?? C'est incroyable ! Je suis trop pressé de le lui dire ! Ça va le rendre dingue !,UAOO! Lo pensi davvero? È stupefacente! Non vedo l'ora di dirglielo! Impazzirà dalla gioia!,"WOW! Achso? Das ist klasse! Ich kann es kaum erwarten, ihm das zu erzählen! Er wird ausrasten!",¡¡¡Guau!!! ¿En serio? ¡Eso es increíble! ¡Qué ganas tengo de decírselo! ¡Se va a poner como loco!,¡GUAU! ¡¿En serio?! ¡Eso es increíble! ¡Qué ganas que tengo de decírselo! ¡Se va a poner como loquito!,우와! 그렇게 생각해요?? 정말 놀랍군요! 아들에게 빨리 알려주고 싶네요! 아이가 좋아 죽을 거예요!,,うわ！ 本当かい？ すごいな！ 早く息子に伝えたいよ！ 飛び上がって喜ぶぞ！,NOSSA! É mesmo?? Que incrível! Mal posso esperar pra dizer pra ele! Ele vai ficar louco!,哇！你认真的？？不可思议！我等不及想告诉他了！他会高兴疯的！,哇喔！你這樣想嗎？？太讚了！我等不及要跟他說了！他一定會開心到炸！,,,,,
Gerald_RAW-0342-Gerald,Gerald_RAW-0342-Gerald,"Вау, я окружён такими крутыми людьми... Какой я счастливчик...",,"Waouh, je suis entouré par des gens tellement cool... Quel veinard je suis…","Ah, sono circondato da persone fantastiche... sono molto fortunato...","Wow, ich bin von so coolen Leuten umgeben … Was bin ich nur für ein Glückspilz …","Vaya, estoy rodeado de gente tan genial... Qué suerte tengo...","Qué locura... Estoy rodeado de gente muy, pero muy fenomenal... Qué suerte que tengo...","이것 참, 내 주위에는 멋진 사람이 참 많아요... 난 정말 운이 좋다니까요...",,はぁ、僕の周りはカッコいい人ばかりだ…本当に幸せ者だよ…,"Nossa, estou cercado por pessoas tão legais... Que cara de sorte que eu sou.",哇，我身边的人都好酷……我真是太走运了……,哇喔，我身邊的人都好酷……我真幸運……,,,,,
Gerald_RAW-0343-Gerald,Gerald_RAW-0343-Gerald,"Странно! Это не на вкус как варенье ИЛИ то, что ты подавала мне в прошлый раз!",,Bizarre… on ne sent pas le goût de la confiture ou du truc que tu m'as servi la dernière fois !,"Che strano! Non sa di marmellata, e neppure di quello che mi hai servito l'ultima volta!","Seltsam! Es schmeckt weder nach Marmelade NOCH nach dem, was du letztes Mal serviert hast!",¡Qué raro! ¡No sabe a mermelada ni a lo que me pusiste la última vez!,¡Qué raro! ¡No tiene gusto a mermelada ni a lo que me pusiste la última vez!,"이상하네요! 잼 맛도 안 나고, 지난번에 마셨던 차 맛도 안 나요!",,おかしいな！ ジャムの味がしないぞ。それに前に出してくれたお茶の味もしない！,Que estranho! Não tem gosto de geleia NEM daquilo que você me serviu antes!,真奇怪！这杯茶既没有果酱味，也没有上次喝的那种味！,真奇怪！這杯茶既喝不出果醬的滋味，也不像你上次幫我泡的茶！,,,,,
Gerald_RAW-0344-Gerald,Gerald_RAW-0344-Gerald,"Вау! Это почти ничего из того, что я просил! Это так интересно! Мне нравится твой стиль!",,Waouh ! Il n'y a presque rien de ce que je t'ai demandé ! C'est super intéressant ! J'adore ton style !,Ah! Non è quasi nessuna delle cose che ho chiesto! Interessante! Mi piace il tuo stile!,"Wow! Es ist fast nichts von dem, was ich bestellt habe! Das ist so interessant! Ich liebe deinen Stil!",¡Vaya! ¡No tiene casi nada de lo que te pedí! ¡Qué interesante! ¡Me encanta tu estilo!,¡Vaya! ¡No tiene casi nada de lo que te pedí! ¡Qué interesante! ¡Me encanta tu estilo!,와우! 부탁한 내용과는 전혀 다르네요! 정말 흥미로워요! 신선한 운영 방식이군요!,,参ったな！ 注文したお茶とまったく違うなんて！ 面白いね！ 最高のスタイルだ！,Nossa! Não tem basicamente nada das coisas que eu pedi! Que interessante! Eu adoro o seu estilo!,哇！几乎完全不符合我的要求！真是有趣！我喜欢你的风格！,哇喔！幾乎完全不是我點的飲品！太有趣了！我愛你的風格！,,,,,
Gerald_RAW-0345-Choice,Gerald_RAW-0345-Choice,"Это не было намеренно, позволь мне переделать.",,"Je n'ai pas fait exprès, laisse-moi le refaire.","Non l'ho fatto apposta, lo rifarò.",Das war nicht mit Absicht. Lass es mich nochmal machen.,"No lo he hecho a posta, pero te lo volveré a hacer.",No lo hice a propósito. Ahora te preparo otro.,일부러 그런 게 아니에요. 다시 만들어올게요.,,間違えただけだ。淹れ直すよ。,"Não foi intencional, deixa eu refazer.",我不是故意的，请让我重做一杯。,我不是故意的，我會重泡一杯。,,,,,
Gerald_RAW-0346-Choice,Gerald_RAW-0346-Choice,"Рада, что тебе нравится мой стиль.",,Je suis contente que tu aimes mon style.,Sono felice che ti piaccia il mio stile.,"Schön, dass dir mein Stil gefällt.",Me alegro de que te guste mi estilo.,Me alegra que te guste mi estilo.,내 운영 방식이 마음에 든다니 다행이군요.,,気に入ってくれて何よりだ。,Que bom que você gosta do meu estilo.,很高兴你喜欢我的风格。,很高興你喜歡我的風格。,,,,,
Gerald_RAW-0347-Gerald,Gerald_RAW-0347-Gerald,"Не было?? О, хорошо, тогда. Конечно, я возьму ещё!",From [0345-Choice],"Ah non ? Ah, d'accord… Bien sûr, tu peux m'en refaire un autre !","Davvero? Ah, allora va bene. Certo, ne proverò un altro!","War es nicht? Oh, na dann. Klar, ich nehm noch einen!","¿Ah, no? Oh, está bien entonces. ¡Claro, tomaré otro!","Ah, ¿no? Bueno, está bien. ¡Perfecto, te acepto otro!","아, 그래요?? 좋아요, 그럼. 다시 갖다주세요!",,そうなのか？ へえ、なるほど。じゃあ、お代わりを！,"Não foi?? Ah, tá bom, então. Claro, eu aceito outro!",原来是意外？？哦，那好吧。那你再做一杯吧！,不小心的？？噢，那好吧。沒問題，我就再喝一杯！,,,,,
Gerald_RAW-0348-Gerald,Gerald_RAW-0348-Gerald,"Хаха, да, многие люди делают именно то, что им говорят. Ты НАМНОГО круче этого!",From [0346-Choice],"Ah, ah ! Oui, la plupart des gens font exactement ce qu'on leur dit de faire. Mais tu es bien trop cool pour ça.","Ahah giusto, molte persone fanno esattamente quello che gli viene detto di fare. Ma tu sei MOLTO più forte di loro!","Haha, ja, viele Leute machen genau das, was man ihnen sagt. Du bist VIEL cooler!","Ja, ja, sí, mucha gente hace exactamente lo que les dicen que hagan. ¡Eres mucho más genial que eso!","Ja, ja, sí. Mucha gente hace exactamente lo que les pide. ¡Eres mucho más fenomenal que eso!","하하, 시키는 대로만 하는 사람은 쌔고 쌨어요. 아가씨가 훨씬 멋진걸요!",,ハハハ。言われたとおりにする人が多いからね。君はそれよりずっとカッコいいよ！,"Haha é, muitas pessoas fazem exatamente o que falam pra elas fazerem. Você é MUITO mais legal que elas!",哈哈，可不是，很多人都只会听话照做。你比他们酷太多了！,哈哈對啊，很多人只會一個指令一個動作。你比較酷！,,,,,
Gerald_RAW-0349-Alta,Gerald_RAW-0349-Alta,"Как продвигается расследование знака ""Стоп""?",,"Et l'enquête sur le panneau stop, ça avance bien ?",Come va l'indagine sul segnale di stop?,Wie geht die Untersuchung des Stopschilds voran?,¿Cómo va la investigación de la señal de STOP?,¿Cómo va la investigación de la señal de PARE?,정지 표지판 조사는 잘 돼가요?,,「止まれ」の標識の捜査はどうなった？,Como está indo a investigação sobre a placa de pare?,停车牌的事调查得如何了？,停止標誌的調查有進展嗎？,,,,,
Gerald_RAW-0350-Gerald,Gerald_RAW-0350-Gerald,"Буду честен, оно идёт не очень хорошо.",,"Je vais être honnête, ça n'avance pas dur.","Ad essere sincero, non sta andando benissimo.","Nicht so toll, um ehrlich zu sein.",La verdad es que no va muy bien.,La verdad es que no va muy bien.,솔직히 말해서 별로예요.,,白状すると、イマイチ進んでない。,"Pra ser sincero, não está indo bem.",说实话，调查进展堪忧。,老實說，進展不多。,,,,,
Gerald_RAW-0351-Gerald,Gerald_RAW-0351-Gerald,"Я надеялся найти здесь какие-то намёки на инопланетную цивилизацию, но это просто, типа, природа и всё такое.",,"J'espérais trouver des traces d'une civilisation ancienne dans le secteur, mais il n'y a que de la nature.","Speravo di trovare qualche accenno di civiltà aliena da queste parti, ma è solo natura.","Ich hatte gehofft, hier Spuren einer außerirdischen Zivilisation zu finden, aber es gibt nur, äh, Naturzeug.","Esperaba encontrar algunos indicios de civilización alienígena por aquí, pero son cosas de la naturaleza.","Esperaba toparme con algún rastro de civilización alienígena por aquí, pero no encontré más que cosas de la naturaleza.",외계 문명의 증거를 찾고 싶었는데 그냥 자연이랑 연관된 거더라고요.,,この辺りにエイリアンの文明の痕跡でもあればと思ってたんだが、ただ自然があるだけだね。,"Eu esperava encontrar pistas de uma civilização alienígena por aqui, mas é só, tipo, coisa da natureza.",我本指望能找到一些外星文明的蛛丝马迹，但它完全就是那种大自然的产物。,我本來想找一些外星文明的線索，結果卻都是些，嗯，大自然的東西。,,,,,
Gerald_RAW-0352-Gerald,Gerald_RAW-0352-Gerald,"К тому же, дым на моей ноге становится гуще... и моя голова начинает довольно сильно болеть...",,Et puis la fumée qui sort de ma jambe devient plus épaisse… et je commence à avoir un sacré mal de tête…,"Inoltre, il fumo che esce dalla mia gamba sta diventando sempre più denso... e la testa comincia a farmi parecchio male...",Und der Rauch an meinem Bein wird auch dichter …und mein Kopf tut ziemlich weh …,"Además, el humo de la pierna se está volviendo más espeso... y me está empezando a doler bastante la cabeza...","Además, el humo que tengo en la pierna se está poniendo más espeso... y me está empezando a doler bastante la cabeza...",게다가 다리에서 나는 연기는 더 심해지고... 머리가 엄청 아프기 시작했어요...,,そのうえ、僕の脚から出る煙がどんどん濃くなってる…頭も割れそうなくらい痛くなってきたし…,"E outra, a fumaça na minha perna está ficando mais espessa... e a minha cabeça está começando a doer pra caramba...",另外，我腿上的紫烟越来越浓了……我的头也开始疼得厉害……,還有，我腿上的煙霧越來越濃……我的頭也開始劇痛……,,,,,
Gerald_RAW-0353-Gerald,Gerald_RAW-0353-Gerald,"Это становится СЛИШКОМ, понимаешь?","""becoming a lot"" means ""becoming difficult to handle""","Ça devient difficile à supporter, tu comprends ?",Sta diventando difficile da sopportare.,"Es wird ganz schön VIEL, weißt du?","Son muchas cosas, ¿sabes?","Es como mucho, ¿entiendes?","점점 감당하기 힘드네요, 참.",,かなりキツいんだよね。,"Está ficando DIFÍCIL, sabe?",这已经成了一个大问题，你知道吗？,很難受，你懂嗎？,,,,,
Gerald_RAW-0354-Alta,Gerald_RAW-0354-Alta,"{{Gerald}}, ты уверен, что относишься к этому серьёзно? Кажется, твоё проклятие становится хуже.",,"{{Gerald}}, tu dois prendre ça au sérieux ! J'ai l'impression que ta malédiction est en train de dégénérer.","{{Gerald}}, stai prendendo questo sortilegio sul serio? Mi sembra che stia peggiorando.","{{Gerald}}, bist du sicher, dass du das ernst genug nimmst? Wie es scheint, wird dein Fluch schlimmer.","{{Gerald}}, ¿seguro que te estás tomando esto en serio? Parece que tu maldición está empeorando.","{{Gerald}}, ¿seguro que te estás tomando esto en serio? Parece que tu maldición está empeorando.","{{Gerald}} 씨, 지금 심각한 상황인 거 아시죠? 저주 현상이 점점 심해지는 것 같은데요.",,{{ジェラルド}}、ちゃんと真剣に考えてるのか？ どんどん呪いが悪化してるみたいだけど。,"{{Gerald}}, você tem certeza que está levando isso a sério? Parece que a sua maldição está piorando.",{{Gerald}}，你到底有没有严肃对待自己的问题？你的诅咒似乎加深了。,{{Gerald}}，你是不是小看了這個詛咒？好像越來越嚴重了。,,,,,
Gerald_RAW-0355-Gerald,Gerald_RAW-0355-Gerald,"Я отношусь к этому очень серьёзно! Ты знаешь, сколько приседаний я сделал?",,Je prends tout ça très au sérieux ! Tu sais combien d'abdos j'ai faits ??,La sto prendendo molto seriamente! Sai quanti addominali ho fatto?,"Ich nehme es sehr ernst! Weißt du, wie viele Rumpfbeugen ich gemacht habe?",¡Me lo estoy tomando muy en serio! ¿Sabes cuántas abdominales he hecho?,¡Me lo estoy tomando muy en serio! ¿Sabes cuántos abdominales hice?,당연히 알죠! 그래서 윗몸일으키기를 얼마나 많이 했는데요?,,すごく真剣に考えてるさ！ 僕が腹筋を何回したかわかるかい？,Estou levando muito a sério! Você sabe quantos abdominais eu fiz?,我当然有严肃对待！你知道我做了多少个仰卧起坐吗？,我沒有小看！你知道我做了多少仰臥起坐嗎？,,,,,
Gerald_RAW-0356-Gerald,Gerald_RAW-0356-Gerald,Я сделал приседаний до луны и обратно!,,J'ai fait des abdos jusqu'à la Lune aller-retour !,Sono arrivato sulla luna a suon di addominali.,Ich habe Rumpfbeugen bis zum Mond und zurück gemacht!,¡He hecho abdominales hasta la luna y más allá!,¡Hice abdominales como para guardes y para que archives!,하늘만큼 땅만큼 여러 번 했다고요.,,星の数ほど腹筋したよ！,Eu fiz abdominais até a lua e de volta!,我都快把地板做出一个坑了！,我做到我的腹肌都快抽筋了！,,,,,
Gerald_RAW-0357-Gerald,Gerald_RAW-0357-Gerald,"Я сделал так много приседаний, что у тебя закружилась бы голова, пытаясь сосчитать так высоко!",,J'ai fait tellement d'abdos que j'ai la tête qui tourne rien qu'à compter leur nombre !,Ho fatto così tanti addominali che ti verrebbero le vertigini solo a provare a contarli!,"Ich habe so viele Rumpfbeugen gemacht, dass dir beim Zählen schwindlig werden würde!",¡He hecho tantas abdominales que te marearías con solo intentar contarlas en alto!,¡Hice tantos abdominales que te marearías de tan solo contarlos!,숫자를 세기가 어지러울 정도로 윗몸일으키기를 많이 했어요!,,それだけ腹筋をすると、頭がぼんやりして数え切れなくなるんだ！,Eu fiz tantos abdominais que te deixaria tonta só de tentar contar!,我做了那么多仰卧起坐，光数起来都会头晕！,我做的次數多到光是講出數字就會讓你頭昏眼花！,,,,,
Gerald_RAW-0358-Alta,Gerald_RAW-0358-Alta,"Я просто говорю, приседания не могут быть единственным, что ты делаешь, чтобы вылечиться.",,Je dis juste que les abdos ne suffiront pas à te soigner.,Dico solo che gli addominali non possono essere l'unica cosa che puoi fare contro il sortilegio.,"Ich sag ja nur, dass Rumpfbeugen nicht das einzige Heilmittel gegen Flüche sein können.",Yo solo digo que las abdominales no pueden ser lo único que hagas para curarte.,Lo que digo es que no creo que los abdominales sean lo único que puedes hacer para curarte.,윗몸일으키기만이 저주에서 벗어나는 방법은 아닐 수 있어요.,,一応言っておくけど、治す方法は腹筋だけじゃないはずだよ。,"Só estou dizendo, abdominais não podem ser a única coisa que você faz pra se curar.",我只想说，做仰卧起坐不是唯一的治疗方法。,我是覺得，只靠仰臥起坐是治不好你的。,,,,,
Gerald_RAW-0359-Choice,Gerald_RAW-0359-Choice,Ты мог бы попробовать лечь здесь и просто отдохнуть?,,Tu ne veux pas t'allonger un instant pour te reposer ?,Perché non provi a sdraiarti qui e riposarti?,"Du könntest versuchen, dich hier hinzulegen und auszuruhen?",¿Podrías intentar acostarte aquí y descansar?,Quizás podrías probar con acostarte y descansar un poco...,여기 누워서 좀 쉬면 어때요?,,ここで横になって体を休めてみたら？,Você poderia tentar deitar e descansar?,你要不要试试躺下休息休息？,你試試躺在那裡休息？,,,,,
Gerald_RAW-0360-Choice,Gerald_RAW-0360-Choice,Ты мог бы найти повязку для своей раны?,,Tu ne veux pas te trouver un bandage pour ta blessure ?,Perché non cerchi una benda per la tua ferita?,Du könntest einen Verband für deine Verletzung suchen?,¿Podrías buscar una venda para tu herida?,Tal vez podrías ponerte una venda en la herida...,상처 부위에 붕대를 감으면 어때요?,,傷をふさぐために包帯を探したら？,Você poderia encontrar um curativo pro seu ferimento?,你要不要拿绷带包扎下伤口？,你可以找個繃帶包紮傷口？,,,,,
Gerald_RAW-0361-Choice,Gerald_RAW-0361-Choice,"Ты мог бы спросить {{Boro}}, знает ли он, как вылечить проклятие?",,Tu pourrais demander à {{Boro}} s'il sait comment conjurer une malédiction !,Potresti chiedere a {{Boro}} se sa come scongiurare un sortilegio.,"Du könntest {{Boro}} fragen, ob er weiß, wie man einen Fluch heilt?",¿Podrías preguntarle a {{Boro}} si sabe cómo curar una maldición?,A lo mejor podrías preguntarle a {{Boro}} si sabe cómo curar una maldición...,{{Boro}}에게 저주의 치유 방법을 물어보면 어때요?,,呪いを解く方法を知ってるか、{{ボロ}}に聞いてみたら？,Você poderia perguntar ao {{Boro}} se ele sabe como curar uma maldição?,你要不要问问{{Boro}}，看他知不知道怎么解咒？,你可以諮詢{{Boro}}，看看他能不能治癒詛咒？,,,,,
Gerald_RAW-0362-Gerald,Gerald_RAW-0362-Gerald,"Ха, настоящий рыцарь даже не знает, как ПИШЕТСЯ слово ""отдых""!",From [0359-Choice],"Ah, un vrai chevalier ne sait même pas comment épeler le mot ""repos"" !","Ah, un vero cavaliere non sa nemmeno come si scrive la parola ""riposo""!","Haha, ein echter Ritter weiß nicht mal, wie man „ausruhen“ SCHREIBT!","¡Ja, un caballero de verdad ni siquiera sabe deletrear la palabra ""descanso""!",¡Ja! ¡Un caballero de verdad ni siquiera sabe DELETREAR la palabra «descansar»!,"하, 진정한 기사는 '휴식'의 '휴'자도 몰라요!",,はぁ、真の騎士は“やすむ”という文字さえ知らないんだ！,"Hah, um cavaleiro de verdade nem sabe como SOLETRAR a palavrar ""descanso""!",哈，真正的骑士的字典里没有“休息”这个词！,哈，真正的騎士字典裡沒有「休息」！,,,,,
Gerald_RAW-0363-Gerald,Gerald_RAW-0363-Gerald,"Ха, настоящий рыцарь даже не знает, как ПИШЕТСЯ слово ""повязка""!",From [0360-Choice],"Ah, un vrai chevalier ne sait même pas comment épeler le mot ""bandage"" !","Ah, un vero cavaliere non sa nemmeno come si scrive la parola ""benda""!","Haha, ein echter Ritter weiß nicht mal, wie man „Verband“ SCHREIBT!","¡Ja, un caballero de verdad ni siquiera sabe deletrear la palabra ""venda""!",¡Ja! ¡Un caballero de verdad ni siquiera sabe DELETREAR la palabra «venda»!,"하, 진정한 기사는 '붕대'의 '붕'자도 몰라요!",,はぁ、真の騎士は“ほうたい”という文字さえ知らないんだ！,"Hah, um cavaleiro de verdade nem sabe como SOLETRAR a palavrar ""curativo""!",哈，真正的骑士的字典里没有“绷带”这个词！,哈，真正的騎士字典裡沒有「繃帶」！,,,,,
Gerald_RAW-0364-Gerald,Gerald_RAW-0364-Gerald,"Ха, настоящий рыцарь даже не знает, как ПИШЕТСЯ слово ""лечение""!",From [0361-Choice],"Ah, un vrai chevalier ne sait même pas comment épeler le mot ""conjurer"" !","Ah, un vero cavaliere non sa nemmeno come si scrive la parola ""scongiuro""!","Haha, ein echter Ritter weiß nicht mal, wie man „heilen“ SCHREIBT!","¡Ja, un caballero de verdad ni siquiera sabe deletrear la palabra ""curar""!",¡Ja! ¡Un caballero de verdad ni siquiera sabe DELETREAR la palabra «curar»!,"하, 진정한 기사는 '치유'의 '치'자도 몰라요!",,はぁ、真の騎士は“のろいをとく”という文字さえ知らないんだ！,"Hah, um cavaleiro de verdade nem sabe como SOLETRAR a palavrar ""cura""!",哈，真正的骑士的字典里没有“解咒”这个词！,哈，真正的騎士字典裡沒有「治癒」！,,,,,
Gerald_RAW-0365-Alta,Gerald_RAW-0365-Alta,"Что, если есть что-то, что я могу сделать, чтобы помочь тебе? Может быть, есть чай, который лечит проклятия?",,Et si je pouvais faire quelque chose pour t'aider ? Il y a peut-être un thé qui conjure les malédictions ?,E se ci fosse qualcosa che posso fare per aiutarti? Forse esiste un tè che scioglie i sortilegi?,"Was, wenn ich dir irgendwie helfen könnte? Gibt es vielleicht einen Tee, der Flüche aufhebt?",¿Y si hay algo que puedo hacer para ayudarte? Quizás exista un té que cura las maldiciones.,¿Qué tal si hago algo que pueda ayudarte? A lo mejor existe un té que cura las maldiciones...,내가 도와줄 수 있다면 어때요? 저주를 치유하는 차가 있을지도 모르잖아요?,,何か私にできることがあるとしたら？ 呪いを解くお茶があるかもしれないだろ？,E se houver alguma coisa que eu possa fazer pra ajudar? Talvez haja um chá que cure maldições?,我能做些什么来帮你吗？说不定有一种茶可以治愈诅咒？,有沒有什麼我能幫助你的地方？或許泡杯能夠治癒詛咒的茶？,,,,,
Gerald_RAW-0366-Gerald,Gerald_RAW-0366-Gerald,"Позволь мне остановить тебя здесь, добрый чайный покровитель. Это миссия для НАСТОЯЩЕГО РЫЦАРЯ!",,"Je t'arrête tout de suite, chère maîtresse thé. Ceci est une mission pour un VRAI CHEVALIER !","Permettimi di fermarti immediatamente, gentile maestra del tè. Questa è una missione per un VERO CAVALIERE!","Lass mich dich hier unterbrechen, liebe Teeherrin. Dies ist ein Auftrag für einen RICHTIGEN RITTER!","Para el carro, amable vendedora de té. ¡Esta es una misión para un caballero de verdad!","Voy a pararte el carro ahí mismo, amable vendedora de té. ¡Esta es una misión para un CABALLERO DE VERDAD!",차도 좋고 다 좋은데 거기까지만 하세요. 이건 진짜 기사가 해결할 일이에요!,,もういいさ、親切な店員さん。これは本物の騎士に課せられた使命なんだ！,"Vou ter que te interromper, gentil benfeitora dos chás. Essa é uma missão para um CAVALEIRO DE VERDADE!",请不要说了，好心的茶匠。这是为正牌骑士准备的任务！,善良的泡茶者，別再說了。這是真正的騎士專屬的任務！,,,,,
Gerald_RAW-0367-Gerald,Gerald_RAW-0367-Gerald,"Я должен найти решение самостоятельно, {{Timothy}} не может подумать, что я жульничал.",,"Je dois trouver la solution tout seul, hors de question que {{Timothy}} s'imagine que j'ai triché !","Devo trovare la soluzione da solo, {{Timothy}} non può pensare che abbia imbrogliato.","Ich muss die Lösung selbst finden, {{Timothy}} darf nicht denken, ich hätte geschummelt.","Tengo que encontrar la solución por mi cuenta, {{Timothy}} no puede pensar que hice trampas.",Tengo que encontrar la solución por mi cuenta. {{Timothy}} no puede pensar que hice trampa.,스스로 해결하지 않으면 {{Timothy}}는 내가 꼼수를 썼다고 생각할걸요.,,自分で解決策を見つけないと。{{ティモシー}}にズルをしたと思われるからね。,"Preciso encontrar a solução sozinho, o {{Timothy}} não pode acabar achando que eu trapaceei.",我必须靠自己找到解决之道，不能让{{Timothy}}觉得我作弊了！,我必須自己找出解決辦法，不能讓{{Timothy}}覺得我作弊。,,,,,
Gerald_RAW-0368-Choice,Gerald_RAW-0368-Choice,"Нет никакого способа, чтобы {{Timothy}} беспокоился, если ты ""жульничал"".",,"Mais {{Timothy}} se moquera bien de savoir si tu ""triches"" !","A {{Timothy}} non importa se ""imbrogli"".","{{Timothy}} ist sicher egal, ob du „schummelst“.","A {{Timothy}} le trae sin cuidado si haces ""trampas"".",No creo que a {{Timothy}} le importe si haces «trampa».,{{Timothy}}는 '꼼수'를 쓰든 말든 신경 안 써요.,,{{ティモシー}}がズルだなんて思うわけない。,"O {{Timothy}} nem se importa se você ""trapaceou"".",{{Timothy}}可不会在乎你是否“作弊”。,{{Timothy}}不可能在乎你是否「作弊」。,,,,,
Gerald_RAW-0369-Choice,Gerald_RAW-0369-Choice,"Хм, да, ты, вероятно, прав.",,"Hum… oui, tu dois avoir raison.","Hm, sì, probabilmente hai ragione.","Mh, ja, da hast du wahrscheinlich recht.","Mmmm, sí, probablemente tengas razón.","Mmm... Sí, supongo que tienes razón.","음, 그래요. 일리가 있네요.",,そうだな、あんたの言うとおりかも。,"Hm, sim, você deve ter razão.",嗯，是的，你说是就是。,嗯，好，你可能是對的。,,,,,
Gerald_RAW-0370-Gerald,Gerald_RAW-0370-Gerald,"Ну, я оказываюсь ОТЛИЧНЫМ судьёй его сокровенных мыслей!",From [0368-Choice],Eh bien figure-toi que je suis un excellent juge de ses pensées les plus intimes !,"Ebbene, si dà il caso che io sia un ottimo giudice dei suoi pensieri più intimi!","Nun, ich bin ein AUSGEZEICHNETER Kenner seiner innersten Gedanken!","Bueno, ¡resulta que soy un excelente juez de sus pensamientos más íntimos!",¡Pues resulta que soy capaz de juzgar a la perfección sus pensamientos más íntimos!,우리 아들의 깊은 속마음은 내가 제일 잘 알아요!,,まあ、息子の心の奥の奥を読むことにかけては、僕はピカイチだからね！,Acontece que eu sou EXCELENTE em julgar os pensamentos mais profundos dele!,我碰巧对他的内心想法了如指掌！,我可是他肚子裡的蛔蟲！,,,,,
Gerald_RAW-0371-Gerald,Gerald_RAW-0371-Gerald,"Конечно, я прав, жульничество - одна из тем, которые больше всего волнуют подростков.",From [0369-Choice],Bien sûr que j'ai raison. La triche est l'un des sujets les plus tabous chez les adolescents.,"Certo che ho ragione, l'imbroglio è uno degli argomenti a cui gli adolescenti danno più peso.","Natürlich habe ich recht, Schummelei ist ein Hauptanliegen von Jungs in der Pubertät.","Por supuesto que tengo razón, las trampas son uno de los temas que más preocupan a los adolescentes.",Por supuesto que tengo razón. No hay nada que preocupe más a los adolescentes que hacer trampa.,십 대 남자애들이 꼼수를 얼마나 싫어하는데요. 내 말이 맞아요.,,もちろんそうさ。ズルっていうのは10代の男の子が一番気にする話題だからね。,"Claro que eu tenho razão, trapacear é um dos assuntos que mais preocupam adolescentes.",我当然是对的，“作弊”是青少年最关心的话题之一。,我當然是對的，作弊是青春期男孩最在乎的事情之一。,,,,,
