,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Ren_RAW-0555-Ren,Ren_RAW-0555-Ren,Хмм.,,Hum…,Umm.,Mmh.,Mmm.,Mmm...,흐음.,,うむ…,Hmm.,唔。,嗯。,,,,,
Ren_RAW-0556-Ren,Ren_RAW-0556-Ren,"Воительница {{Alta}}, мы с тобой как брат и сестра, мы вместе в этом.",,"Guerrière {{Alta}}, toi et moi sommes camarades, on doit traverser cette épreuve ensemble.","Guerriera {{Alta}}, tu ed io siamo uniti dal destino, e possiamo affrontare queste avversità insieme.","Kriegerin {{Alta}}, wir sind wie Geschwister, und wir stecken da gemeinsam drin.","Guerrera {{Alta}}, tú y yo somos como hermanos, estamos juntos en esto.","Guerrera {{Alta}}, siento que entre tú y yo existe una hermandad. Esta situación nos une.","전사 {{Alta}} 님, 우린 형제나 마찬가집니다. 함께 길을 가는 사이라고요.",,戦士{{アルタ}}、あんたと俺は仲間も同然だ。共に乗り越えよう。,"Guerreira {{Alta}}, você e eu somos como irmãos, estamos nisso juntos.",战士{{Alta}}，你我情同手足，理应同舟共济。,戰士{{Alta}}，你我形同手足，我們的命運相繫。,,,,,
Ren_RAW-0557-Ren,Ren_RAW-0557-Ren,"Я обещаю, что буду сражаться рядом с тобой, пока мы не излечим то, что тебя мучает.",,Je jure de me battre à tes côtés jusqu'à trouver l'origine du mal qui te ronge.,Prometto che combatterò al tuo fianco finché non avremo trovato la cura del male che ti affligge.,"Ich verspreche, dass ich an deiner Seite kämpfen werde, bis wir geheilt haben, was dich plagt.",Prometo que lucharé a tu lado hasta que hayamos curado lo que sea que te aqueje.,Prometo que lucharé a tu lado hasta que hayamos curado lo que sea que te aqueje.,"어떤 병을 앓고 계시든, 완치될 때까지 옆에서 싸우겠습니다.",,あんたを苦しめるものが何であれ、それが癒えるまで隣で戦うと約束する。,Prometo que lutarei ao seu lado até que tenhamos curado o que te aflige.,我保证会和你一起努力，直到你恢复状态。,我保證，在你的病症痊癒之前，我將與你一同作戰。,,,,,
Ren_RAW-0558-Ren,Ren_RAW-0558-Ren,"Позволь мне поразмыслить над этим. Я вернусь к тебе, когда у меня будет предложение.",,Permets-moi d'aller y réfléchir. Je reviendrai avec une proposition.,Permettimi di andare a meditare. Tornerò quando avrò una soluzione.,"Lass mich darüber meditieren. Ich komme wieder, wenn ich einen Vorschlag habe.",Déjame meditar sobre esto. Volveré a verte cuando tenga una propuesta.,Déjame meditar sobre esto. Volveré a verte cuando tenga una propuesta.,잠시 생각할 시간을 주시죠. 방법이 떠오르면 와서 말씀드리겠습니다.,,この件について、じっくり考える時間をくれ。何か策を思いついたら知らせるよ。,Permita-me meditar sobre isso. Vou voltar a falar com você quando eu tiver uma proposta.,请让我好好想想。我一有办法就来找你。,請容我想一想。當我想出點子後，我就會回來。,,,,,
Ren_RAW-0559-Alta,Ren_RAW-0559-Alta,...спасибо.,DUPLICATE 2B END,… merci.,… Grazie.,…Danke.,Gracias.,Gracias...,...고마워요.,,…ありがとう。,Agradeço.,……谢了。,……感謝。,,,,,
Ren_RAW-0560-Ren,Ren_RAW-0560-Ren,"Привет, Воительница {{Alta}}! Я поразмыслил над твоим затруднительным положением, и у меня есть идеальное решение!",,"Bonjour, guerrière {{Alta}} ! J'ai réfléchi à ton problème et j'ai trouvé la solution parfaite !","Salve, guerriera {{Alta}}! Ho meditato sulla tua situazione e ho trovato la soluzione perfetta!","Hallo, Kriegerin {{Alta}}! Ich habe über unsere Notlage nachgedacht, und ich habe die perfekte Lösung!","¡Hola, guerrera {{Alta}}! ¡He meditado sobre tu situación y tengo la solución perfecta!","¡Hola, guerrera {{Alta}}! ¡Ya medité sobre tu situación y tengo la solución perfecta!","안녕하세요, 전사 {{Alta}} 님! 문제에 관해서 좀 고민해 봤는데, 완벽한 해결책이 떠올랐습니다!",,やあ、戦士{{アルタ}}！ じっくり考えてみたんだが、苦境を乗り越えるための完璧な方法があるぞ！,"Oi, guerreira {{Alta}}! Eu meditei sobre a sua situação e tenho a solução perfeita!",你好，战士{{Alta}}！关于你的困境，我很是思考了一番，想出了一个完美的解法！,戰士{{Alta}}，你好！我冥想之後，想出了了完美解決你的困境的辦法！,,,,,
Ren_RAW-0561-Alta,Ren_RAW-0561-Alta,О?,,Ah ?,Oh?,Oh?,¿Eh?,¿Sí?,그래요?,,何だ？,É?,哦？,噢？,,,,,
Ren_RAW-0562-Ren,Ren_RAW-0562-Ren,"Конечно, ты уже поняла, что эти леса не обычные. В них заключена глубокая сила.","""woods"" means ""forest""",Tu dois sûrement déjà savoir que cette forêt n'est pas ordinaire. Elle cache un grand pouvoir.,Sicuramente ormai avrai capito che questa non è una foresta come le altre. Nasconde un potere profondo.,"Du weißt inzwischen sicher, dass dies kein gewöhnlicher Wald ist. Es liegt eine tief verwurzelte Macht in ihm.",Seguro que a estas alturas ya sabes que estos bosques no son normales. Hay un poder profundo en su interior.,Seguro que a estas alturas ya sabes que estos bosques no son normales. Hay un poder profundo en su interior.,이 숲이 예사로운 곳이 아니라는 건 이미 알고 계실 겁니다. 아주 깊은 힘이 깃든 곳이죠.,,この森が普通じゃないのは、あんたもとっくに気づいてるだろ。奥深い力を秘めてるんだ。,"Certamente, você já deve saber que essa floresta não é uma floresta comum. Ela tem um poder profundo dentro dela.",你肯定也知道了，这片森林并不简单。它蕴藏着深厚的力量。,你現在一定已經知道這片森林並不尋常。森林中有一股深遠的力量。,,,,,
Ren_RAW-0563-Ren,Ren_RAW-0563-Ren,"Лес меняет людей, он подталкивает их, показывает им то, что они должны увидеть.",,"La forêt change les gens, elle les pousse, elle leur montre ce qu'ils sont censés voir.","La foresta cambia le persone, le sfida, gli mostra ciò che è nel loro destino.","Der Wald verändert die Leute, treibt sie an und zeigt ihnen, was sie sehen sollen.","El bosque cambia a las personas, las empuja, les muestra lo que deben ver.","El bosque cambia a las personas. Las lleva al límite, les muestra lo que deben ver.","이 숲은 사람들을 변화시키고, 독려하고, 봐야 할 것을 보게 합니다.",,この森は人を変え、後押しする。その人が見るべきものを見せてくれる。,"A floresta muda as pessoas, ela as impele, ela mostra a elas o que devem ver.",这片森林让人改变，促人进步，向人展示自己应该看到的东西。,這片森林會讓人改變，迫使人們明白他們應該要明白的道理。,,,,,
Ren_RAW-0564-Ren,Ren_RAW-0564-Ren,"Я пришёл сюда для собственного совершенствования, чтобы мне показали следующий уровень моей подготовки.",,"Je suis venu ici pour m'améliorer, pour découvrir l'étape suivante de mon entraînement.","Sono venuto qui per migliorarmi, per rivelare il livello successivo della mia formazione.","Ich bin hierher gekommen, um mich zu verbessern, um die nächste Stufe meines Trainings zu sehen.","Vine aquí para mi propia mejora, para que me mostraran el siguiente nivel en mi formación.",Vine aquí en busca de mi propio mejoramiento. Quería descubrir el siguiente nivel en mi formación.,사실 전 스스로 발전하기 위해서 이곳에 왔죠. 수련의 다음 단계를 확인하기 위해서요.,,俺は自分を磨くためにここへ来た。一段上の訓練を見せてもらうために。,"Eu vim aqui para o meu próprio aperfeiçoamento, para que fosse mostrado a mim o próximo nível no meu treinamento.",我来这里本是为了提高修为、见识修行的更高境界。,我為了精進自己、更上一層樓而來到此處。,,,,,
Ren_RAW-0565-Ren,Ren_RAW-0565-Ren,"И всё же теперь я вижу, что действительно должен помочь кому-то другому, помочь тебе на твоём собственном пути.",,"Cependant, je comprends maintenant que ce dont j'ai vraiment besoin, c'est de venir en aide à quelqu'un, c'est de t'aider dans ton voyage.","Eppure, solo adesso riesco a comprendere il mio vero scopo… devo... aiutare te.","Doch jetzt sehe ich, dass ich in Wahrheit jemand anderem helfen soll. Ich soll dich auf deiner eigenen Reise geleiten.","Sin embargo, ahora puedo ver que lo que realmente necesito es ayudar a alguien más, ayudarte en tu propio viaje.","Sin embargo, ahora puedo ver que lo que en verdad necesito es ayudar a alguien más. Debo ayudarte en tu propio viaje.","하지만 제게 진정으로 필요한 것은 남을 돕는 일, 즉 전사님이 앞으로 나아가도록 돕는 일임을 깨달았습니다.",,だがどうやら俺に必要なのは、誰かが旅を続けられるように手を貸してやることみたいだ。,"Ainda assim percebo agora que o que eu preciso verdadeiramente é ajudar outra pessoa, ajudar você na sua própria jornada.",但现在我明白了，我真正的使命是帮助他人，帮助你踏上自己的修行之路。,但我現在明白，我真正該做的是伸出援手，協助你繼續旅途。,,,,,
Ren_RAW-0566-Ren,Ren_RAW-0566-Ren,"Скажи, ты когда-нибудь слышала о Священном Источнике, расположенном в этом самом лесу?","""spring"" means ""a place where water comes up out of the ground""","Dis-moi, as-tu entendu parler de la Source sacrée qui se trouve dans cette forêt ?","Dimmi, hai mai sentito parlare della Sorgente Sacra, che si trova proprio in questa foresta?","Sag mir, hast du jemals von der Geweihten Quelle in diesem Wald gehört?","Dime, ¿alguna vez has oído hablar del manantial sagrado que está dentro de este mismo bosque?","Dime, ¿alguna vez escuchaste hablar del manantial sagrado que está dentro de este mismo bosque?",혹시 이 숲에 신성한 샘이 있다는 이야기 들어보셨습니까?,,そこでだ。この森のどこかに“聖なる泉”があるって話を聞いたことはあるか？,"Me conte, você já ouviu falar da Fonte Sagrada localizada dentro dessa floresta?",告诉我，你听说过这片森林里有一座圣泉吗？,你是否聽說過這片森林中的神聖源泉？,,,,,
Ren_RAW-0567-Alta,Ren_RAW-0567-Alta,Нет.,,Non.,No.,Nein.,No.,No.,아니요.,,いや。,Não.,没听说过。,沒聽過。,,,,,
Ren_RAW-0568-Ren,Ren_RAW-0568-Ren,"Священный Источник – это поляна, где в изобилии течёт святая вода.",,La Source sacrée est une clairière où l'eau bénite coule en abondance.,La Sorgente Sacra è una radura dove l'acqua benedetta scorre in abbondanza.,"Die Geweihte Quelle ist eine Lichtung, auf der reichlich heiliges Wasser fließt.",El manantial sagrado es un claro donde corre agua bendita en abundancia.,El manantial sagrado es un claro donde corre agua bendita en abundancia.,신성한 샘은 성스러운 물이 풍부하게 흐르는 장소입니다.,,聖なる泉というのは、聖水がこんこんと湧き出ている湿地のことだ。,A Fonte Sagrada é uma clareira onde água sagrada corre em abundância.,圣泉所在的林地流淌着大量的圣水。,神聖源泉是一口充滿聖水的池塘。,,,,,
Ren_RAW-0569-Ren,Ren_RAW-0569-Ren,"Его можно найти, только тщательно нанеся на карту все части леса. Его очень легко пропустить.",,"On ne peut la trouver qu'en cartographiant méticuleusement toutes les parties de la forêt. De notoriété publique, il est très facile de passer à côté.",Può essere trovata solo attraverso una diligente mappatura di tutte le parti della foresta. È risaputo che non sia facile da vedere.,Sie lässt sich nur durch sorgfältige Suche in allen Teilen des Waldes finden. Sie ist berüchtigt schwer zu finden.,Solo se puede encontrar trazando un mapa diligente de todas las partes del bosque. Es muy fácil pasarlo por alto.,Solo se puede encontrar trazando un cuidadoso mapa de todas las partes del bosque. Es muy fácil pasarlo por alto.,숲 전체를 지도로 옮겨가면서 구석구석 찾아야 겨우 발견할 수 있는 곳이죠. 워낙 지나치기 쉬워서요.,,森全体を把握して精密な地図を描かないと見つからないらしい。ひどく見つけにくいことで有名なんだ。,Ela só pode ser encontrada por meio de um mapeamento dedicado de todas as partes da floresta. Ela é notoriamente fácil de não achar.,只有仔细勘察整个森林才能找到。它是出了名的难找。,你必須記錄這片森林的各個部分，才能找到這片源泉。它是出了名地難以尋找。,,,,,
Ren_RAW-0570-Ren,Ren_RAW-0570-Ren,"Но я верю, что если мы найдём его, твои раны исцелятся, и ты вернёшься к себе.",,"Mais je pense que si nous la trouvons, cela pansera tes blessures et t'aidera à redevenir qui tu es vraiment.","Ho pensato che se la troviamo, le tue ferite potranno guarire e tu potrai tornare quella di prima.","Aber ich glaube, wenn es uns gelingt, können wir deine Wunden heilen und dich wiederherstellen.","Pero creo que si lo encontramos, podrás curar tus heridas y volverás a ser tú misma.","Pero creo que, si lo encontramos, quizás podrías curar tus heridas y volverías a ser tú misma.",하지만 찾아내기만 한다면 부상을 치유하고 원래 상태로 돌아갈 수 있을 겁니다.,,だがその泉が見つかったら、あんたも悪いところを治して元の自分に戻れるだろう。,"Mas acredito que se nós a encontrarmos, seus ferimentos podem ser curados e você pode voltar a ser você mesma.",但相信只要我们能找到圣泉，你就能痊愈伤势并恢复如初。,不過，我相信，若我們找到了，就能治癒你的傷口，而你就能恢復力量。,,,,,
Ren_RAW-0571-Ren,Ren_RAW-0571-Ren,"Я лично пойду с тобой, чтобы мы непременно его нашли, чего бы это ни стоило.",,"Je vais t'accompagner en personne, pour être certain de la trouver quoi qu'il arrive.",Ti accompagnerò di persona per assicurarci di trovarla a tutti i costi.,"Ich begleite dich persönlich, damit wir sie auch ganz sicher ausfindig machen.",Iré personalmente contigo para asegurarme de que lo encontremos pase lo que pase.,Te acompañaré para asegurarme de que lo encontremos pase lo que pase.,제가 전사님과 동행하면서 무슨 일이 있어도 찾아내겠습니다.,,もちろん俺も付き合うよ。何があろうと泉を見つけ出そう。,"Eu, irei pessoalmente com você, para garantir que a encontraremos custe o que custar.",我会亲自陪你同行，力排万难，找到泉水。,我會陪著你，不論發生什麼事，都會找到這口泉水。,,,,,
Ren_RAW-0572-Ren,Ren_RAW-0572-Ren,Что скажешь? Этот план приемлем?,,Qu'en dis-tu ? Ce plan te parait acceptable ?,Che ne dici? Ti sembra fattibile?,Was sagst du? Ist dieser Plan annehmbar?,¿Qué opinas? ¿Aceptas el plan?,¿Qué opinas? ¿Aceptas el plan?,어떻게 생각하십니까? 함께 가시겠어요?,,どうだい？ この作戦に乗るか？,O que me diz? É um plano aceitável?,你意下如何？这计划可行吗？,好嗎？你願意接受這計畫嗎？,,,,,
Ren_RAW-0573-Choice,Ren_RAW-0573-Choice,Это звучит неправдоподобно.,,Ça ne me paraît pas faisable.,Non mi sembra per niente plausibile.,Er klingt nicht sehr einleuchtend.,No me parece plausible.,No me parece creíble.,별로 믿어지지 않는 이야기네요.,,そんな泉があるとは思えない。,Não parece plausível pra mim.,我觉得不太靠谱。,這計畫聽起來不可行。,,,,,
Ren_RAW-0574-Choice,Ren_RAW-0574-Choice,"Конечно, давай сделаем это.",,"Bien sûr, allons-y !","Certo, proviamoci.","Klar, legen wir los.","Claro, vamos.","Claro, vamos.","좋아요, 해보자고요.",,ああ、乗ってみよう。,"Claro, vamos.",好，我们出发吧。,好啊，就這麼辦吧。,,,,,
Ren_RAW-0575-Ren,Ren_RAW-0575-Ren,"Ах, но это так! Истории передавались десятилетиями, их невозможно отрицать.",From [0573-Choice],"Ah, mais si ! Ces histoires circulent depuis des décennies, il est impossible de les nier.","Ah, ma è così! Queste storie circolano da decenni, non si possono smentire.","Ah, aber das ist er durchaus! Die Geschichten haben sich über Jahrzehnte gehalten, das lässt sich nicht leugnen.","¡Ah, pero lo es! Las historias se han contado durante décadas, es imposible negarlas.","¡Ah, pero sí lo es! Las historias se han contado durante décadas. Es imposible negarlas.","아닙니다, 충분히 가능성이 있어요! 수십 년간 이어져 온 이야기예요. 부정할 수 없다는 겁니다.",,ああ、だが本当にあるんだ！ 何十年にもわたって語り継がれる話でね。否定はできない。,"Ah, mas é! As histórias atravessaram as décadas, é impossível negá-las.",啊，靠谱的！相关故事流传几十年了，不可能是假的。,才怪，這是可行的。相關的故事已流傳數十年，是不可否認的。,,,,,
Ren_RAW-0576-Ren,Ren_RAW-0576-Ren,"Я абсолютно уверен, что это место существует и что оно может тебе помочь.",,"Je suis certain, sans l'ombre d'un doute, que cet endroit existe et qu'il pourra t'aider.","Sono certo, senza ombra di dubbio, che questo posto esiste e che può aiutarti.","Ich habe keinen Zweifel, dass dieser Ort existiert und dass er dir helfen kann.","Estoy seguro, sin lugar a dudas, de que este lugar existe y que puede ayudarte.","Estoy seguro, sin lugar a dudas, de que este lugar existe y que puede ayudarte.",저는 그곳이 분명히 존재하고 도움이 되리라는 사실을 믿어 의심치 않습니다.,,俺は確信してる。聖なる泉は間違いなく実在し、あんたを救ってくれると。,"Tenho certeza, sem dúvidas, que esse lugar existe e que ele pode te ajudar.",我确信圣泉的存在，而且它能帮到你。,這地方一定存在，且能幫助你，我很確定，毫不懷疑。,,,,,
Ren_RAW-0577-Alta,Ren_RAW-0577-Alta,Но...,,Mais…,Ma...,Aber …,Pero...,Pero...,하지만...,,でも…,Mas...,但……,但是……,,,,,
Ren_RAW-0578-Alta,Ren_RAW-0578-Alta,...но я хотела тренироваться с Мастером {{Winters}}... Так я должна была стать лучше…,,… mais je voulais m'entraîner avec Maîtresse {{Winters}}… C'est ainsi que je suis supposée guérir…,… ma volevo allenarmi con la Maestra {{Winters}}... è così che sarei dovuta migliorare...,…Aber ich wollte mit Meisterin {{Winters}} trainieren … So sollte ich doch besser werden …,Pero quería entrenar con la maestra {{Winters}}... Así es como se supone que debo mejorar...,Pero quería entrenar con la maestra {{Winters}}... Se suponía que así iba a mejorar...,...난 마스터 {{Winters}} 님과 수련하고 싶었어요... 그렇게 해서 나아지려고 했는데...,,…私はマスター・{{ウィンターズ}}に師事したいんだ。そうすれば良くなるはず…,Mas eu queria treinar com a Mestra {{Winters}}... é assim que deveria melhorar...,……但我想和{{Winters}}大师一起修行……我本该通过修行变强……,……但我想接受{{Winters}}大師的訓練……這應該才是我改善的方式……,,,,,
Ren_RAW-0579-Alta,Ren_RAW-0579-Alta,Тебе не кажется странным просто выпить воды и снова стать сильной?,,Tu trouves crédible que boire de l'eau puisse me faire retrouver mes forces ?,Non ti sembra strano di dover bere un po' d'acqua per riacquistare le forze?,"Fühlt es sich nicht seltsam an, irgendwelches Wasser zu trinken und wieder stark zu werden?",¿No te parece raro beber un poco de agua y luego recuperar fuerzas?,¿No te parece raro beber un poco de agua y luego recuperar fuerzas?,정체 모를 물을 마시고 힘을 되찾는다는 게 이상하지 않나요?,,だいたい水を飲むだけで力が戻るなんて、おかしな話だと思わないか？,Não parece estranho pra você tomar uma água e ficar forte de novo?,随便喝口圣水就能恢复实力，你不觉得太奇怪了吗？,喝口水就能恢復力量，你不覺得怪怪的嗎？,,,,,
Ren_RAW-0580-Alta,Ren_RAW-0580-Alta,"Мне кажется, это «неправильный» способ стать сильнее.",,"Pour moi, ça me semble être la ""mauvaise"" façon d'aller mieux.",A me sembra il modo “sbagliato” di guarire.,"Das kommt mir wie der „falsche“ Weg vor, mich besser zu fühlen.","A mí me parece la forma ""incorrecta"" de mejorar.",A mí me parece la forma «incorrecta» de mejorar.,그게 통한다고 해도 '잘못된' 방식처럼 느껴져요.,,私には回復するための“間違った方法”に思えるね。,"Para mim, parece o jeito ""errado"" de melhorar.",反正我觉得像这样变强是不对的。,我覺得這是「錯誤的」改善方式。,,,,,
Ren_RAW-0581-Ren,Ren_RAW-0581-Ren,"Воительница {{Alta}}, в вопросах здоровья нет «правильного» или «неправильного». Либо ты здорова, либо нет.",,"Guerrière {{Alta}}, il n'y a pas de ""bonne"" ou de ""mauvaise"" façon en matière de santé. On se sent bien ou on se sent mal.","Guerriera {{Alta}}, non esiste “giusto” o “sbagliato” quando si tratta di salute. O stai bene o non stai bene.","Kriegerin {{Alta}}, es gibt kein „richtig“ oder „falsch“ in Fragen der Gesundheit. Entweder geht es einem gut oder nicht.","Guerrera {{Alta}}, no existe ""bien"" ni ""mal"" en materia de salud. O estás bien o no lo estás.","Guerrera {{Alta}}, no existe «bien» o «mal» en materia de salud. O estás bien o no lo estás.","전사 {{Alta}} 님, 건강을 회복하는 데는 '올바른' 방식도 '잘못된' 방식도 없어요. 회복되거나 아니거나 둘 중 하나죠.",,戦士{{アルタ}}、健康のことに“正しい”も“間違い”もない。あんたが元気になれるかどうかだ。,"Guerreira {{Alta}}, não há jeito ""certo"" ou ""errado"" na questão da saúde. Ou você está bem ou não está.",战士{{Alta}}，事关健康，没有“对”与“错”之分。一个人要么健康，要么不健康。,戰士{{Alta}}，健康的問題無所謂「正確」或「錯誤」。只有健康跟不健康。,,,,,
Ren_RAW-0582-Ren,Ren_RAW-0582-Ren,"Если ты не здорова, то должна сделать всё необходимое. Особенно ТЫ, из всех людей!",,"Si tu ne te sens pas bien, alors tu dois faire tout ce qui est nécessaire. Surtout TOI, parmi tous les autres !","E se non stai bene, devi fare tutto il necessario per stare bene. TU, in particolare!","Wem es nicht gut geht, der muss tun, was nötig ist. Ganz besonders DU!","Si no estás bien, entonces debes hacer lo que sea necesario. ¡Sobre todo tú entre todas las personas!","Si no estás bien, entonces debes hacer lo que sea necesario. ¡Sobre todo tú, de todas las personas!",아직 회복되지 않았다면 어떤 방법이라도 써봐야 합니다. 특히 전사님 같은 분이라면 더더욱이요!,,今、元気じゃないなら、必要なことは何でもやるべきだろ。他の連中はともかく、あんたはな。,"Se não está bem, precisa fazer todo o necessário. Especialmente VOCÊ!",人若身体抱恙，就应该采取一切必要手段进行治疗。更不用说那个人是你了！,如果你不健康，就要採取任何必要手段。尤其是你！,,,,,
Ren_RAW-0583-Ren,Ren_RAW-0583-Ren,"Важно лишь то, чтобы ты вернула себе полную силу.",,Tout ce qui compte est que tu récupères toutes tes forces.,L'unica cosa che conta è che recuperi tutte le tue forze.,"Alles was zählt, ist, dass du wieder zu Kräften kommst.",Lo único que importa es que te devolvamos todas tus fuerzas.,Lo único que importa es que recuperes todas tus fuerzas.,지금은 건강을 완전히 회복하는 일만 생각하셔야 합니다.,,大事なことは一つ。あんたが完全に力を取り戻すことだ。,Tudo que importa é fazer você voltar a ter toda a força que tinha.,让你恢复实力才是重中之重。,我們必須恢復你所有的力量，這才是重點。,,,,,
Ren_RAW-0584-Choice,Ren_RAW-0584-Choice,Хорошо. Давай найдём эту волшебную воду.,,"OK, allons trouver cette eau magique.",Va bene. Andiamo a cercare quest'acqua magica.,Okay. Suchen wir nach diesem Zauberwasser.,Vale. Vayamos a buscar esa agua mágica.,Bien. Vayamos a buscar esa agua mágica.,"좋아요. 그 마법의 물, 한 번 찾아보자고요.",,わかった。その魔法の水を探そう。,Certo. Vamos procurar essa água mágica.,好吧。我们去找这个神奇泉水吧。,好吧。我們去找出這口魔法泉水吧。,,,,,
Ren_RAW-0585-Choice,Ren_RAW-0585-Choice,"...Я не... я не чувствую, что это правильно...",,… Je ne… je ne pense pas que ce soit une bonne idée.,...Io non... non me la sento di farlo...,…Das … Das fühlt sich nicht richtig an …,Yo no… No me siento bien haciéndolo...,No creo… No me parece que sea lo correcto...,...글쎄요... 난 그렇게 하는 게 내키지 않아요...,,…やっぱり……正しい道だと思えないな…,Eu não... não me sinto bem em fazer isso...,……我觉得……我觉得这样做不对……,……我不……我不覺得這麼做是對的……,,,,,
Ren_RAW-0586-Ren,Ren_RAW-0586-Ren,Почему нет? Из-за чего я чувствую себя не в своей тарелке?,From [0585-Choice],Pourquoi pas ? Pourquoi ça ne serait pas une bonne idée ?,Perché no? Cosa ti fa sentire così?,Warum nicht? Warum fühlt es sich nicht richtig an?,¿Por qué no? ¿Qué hace que no te sientas bien?,¿Por qué no? ¿Qué te hace pensar así?,왜 그러시죠? 왜 내키지 않으시는 겁니까?,,どうしてだ？ なぜ正しくないと思う？,Por que não? O que faz com que você não se sinta bem?,为什么？是什么让你觉得不对？,為什麼不？什麼原因讓你覺得不對？,,,,,
Ren_RAW-0587-Alta,Ren_RAW-0587-Alta,Я не знаю... Просто... что-то не так.,,Je ne sais pas… c'est juste que… ça ne me paraît pas bien.,Non lo so... è solo che... c'è qualcosa che non va.,Ich weiß nicht … Ich denke nur …irgendwie ist das falsch.,No lo sé... Yo solo... algo anda mal.,No sé... Creo que... Me parece que está mal.,모르겠어요... 그냥... 뭔가 아닌 것 같아요.,,わからない…ただ…何かが引っかかる。,Não sei... é só que... algo parece errado.,我也不知道……我只是……感觉有些不对劲。,我不清楚……就是……不對勁。,,,,,
Ren_RAW-0588-Alta,Ren_RAW-0588-Alta,"Я не понимаю почему, но я не могу пойти с тобой. Не могу. Я не могу пойти к священному источнику.",,"Je ne comprends pas pourquoi, mais je ne peux pas venir avec toi. Je ne peux pas. Je refuse d'aller à une source sacrée.","Non capisco perché, ma non posso venire con te. Non posso. Non voglio andare in cerca di una sorgente sacra.","Ich weiß nicht warum, aber ich kann nicht mit dir gehen. Ich kann nicht. Ich will keine geweihte Quelle suchen.","No entiendo por qué, pero no puedo ir contigo. No puedo. No quiero ir a un manantial sagrado.","No entiendo por qué, pero no puedo ir contigo. No puedo. No quiero ir a un manantial sagrado.",이유는 모르겠지만 함께 갈 수 없어요. 안 되겠어요. 신성한 샘에는 가고 싶지 않군요.,,理由はわからないが、一緒には行けない。無理だ。聖なる泉には行きたくない。,"Eu não entendo por quê, mas não posso ir com você. Não posso. Não quero ir até a Fonte Sagrada.",我也说不上来，但我不能和你一起去。我做不到。我不想去圣泉那里。,我不明白原因，但我不能跟你走。我無法。我不想尋找神聖源泉。,,,,,
Ren_RAW-0589-Alta,Ren_RAW-0589-Alta,Мне просто... мне нужно остаться здесь. Прости. Хотела бы я объяснить это лучше.,,Je veux juste… juste rester ici. Désolée. J'aimerais pouvoir te donner plus d'explications.,È solo che... devo restare qui. Mi dispiace. Vorrei potertelo spiegare meglio.,"Ich … Ich muss hier bleiben. Tut mir leid. Ich wünschte, ich könnte es besser erklären.",Yo… Necesito quedarme aquí. Lo siento. Ojalá pudiera explicarlo mejor.,Tengo que... Tengo que quedarme aquí. Perdón. Ojalá pudiera explicarlo mejor.,그냥... 여기 있어야겠어요. 미안해요. 설명하긴 어렵지만 못 가겠어요.,,私は…ここに残らなきゃダメなんだ。うまく言えなくて悪いけど。,Eu só... preciso ficar aqui. Me desculpe. Eu queria poder explicar melhor.,我真的……真的必须留在这里。对不起。我也不知道该怎么给你解释。,我只想……我必須待在這裡。抱歉。我希望自己有更好的理由。,,,,,
Ren_RAW-0590-Ren,Ren_RAW-0590-Ren,...,,…,...,…,...,...,...,,…,...,……,……,,,,,
Ren_RAW-0591-Ren,Ren_RAW-0591-Ren,"...Боюсь, я не понимаю.",,… J'ai peur de ne pas comprendre.,Temo di non capire.,"…Ich fürchte, ich verstehe das nicht.",Me temo que no lo entiendo.,Temo que no entiendo.,"...죄송하지만, 이해하기 힘들군요.",,…残念だが理解できないな。,"Infelizmente, não entendo.",……我恐怕没听明白。,……抱歉，我不懂。,,,,,
Ren_RAW-0592-Ren,Ren_RAW-0592-Ren,"Ты не можешь попытаться исцелить себя, потому что... это кажется неправильным??",,Tu ne veux pas essayer de te guérir parce que… ça ne te paraît pas bien ?,Non vuoi tentare di guarire perché... non ti sembra una cosa giusta?,"Du kannst nicht versuchen, dich zu heilen, weil …es sich falsch anfühlt?",No puedes intentar curarte a ti misma porque... ¿sientes que algo va mal?,¿No puedes intentar curarte a ti misma porque... te parece que está mal?,그냥 뭔가 아닌 것 같아서 시도조차 안 해보겠다고요??,,自分の病を治そうとしない理由が…“何か引っかかる”から？,Você não pode tentar se curar sozinha porque... parece um erro??,你不愿尝试治愈自己，就因为……这样做的感觉不对？,你無法努力治癒自己，因為……感覺不對勁？？,,,,,
Ren_RAW-0593-Ren,Ren_RAW-0593-Ren,"Я склонен полагать, что ты сейчас шутишь надо мной.",DUPLICATE 3A BEGIN,Je suis presque tenté de croire que tu es en train de te moquer de moi.,Sono tentato di credere che mi stai prendendo in giro.,"Ich bin geneigt zu glauben, dass du dich über mich lustig machst.",Estoy empezando a creer que te estás burlando de mí.,Estoy empezando a creer que te estás burlando de mí.,혹시 제가 당황하도록 농담을 하는 게 아닌가 하는 생각까지 듭니다.,,いっそ俺を笑わせたくて冗談を言ってるんだと思いたいね。,Estou começando a acreditar que você está caçoando da minha cara.,我几乎要觉得你在拿我开玩笑了。,我越來越覺得你是在開我玩笑。,,,,,
