,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Zenith_RAW-0246-Alta,Zenith_RAW-0246-Alta,...о...,,… oh…,… oh...,…Oh …,Ah...,Ah...,...아...,,…そうか…,Ah...,……哦……,……噢……,,,,,
Zenith_RAW-0247-Alta,Zenith_RAW-0247-Alta,"Эм, ты сказал, что видел причину, почему я проиграла те бои? Что-то о ""изменении""?",,"Hum… tu as dit que tu avais vu la raison pour laquelle j'avais perdu ces combats ? Quelque chose en lien avec le ""changement"" ?","Uhm, hai detto di aver visto il motivo per cui ho perso quei combattimenti? Qualcosa riguardo al ""cambiamento""?","Ähm, ihr meintet, ihr habt den Grund gesehen, warum ich diese Kämpfe verloren habe? Etwas von „Wandel“?","Mmm, ¿has dicho que viste la razón por la que perdí esas peleas? ¿Algo sobre ""cambio""?",Mmm... ¿Dijiste que pudiste ver la razón por la que perdí esas peleas? ¿Algo sobre el «cambio»?,"저기, 내가 싸움에서 진 이유를 알았다고 했죠? '변화'와 관련된 말을 했는데?",,その、私が戦いに負けた理由が見えたと言ってたよな？ “変化”がどうとか。,"Ahm, você disse que viu o motivo pelo qual eu perdi aquelas lutas? Alguma coisa sobre ""mudança""?",嗯，你说你看到了我输掉比赛的原因？是因为那个什么“变化”？,呃，你們說，你們看到我輸掉那些戰鬥的原因？某樣跟「變更」有關的東西？,,,,,
Zenith_RAW-0248-Zenith,Zenith_RAW-0248-Zenith,"Твоя структура изменений, да. Она была явно заблокирована. \n <Zenith>Преграждена.</>","""change structure"" is a mash-up of the words ""change"" and ""structure"" (meaning an arrangement of pieces). This made-up word is intended to sound vague, so don't worry about trying to convey literal meaning with it, leave it feeling a bit mysterious","Ta structure de changement, oui. Elle était clairement bloquée. \n <Zenith>Obstruée.</>","La tua struttura di cambiamento, sì. Era chiaramente bloccata. \n <Zenith>Ostruita.</>","Dein Wandelmuster, ja. Es war offenbar blockiert. \n <Zenith>Behindert.</>","Tu estructura de cambio, sí. Estaba claramente bloqueada. \n <Zenith>Obstruida.</>","Tu estructura de cambio, sí. Estaba claramente bloqueada. \n <Zenith>Obstruida.</>",너의 변화 구조가. 명백히 막혀 있더구나. \n <Zenith>차단되어 있었지.</>,,アナタの変化構造デス。そう、明らかに動けなくなってイマシタ。 \n <Zenith>ジャマサレテ。</>,"A sua estrutura de mudança, sim. Estava claramente bloqueada. \n <Zenith>Obstruída.</>",你的变化律动，没错。它完全被阻断了。 \n <Zenith>阻塞不通。</>,沒碩，你的變更結構。顯然遭到封鎖。\n<Zenith>阻礙。</>,,,,,
Zenith_RAW-0249-Alta,Zenith_RAW-0249-Alta,"Но что такое ""структура изменений""? Что это значит?",,"Mais c'est quoi une ""structure de changement"" ? Ça veut dire quoi ?","Ma cos'è una ""struttura di cambiamento""? Che cosa significa?",Aber was ist ein „Wandelmuster“? Was bedeutet das?,"Pero ¿qué es una ""estructura de cambio""? ¿Qué significa eso?",¿Pero qué es una «estructura de cambio»? ¿Qué significa eso?,근데 '변화 구조'가 뭐예요? 무슨 뜻이죠?,,“変化構造”っていうのは？ どういう意味なんだ？,"Mas o que é uma ""estrutura de mudança""? O que isso significa?",可“变化律动”到底是什么？这个词是什么意思？,但「變更結構」是什麼？那是什麼意思？,,,,,
Zenith_RAW-0250-Zenith,Zenith_RAW-0250-Zenith,"Ах, эта концепция не. Переводится удобно. \n <Zenith>На твой язык.</>",,"Ah, ce concept est dur. À traduire. \n <Zenith>Dans ta langue.</>","Ah, questo concetto non. Si traduce facilmente. \n <Zenith>Nel tuo linguaggio.</>","Ah, dieses Konzept lässt. Sich nicht einfach übersetzen. \n <Zenith>In deine Sprache.</>","Ah, este concepto no. Se traduce fácilmente. \n <Zenith>A tu idioma.</>","Ah, este concepto no. Se traduce con facilidad. \n <Zenith>A tu idioma.</>","아, 이 개념은 너의 언어로. 번역하기 쉽지 않지. \n <Zenith>쉽지 않아.</>",,ああ、この概念はうまく訳せマセン。 \n <Zenith>ゲンゴ、チガウ</>,"Ah, esse conceito não. Se traduz convenientemente. \n <Zenith>Para a sua língua.</>",啊，这个概念。用你的语言。 \n <Zenith>难以解释。</>,啊，這個概念。不容易。\n<Zenith>用你的語言解釋。</>,,,,,
Zenith_RAW-0251-Zenith,Zenith_RAW-0251-Zenith,Это одно из Древних Понятий.,,C'est un des Concepts des Âges.,È uno dei Vecchi Concetti.,Es ist eines der Alten Konzepte.,Es uno de los Viejos Conceptos.,Es uno de los Viejos Conceptos.,아주 오래된 개념이거든.,,古の概念の1つナノデス。,É um dos Conceitos Ancestrais.,它是古老的概念之一。,它屬於遠古概念。,,,,,
Zenith_RAW-0252-Alta,Zenith_RAW-0252-Alta,"Можешь попробовать?? Пожалуйста, мне нужно знать, что со мной не так.",,"Tu peux essayer ? S'il te plaît, j'ai besoin de savoir ce qui cloche chez moi.","Puoi almeno provarci? Ti prego, ho bisogno di sapere cosa c'è che non va in me.","Könnt ihr es versuchen? Bitte, ich muss wissen, was mir fehlt.","¿Puedes intentarlo? Por favor, necesito saber qué me pasa.","¡¿Puedes intentarlo?! Por favor, necesito saber qué me pasa.",그래도 한번 해보면 안 돼요?? 부탁이에요. 내 문제가 뭔지 파악해야 해요.,,話してみてよ。お願いだ。自分の何がダメなのか知りたい。,"Pode tentar?? Por favor, eu preciso saber o que tem de errado comigo.",你能试着解释一下吗？？拜托了，我得弄清楚自己到底是怎么了。,可以試試看嗎？？拜託了，我必須知道自己出了什麼問題。,,,,,
Zenith_RAW-0253-Zenith,Zenith_RAW-0253-Zenith,Интересно. Понимаем. Это интересная ситуация. \n <Zenith>Сложная.</>,,Intéressant. Nous voyons. C'est une situation intéressante. \n <Zenith>Compliquée.</>,Interessante. Lo vediamo. Questa è una situazione interessante. \n <Zenith>Complicata.</>,Interessant. Wir verstehen. Eine interessante Situation. \n <Zenith>Kompliziert.</>,Qué interesante. Vemos. Que esta es una situación interesante. \n <Zenith>Complicada.</>,Qué interesante. Vemos. Que esta es una situación interesante. \n <Zenith>Complicada.</>,흥미롭구나. 분명히 알겠다. 이건 흥미로운 상황이야. \n <Zenith>복잡하고.</>,,面白イ。わかりマシタ。これは面白イ状況デスネ。 \n <Zenith>フクザツ。</>,Interessante. Entendemos. Essa é uma situação interessante. \n <Zenith>Complicada.</>,有趣。我等明白了。现在的情况很有意思。 \n <Zenith>错综复杂。</>,真有趣。我們明白。這是個有趣的狀況。\n<Zenith>複雜。</>,,,,,
Zenith_RAW-0254-Zenith,Zenith_RAW-0254-Zenith,"Человек {{Alta}}, тебе следует вернуться в лес. С нами.",,"Être humain {{Alta}}, tu devrais retourner dans la forêt. Avec nous.","Essere umano {{Alta}}, dovresti tornare nella foresta. Con noi.","Menschin {{Alta}}, du solltest in den Wald zurückkehren. Mit uns.","Humana {{Alta}}, deberías regresar al bosque. Con nosotras.","Humana {{Alta}}, deberías regresar al bosque. Con nosotras.","인간 {{Alta}}, 숲으로 돌아가자. 우리와 함께.",,人間{{アルタ}}、また森へ行くべきデス。ワタシタチと。,"Humana {{Alta}}, você precisa voltar para a floresta. Conosco.",人类{{Alta}}，你得再去一趟森林。和我等一起。,人類{{Alta}}，你應該。和我們返回森林。,,,,,
Zenith_RAW-0255-Zenith,Zenith_RAW-0255-Zenith,Лес смягчает границы. Между концепциями. \n <Zenith>Податливый.</>,,La forêt atténue les frontières. Entre les concepts. \n <Zenith>Malléable.</>,La foresta attenua i confini. Tra i concetti. \n <Zenith>Malleabile.</>,Der Wald löst Beschränkungen. Zwischen den Konzepten. \n <Zenith>Formbar.</>,El bosque suaviza los límites. Entre conceptos. \n <Zenith>Maleable.</>,El bosque suaviza los límites. Entre conceptos. \n <Zenith>Maleable.</>,숲은 개념 사이의 경계를. 누그러트려. \n <Zenith>완화하지.</>,,森では境界線がぼやけマス。概念と概念の間の。 \n <Zenith>ヒキノバセル。</>,A floresta abranda as fronteiras. Entre os conceitos. \n <Zenith>Maleável.</>,这片森林能够。模糊概念之间的边界。 \n <Zenith>打开眼界。</>,森林會消解。不同概念之間的界線。\n<Zenith>靈活可塑。</>,,,,,
Zenith_RAW-0256-Zenith,Zenith_RAW-0256-Zenith,"Возможно, там мы сможем яснее исследовать. Твою структуру изменений.",,"Là-bas, peut-être, nous pourrons étudier davantage. Ta structure de changement.",Forse lì potremo studiare meglio. La tua struttura di cambiamento.,Vielleicht können wir dort mehr über. Dein Wandelmuster herausfinden.,Quizás allí podamos investigar más claramente. Tu estructura de cambio.,Quizás allí podamos investigar con más claridad. Tu estructura de cambio.,거기서 네 변화 구조를 좀 더 명확히. 파악할 수 있을지도 몰라.,,森でなら、もっと詳しく調べラレルデショウ。アナタの変化構造を。,"Talvez lá, possamos investigar mais claramente. A sua estrutura de mudança.",也许在那里，我等能查得更清楚。你的变化律动。,在那裡我們或許能夠更清楚地檢視。你的變更結構。,,,,,
Zenith_RAW-0257-Choice,Zenith_RAW-0257-Choice,"Хорошо, давай вернёмся в лес.",,"D'accord, allons dans la forêt.","D'accordo, torniamo nella foresta.","Gut, gehen wir zurück in den Wald.","Muy bien, volvamos al bosque.","Muy bien, volvamos al bosque.","좋아요, 숲으로 돌아가요.",,わかった。また森へ行こう。,"Certo, vamos voltar pra floresta.",好，我们去森林里。,好，那就回到森林吧。,,,,,
Zenith_RAW-0258-Choice,Zenith_RAW-0258-Choice,"Нет, объясни это прямо здесь!",,"Non, explique-toi ici !","No, spiegami tutto qui!","Nein, erklärt es mir hier und jetzt!","¡No, explícalo aquí mismo!","¡No, explícamelo aquí mismo!","싫어요, 여기서 설명해 줘요!",,ダメだ、ここで説明してくれ。,"Não, pode explicar bem aqui!",不行，就在这里说清楚！,不，請在這裡解釋！,,,,,
Zenith_RAW-0259-Zenith,Zenith_RAW-0259-Zenith,"Мы не знаем, как объяснить. Нам потребуется некоторое время. Чтобы проявить концепцию.",From [0258-Choice],Nous ne savons pas comment expliquer. Il nous faudrait prendre du temps. Pour manifester le concept.,Non sappiamo come spiegare. Avremmo bisogno di tempo. Per manifestare il concetto.,"Wir wissen nicht, wie wir es erklären sollen. Wir bräuchten etwas Zeit. Um das Konzept greifbar zu machen.",No sabemos cómo explicarlo. Tendríamos que dedicar algo de tiempo. Para manifestar el concepto.,No sabemos cómo explicarlo. Tendríamos que dedicar algo de tiempo. Para manifestar el concepto.,어떻게 설명해야 할지 모르겠다. 개념을 명확히 하려면. 시간이 걸린단다.,,説明する術がないのデス。時間がかかりマス。概念をハッキリさせるのに。,Não sabemos como explicar. Precisaremos de um tempo. Para manifestar o conceito.,我等不知道该如何解释。我等需要一些时间。才能阐明这个概念。,我們不知道如何解釋。我們需要一點時間。呈顯這個概念。,,,,,
Zenith_RAW-0260-Zenith,Zenith_RAW-0260-Zenith,Вот почему мы предлагаем идти в лес. Это было бы быстрее. \n <Zenith>Проще.</>,,C'est pourquoi nous suggérons d'aller dans la forêt. Ça irait plus vite. \n <Zenith>Plus facile.</>,Ecco perché vogliamo andare nella foresta. Sarebbe più veloce. \n <Zenith>Più facile.</>,"Darum schlagen wir vor, in den Wald zu gehen. Es ginge schneller. \n <Zenith>Einfacher.</>",Por eso sugerimos ir al bosque. Sería más rápido. \n <Zenith>Más fácil.</>,Por eso sugerimos ir al bosque. Sería más rápido. \n <Zenith>Más fácil.</>,그래서 숲으로 가자는 거야. 그편이 빠를 테니까. \n <Zenith>더 쉬우니까.</>,,だから森へ行ったほうがいいデス。そのほうが早イ。 \n <Zenith>ラクチン。</>,É por isso que sugerimos ir para a floresta. Seria mais rápido. \n <Zenith>Mais fácil.</>,所以我等才建议去森林。这样更快。 \n <Zenith>更容易。</>,這就是我們建議進到森林中的原因。這樣會更快。\n<Zenith>更容易。</>,,,,,
Zenith_RAW-0261-Alta,Zenith_RAW-0261-Alta,Почему?? Что делает лес таким особенным?,,Pourquoi ?? Qu'est-ce qu'il y a de si spécial avec cette forêt ?,Perché? Cosa rende la foresta così speciale?,Warum? Was ist so besonders an dem Wald?,¿Por qué? ¿Qué hace que el bosque sea tan especial?,¡¿Por qué?! ¡¿Qué hace que el bosque sea tan especial?!,왜요?? 그 숲이 뭐가 그렇게 특별해요?,,なぜ？ あの森の何がそんなに特別なんだ？,Por quê?? O que tem de tão especial na floresta?,为什么？？这片森林到底有什么特殊的？,為什麼？？那片森林有什麼特別的地方？,,,,,
Zenith_RAW-0262-Zenith,Zenith_RAW-0262-Zenith,"Мы не понимаем. Всё, что мы знаем, это то, что лес – уникальное место. \n <Zenith>Уникальное.</>",,Nous ne comprenons pas. Nous savons simplement que la forêt est un lieu unique. \n <Zenith>Unique.</>,Non lo comprendiamo. Tutto quello che sappiamo è che la foresta è un luogo unico. \n <Zenith>Unico.</>,"Wir verstehen es nicht. Wir wissen nur, dass der Wald ein einzigartiger Ort ist. \n <Zenith>Einzigartig.</>",No lo entendemos. Lo único que sabemos es que el bosque es un lugar único. \n <Zenith>Único.</>,No lo sabemos. Lo que sí podemos asegurar es que el bosque es un lugar único. \n <Zenith>Único.</>,그건 우리도 몰라. 하지만 그 숲은 특별한 장소야. \n <Zenith>특별해.</>,,わかりマセン。わかるのは、あの森が唯一無二なコトダケ。 \n <Zenith>トクベツ。</>,Nós não entendemos. Tudo que sabemos é que a floresta é um lugar único. \n <Zenith>Único.</>,这一点我等并不明白。我等只知道，这片森林独一无二。 \n <Zenith>独一无二。</>,我們不知道。我們只知道，那片森林是個獨特的地方。\n<Zenith>獨特。</>,,,,,
Zenith_RAW-0263-Zenith,Zenith_RAW-0263-Zenith,Мы никогда не видели ничего подобного. Его структуры. Его форматы. Его присутствие.,,Nous n'avions encore jamais rien vu de tel. Ses structures. Ses formats. Sa présence.,Non abbiamo visto nulla di simile prima. Le sue strutture. I suoi formati. La sua presenza.,Wir haben so etwas noch nie gesehen. Seine Strukturen. Seine Formen. Seine Präsenz.,No hemos visto nada parecido antes. Sus estructuras. Sus formatos. Su presencia.,No hemos visto nada parecido antes. Sus estructuras. Sus formatos. Su presencia.,그런 곳은 본 적이 없어. 그 구조. 그 형식. 그 존재감.,,あんな森は見たコトがアリマセン。構造も、形式も、存在も。,Nunca vimos nada como ela antes. Suas estruturas. Seus formatos. Sua presença.,我等之前从未见识过这种地方。不论是它的结构。它的形式。还是它的存在。,前所未見。它的結構。它的型態。它的存在。,,,,,
Zenith_RAW-0264-Zenith,Zenith_RAW-0264-Zenith,Это разбирающее присутствие. Оно тянет изнутри.,"This is saying ""it is a place where things are pulled apart from within""",C'est une présence du genre qui démantèle. Elle fait ressortir ce qui est à l'intérieur.,È una sorta di presenza smantellante. Fa emergere ciò che è dentro.,Seine Präsenz ist ganz zerrüttend. Er zieht die Dinge von innen auseinander.,Es una especie de presencia separadora. Saca lo que hay dentro.,Es una especie de presencia separadora. Saca lo que hay dentro.,해체하는 무언가가 있어. 내부에 있는 것을 끌어내는 무언가가.,,すべてをバラバラにするような存在。内側から引き裂くノデス。,É um tipo desmantelador de presença. Ela atrai o que está dentro.,这片森林。能由内而外地分解一切。,它的存在會拆解現況。它會拉出內在的東西。,,,,,
Zenith_RAW-0265-Zenith,Zenith_RAW-0265-Zenith,"Мы обнаруживаем в нём сущность срочности. Требование, которое должно быть выполнено.","this is saying ""there is a great need within the forest that must be fulfilled""",Nous y détectons une essence de l'urgence. Une exigence à satisfaire.,In essa rileviamo un’essenza di urgenza. Un requisito che deve essere soddisfatto.,"Wir spüren eine Dringlichkeit in ihm. Ein Bedürfnis, das erfüllt werden muss.",Detectamos en él una esencia de urgencia. Un requisito que hay que cumplir.,Detectamos en él la esencia de lo urgente. Un requisito que hay que cumplir.,그 숲에서는 본질적인 긴박함이 느껴져. 반드시 충족되어야 할 조건이 있다는 느낌.,,急を要する何かが、あの森にはアリマス。何かを満たさねばナラナイ。,Detectamos dentro dela uma essência de urgência. Um requisito que precisa ser atendido.,我等能感受到森林里有一股急迫的灵性。它呼唤着完成某件事情。,我們感測到其中有某種迫切的本質。必須滿足的要求。,,,,,
Zenith_RAW-0266-Zenith,Zenith_RAW-0266-Zenith,Для этой цели лес устраняет. Все барьеры. Которые не служат его срочности.,"This is saying ""The forest breaks physical and emotional barriers""","À cet effet, la forêt élimine. Toutes les barrières. Qui ne servent pas cette urgence.","A tal fine, la foresta elimina. Tutte le barriere. Che non servono alla sua urgenza.",Und dafür löst der. Wald alle Barrieren auf. Die seinem Drang nicht dienlich sind.,"Para ello, el bosque elimina. Todas las barreras. Que no atienden a su urgencia.","Para ello, el bosque elimina. Todas las barreras. Que no atienden a su urgencia.",따라서 이 긴박함의 해소를 막는. 모든 장벽은. 숲이 제거해 버린단다.,,そのタメに森は排除してイマス。その急務をジャマする、すべての障壁を。,"Para esse fim, a floresta elimina. Todas as barreiras. Que não servem à sua urgência.",为了那件事情，森林消除了。一切壁障。一切妨碍其目的的壁障。,為此，森林會消解。所有疆界。不符其迫切性的疆界。,,,,,
Zenith_RAW-0267-Choice,Zenith_RAW-0267-Choice,...что??,,… quoi ??,… Cosa?,…Was?,¿Qué?,¡¿Qué?!,...그게 무슨??,,…はぁ？？,Quê??,……什么？？,……什麼？？,,,,,
Zenith_RAW-0268-Choice,Zenith_RAW-0268-Choice,О.,,Ah.,Oh.,Oh.,Ah.,Ah.,아.,,へえ。,Ah.,哦。,噢。,,,,,
Zenith_RAW-0269-Zenith,Zenith_RAW-0269-Zenith,Мы тоже не полностью понимаем это. Вот почему мы так заинтригованы этим! \n <Zenith>Восхищены!</>,"From [0267-Choice]
From [0268-Choice]",Nous ne le comprenons pas complètement nous non plus. C'est la raison pour laquelle nous sommes si intrigués ! \n <Zenith>Délicieux !</>,Nemmeno noi lo comprendiamo appieno. Ecco perché ne siamo così incuriosite! \n <Zenith>Delizioso!</>,Wir verstehen es auch nicht ganz. Darum bereitet er uns solche Faszination! \n <Zenith>Wonne!</>,Tampoco lo entendemos del todo. ¡Por eso nos intriga tanto! \n <Zenith>¡Encantadas!</>,Tampoco lo entendemos del todo. ¡Por eso nos intriga tanto! \n <Zenith>¡Encantadas!</>,우리도 완전히 이해하진 못해. 그래서 더욱 매력적이지! \n <Zenith>근사해!</>,,ワタシタチも完全に理解してはイマセン。だからこそ興味を引かれるノデス！ \n <Zenith>タノシイ！</>,Também não entendemos completamente. É por isso que ela nos intriga tanto! \n <Zenith>Maravilhoso!</>,我等对此也非完全理解。所以我等才会如此兴致高昂！ \n <Zenith>兴致高昂！</>,我們也不是完全理解。這就是為什麼我們如此著迷！\n<Zenith>喜悅！</>,,,,,
Zenith_RAW-0270-Zenith,Zenith_RAW-0270-Zenith,"Мы чувствуем, что возвращение в лес. Лучший способ. Обсудить твоё прошлое. \n <Zenith>Твои воспоминания.</>",,Nous sentons que retourner dans la forêt. Est la meilleure façon. De discuter de ton passé. \n <Zenith>Tes souvenirs.</>,Crediamo che tornare nella foresta. Sia il modo migliore. Per discutere del tuo passato. \n <Zenith>I tuoi ricordi.</>,"Wir fühlen, eine Rückkehr in. Den Wald ist die beste Art. Deine Vergangenheit zu besprechen. \n <Zenith>Deine Erinnerungen.</>",Sentimos que regresar al bosque. Es la mejor manera. De hablar de tu pasado. \n <Zenith>Tus recuerdos.</>,Sentimos que regresar al bosque. Es la mejor manera. De hablar de tu pasado. \n <Zenith>Tus recuerdos.</>,우린 숲으로 돌아가는 것이. 네 과거를 살펴보는. 최선의 방법이라고 생각한단다. \n <Zenith>네 기억을.</>,,森に戻るのが一番だと感じマス。アナタの過去の話をするなら。 \n <Zenith>オモイデ。</>,Sentimos que voltar para a floresta. É a melhor maneira. De discutir o seu passado. \n <Zenith>Suas lembranças.</>,我等认为，要探究你的过去。最好的做法。就是去森林。 \n <Zenith>探寻你的记忆。</>,我們覺得返回森林。是討論你的過去。最棒的辦法。\n<Zenith>你的回憶。</>,,,,,
Zenith_RAW-0271-Alta,Zenith_RAW-0271-Alta,"...хорошо, давай вернёмся в лес.",,"… d'accord, bien sûr, retournons dans la forêt.","… Va bene, d'accordo, torniamo nella foresta.","…Also gut, gehen wir zurück in den Wald.","Muy bien, volvamos al bosque.","Muy bien, volvamos al bosque.","...좋아요, 그럼 숲으로 돌아가요.",,…わかったよ。じゃあ、森に戻ろう。,"Tá bom, então, vamos voltar pra floresta.",……好吧，我们去森林里。,……好，那就返回森林吧。,,,,,
Zenith_RAW-0272-Zenith,Zenith_RAW-0272-Zenith,"Прежде чем мы пойдём. Возможно, нам стоит снова. Выпить чаю. \n <Zenith>Чай.</>",From [0257-Choice],Avant d'y aller. Peut-être qu'on devrait à nouveau. Boire du thé. \n <Zenith>Thé.</>,Prima di andare. Potremmo bere. Un altro tè. \n <Zenith>Tè.</>,"Bevor wir gehen, sollten. Wir vielleicht noch einen. Tee trinken. \n <Zenith>Tee.</>",Antes de irnos. Quizás deberíamos hacerlo una vez más. Tomar té. \n <Zenith>Té.</>,Antes de irnos. Quizás deberíamos tomar té. Una vez más. \n <Zenith>Té.</>,가기 전에. 차를 한 잔 더. 마시고 싶구나. \n <Zenith>차를.</>,,でも、その前に、もう一度飲みたいデス。お茶を。 \n <Zenith>オチャ。</>,Antes de irmos. Talvez devêssemos outra vez. Consumir chá. \n <Zenith>Chá.</>,出发之前。我等想要。再喝一杯茶。 \n <Zenith>茶。</>,在走之前。我們或許該。再喝一杯茶。\n<Zenith>茶。</>,,,,,
Zenith_RAW-0273-Zenith,Zenith_RAW-0273-Zenith,"Мы нашли чай, который ты дала нам. Очень восхитительным. Очень освежающим.",,Nous avons trouvé le thé que tu nous as servi. Très délicieux. Très rafraîchissant.,Abbiamo trovato il tè che ci hai dato. Davvero delizioso. Davvero rinfrescante.,"Wir fanden den Tee, den du uns. Gemacht hast, sehr wonnig. Sehr erfrischend.",Encontramos el té que nos diste. De lo más encantador. De lo más refrescante.,Encontramos el té que nos diste. De lo más encantador. De lo más refrescante.,네가 만들어준 차는. 참 기분 좋고. 상쾌했지.,,アナタが出してクレルお茶。最高に楽しイ。元気が出マシタ。,Achamos o chá que você nos deu. Muito agradável. Muito refrescante.,我等发现你的茶。令人愉悦。令人振奋。,我們覺得你給我們的茶。非常動人。非常清爽。,,,,,
Zenith_RAW-0274-Zenith,Zenith_RAW-0274-Zenith,Было бы хорошо. Отдохнуть на мгновение. И насладиться ещё одной чашкой. \n <Zenith>Чай.</>,,Il serait bon. De se reposer un instant. Et de savourer une autre tasse. \n <Zenith>Thé.</>,Sarebbe bene. Riposare un attimo. E godersi un'altra tazza. \n <Zenith>Tè.</>,Es wäre gut. Einen Moment auszuruhen. Und noch eine Tasse zu genießen. \n <Zenith>Tee.</>,Sería bueno. Descansar un momento. Y disfrutar de otra taza. \n <Zenith>Té.</>,Sería bueno. Descansar un momento. Y disfrutar de otra taza. \n <Zenith>Té.</>,지금 잠시. 휴식을 취하면서. 한 잔 더 마시면 좋겠다. \n <Zenith>차를.</>,,少しだけ休むのも、いいデショウ。お代わりを頼みマス。 \n <Zenith>オチャ。</>,Seria uma boa ideia. Descansar um pouco. E apreciar outra xícara. \n <Zenith>Chá.</>,所以我等最好。再喝杯茶。休息一下。 \n <Zenith>茶。</>,休息一下。一定很好。並再喝一杯。\n<Zenith>茶。</>,,,,,
Zenith_RAW-0275-Choice,Zenith_RAW-0275-Choice,"Конечно, какой вкус чая ты хочешь?",,"Bien sûr, tu veux quelle saveur ?","Certo, che gusto vuoi?","Klar, was für Tee möchtet ihr?","Claro, ¿qué sabor de té quieres?","Claro, ¿qué sabor de té quieres?","그래요, 어떤 맛으로 하실래요?",,いいよ、どんなフレーバーのお茶がいい？,"Claro, que sabor de chá você quer?",没问题，你想喝什么味道的茶？,好啊，你們想喝什麼口味的茶？,,,,,
Zenith_RAW-0276-Choice,Zenith_RAW-0276-Choice,"Нет, я бы предпочла сосредоточиться на поставленной задаче.",,"Non, je préférerais vraiment qu'on règle ce problème.","No, preferirei davvero che ci attenessimo alla nostra missione.","Nein, ich würde mich lieber auf die Aufgabe konzentrieren, die ansteht.","No, realmente preferiría que nos centráramos en la tarea que tenemos entre manos.","No, prefiero que nos enfoquemos en la tarea que tenemos entre manos.","안 돼요, 그럴 겨를이 없어요.",,いや、それより目の前の仕事を片づけたい。,"Não, prefiro que a gente siga na tarefa que temos.",不行，我更想专注于手头的任务。,不，我想要先解決眼前的任務。,,,,,
Zenith_RAW-0277-Zenith,Zenith_RAW-0277-Zenith,Вкус. Да. Есть кое-что. Что интересует нас. \n <Zenith>Вкус.</>,From [0275-Choice],Une saveur. Oui. Il y a quelque chose. Qui nous intéresse. \n <Zenith>Saveur.</>,"Un gusto. Sì. C'è qualcosa, che ci interessa. \n <Zenith>Gusto.</>",Einen Geschmack. Ja. Es gibt etwas. Das uns interessiert. \n <Zenith>Geschmack.</>,Un sabor. Sí. Hay algo. Que nos interesa. \n <Zenith>Sabor.</>,Un sabor. Sí. Hay algo. Que nos interesa. \n <Zenith>Sabor.</>,맛이라고. 그래. 우리의 관심을. 끄는 것이 있단다. \n <Zenith>맛.</>,,フレーバー。ええ、アリマス。気になるものが。 \n <Zenith>フレーバー。</>,Um sabor. Sim. Tem algo. Que nos interessa. \n <Zenith>Sabor.</>,味道。是的。我等正好。对某种味道感兴趣。 \n <Zenith>味道。</>,口味。對。某樣東西。引起我們的興趣。\n<Zenith>口味。</>,,,,,
Zenith_RAW-0278-Zenith,Zenith_RAW-0278-Zenith,Вокруг твоей поляны мы видели их. Большие растения. Приносящие плоды.,,Dans ta clairière. Nous les avons vues. Les grandes plantes. Avec des fruits.,Le abbiamo viste intorno alla tua radura. Grandi piante. Che portano i frutti.,Auf deiner Lichtung haben wir sie gesehen. Die großen Pflanzen. Die Früchte tragen.,"Alrededor de tu claro, las hemos visto. Las plantas grandes. Dando frutas.","Alrededor de tu claro, las hemos visto. Las plantas grandes. Dando frutas.",빈터 주위에서 봤는데. 커다란 식물에. 열매가 있더구나.,,広場のあちこちで見かけマシタ。大きな木デス。果実がなってイル。,Pela clareira não as vimos. As plantas grandes. Que dão frutos.,在空地四周，我等发现了。一种大型植物。它结出了果实。,我們在你那片空地。看到大型植物。長著果實。,,,,,
Zenith_RAW-0279-Zenith,Zenith_RAW-0279-Zenith,Мы желаем потребить это.,,Nous aimerions en consommer.,Che vorremmo consumare.,Wir wollen sie verzehren.,Deseamos consumirlas.,Deseamos consumirlas.,그런 것을 섭취하고 싶어.,,それを味わってミタイ。,Desejamos consumi-la.,我等想尝尝。,我們想嚐嚐看。,,,,,
Zenith_RAW-0280-Alta,Zenith_RAW-0280-Alta,"Ты хочешь чай, сделанный с фруктами из Большого Гибрида?",,Tu veux du thé avec un fruit d'un grand hybride ?,Vuoi un infuso fatto con la frutta di un grande ibrido?,Ihr wollt Tee mit der Frucht eines Großen Hybriden?,¿Quieres té elaborado con frutas de un híbrido grande?,¿Quieres té hecho con frutas de una híbrida grande?,대형 교배종 열매로 만든 차를 마시고 싶다고요?,,大型のハイブリッドの果実を入れたお茶がいいのか？,Você quer chá feito com a fruta de uma híbrida grande?,你想喝用大型混种植物果实泡的茶？,你想喝用大型混種果實泡出的茶嗎？,,,,,
Zenith_RAW-0281-Zenith,Zenith_RAW-0281-Zenith,Нет. Не фрукт. Растение.,,Non. Pas le fruit. La plante.,No. Non il frutto. La pianta.,"Nein, nicht die Frucht. Die Pflanze.",No. No la fruta. La planta.,No. No la fruta. La planta.,"아니, 열매가 아니라. 식물.",,いいえ、果実ではナイ。木そのものデス。,Não. Não da fruta. Da planta.,不。不是果实。而是植物本身。,不，不是果實。是植物。,,,,,
