key,source,Translation
Spanish_LATAM,¡Perdón! ¡Sé que no estoy siendo de gran ayuda!,
Korean,"미안해요, 설명이 엉망이네요!",
Russian,"Sorry, I know I'm not being much help!",
Japanese,すまない、うまく言えないのだが。,
Portuguese_Brazil,"Desculpe, sei que não estou ajudando muito!",
Chinese_Simplified,抱歉，我知道我的话帮不上什么忙！,
Chinese_Traditional,抱歉，我知道我這沒幫上什麼忙！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0095-Alta,
English_US,"Хорошо, я попробую ещё раз.",
Description,,
French,"D'accord, je vais réessayer.",
Italian,"Va bene, ci proverò di nuovo.",
German,"Na gut, ich versuch es nochmal.",
Spanish_Spain,"Está bien, volveré a intentarlo.",
Spanish_LATAM,"Está bien, volveré a intentarlo.",
Korean,"알았어요, 다시 해볼게요.",
Russian,"Alright, I'll try it again.",
Japanese,いいんだ、淹れ直してくる。,
Portuguese_Brazil,"Certo, vou tentar de novo.",
Chinese_Simplified,没事，我再去试试。,
Chinese_Traditional,好，我再試一次。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0096-Customer,
English_US,"Хмм... вкус приятный, но я не думаю, что там есть Чудесный {{Pomme}}.",
Description,,
French,"Hum… le goût est bon, mais je ne crois pas qu'il y ait de la {{pomme}} miracle dedans.",
Italian,"Umm... il gusto è buono, ma non credo che contenga il Miracolo di {{Pomme}}.",
German,"Mmh …er schmeckt gut, aber ich glaube, da ist keine Wunder-{{Pomme}} drin.",
Spanish_Spain,"Hmm... sabe bien, pero no creo que tenga {{Pomme}} milagroso.",
Spanish_LATAM,"Mmm... Sabe bien, pero creo que no tiene {{Pomme}} milagroso.",
Korean,흠... 맛은 좋은데 미라클 {{Pomme}}는 들어가지 않은 것 같네요.,
Russian,"Hmm... it's a nice taste, but I don't think there's any Miracle {{Pomme}} in it.",
Japanese,ふーむ… 味はいいのだが、奇跡の{{リンゴ}}が入っていないようだ。,
Portuguese_Brazil,"Hmm... tem um gosto bom, mas não acho que tenha {{pomme}} milagroso nele.",
Chinese_Simplified,唔……味道不错，但感觉没啥奇迹{{Pomme}}的味道。,
Chinese_Traditional,嗯……真美味，但好像沒有奇跡{{Pomme}}的味道。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0097-Customer,
English_US,"Ничего страшного, если у тебя нет Чудесного {{Pomme}}! Я просто хотел проверить...",
Description,,
French,"C'est pas grave si tu n'as pas de {{pomme}} miracle, c'était juste au cas où…",
Italian,Non importa se non hai il Miracolo di {{Pomme}}! Chiedevo solo per sicurezza...,
German,"Ist schon gut, wenn du keine Wunder-{{Pomme}} hast! Ich wollte nur sichergehen …",
Spanish_Spain,¡No pasa nada si no tienes {{Pomme}} milagroso! Solo quería comprobar si lo tenías...,
Spanish_LATAM,¡No pasa nada si no tienes {{Pomme}} milagroso! Solo quería comprobar si lo tenías...,
Korean,미라클 {{Pomme}}가 없어서 그런 거면 괜찮아요! 그냥 혹시나 해서 물어봤어요...,
Russian,It's fine if you don't have Miracle {{Pomme}}! I just kinda wanted to check...,
Japanese,奇跡の{{リンゴ}}がないなら気にしないでくれ！ 聞いてみただけだから…,
Portuguese_Brazil,Tudo bem se você não tiver {{pomme}} milagroso! Eu só queria conferir...,
Chinese_Simplified,没有奇迹{{Pomme}}也没关系！我也只是想确认下罢了……,
Chinese_Traditional,你沒有奇跡{{Pomme}}也沒關係啦！我只是想確認一下……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0098-Alta,
English_US,Я посмотрю ещё раз.,
Description,,
French,Je vais réessayer.,
Italian,Darò un'altra occhiata.,
German,Ich schaue nochmal nach.,
Spanish_Spain,Echaré otro vistazo.,
Spanish_LATAM,Echaré otro vistazo.,
Korean,다시 확인해 볼게요.,
Russian,I'll take another look.,
Japanese,もう一度、探してみるよ。,
Portuguese_Brazil,Vou dar mais uma olhada.,
Chinese_Simplified,我再去找找。,
Chinese_Traditional,我再去確認一次。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0099-Customer,
English_US,Ты ещё можешь сделать чашку книжного чая?,
Description,,
French,Tu peux toujours faire une tasse de thé au livre ?,
Italian,Sei ancora in grado di preparare una tazza di tè al libro?,
German,Kannst du immer noch eine Tasse Büchertee machen?,
Spanish_Spain,¿Todavía puedes prepararme una taza de té con libro?,
Spanish_LATAM,¿Todavía puedes prepararme una taza de té con libro?,
Korean,책을 우린 차 아직 만들어줄 수 있어요?,
Russian,Are you still able to make a cup of book tea?,
Japanese,まだ本のお茶は作れそうかな？,
Portuguese_Brazil,Você ainda consegue fazer uma xícara de chá de livro?,
Chinese_Simplified,你还能做书茶吗？,
Chinese_Traditional,你還能泡出一杯書茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0100-Customer,
English_US,"Как ты думаешь, ты сможешь найти Чудесный {{Pomme}}, чтобы положить в чашку чая?",
Description,,
French,Tu crois que tu pourrais trouver de la {{pomme}} miracle pour en mettre dans une tasse de thé ?,
Italian,Pensi di poter trovare qualche Miracolo di {{Pomme}} da mettere nel tè?,
German,"Denkst du, du kannst Wunder-{{Pomme}} für eine Tasse Tee auftreiben?",
Spanish_Spain,¿Crees que puedas encontrar algún {{Pomme}} milagroso para echarlo en una taza de té?,
Spanish_LATAM,¿Crees que puedas encontrar algún {{Pomme}} milagroso para echárselo al té?,
Korean,차에 넣을 미라클 {{Pomme}}를 찾아줄 수 있을까요?,
Russian,Do you think you can find any Miracle {{Pomme}} to put in a cup of tea?,
Japanese,お茶に入れる奇跡の{{リンゴ}}は見つかりそうか？,
Portuguese_Brazil,Você acha que consegue achar {{pomme}} milagroso pra colocar no chá?,
Chinese_Simplified,你看能不能找点奇迹{{Pomme}}加到茶里？,
Chinese_Traditional,你覺得自己有辦法找些奇跡{{Pomme}}來放到茶裡面嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0101-Customer,
English_US,Ты ещё можешь сделать чашку обычного чая?,
Description,,
French,Tu peux toujours faire une tasse de thé normal ?,
Italian,Vuoi ancora preparare una tazza di tè normale?,
German,Kannst du immer noch eine Tasse normalen Tee machen?,
Spanish_Spain,¿Todavía puedes prepararme una taza de té normal?,
Spanish_LATAM,¿Todavía puedes prepararme una taza de té normal?,
Korean,일반적인 차 아직 만들어줄 수 있어요?,
Russian,Are you still able to make a cup of normal tea?,
Japanese,まだ普通のお茶は作れそうかな？,
Portuguese_Brazil,Você ainda consegue fazer uma xícara de chá normal?,
Chinese_Simplified,你还能做普通的茶吗？,
Chinese_Traditional,你還能泡出一杯正常的茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0102-Alta,
English_US,"Да, я работаю над этим.",
Description,,
French,"Oui, je m'en occupe.",
Italian,"Sì, adesso te la faccio.",
German,"Ja, ich arbeite dran.",
Spanish_Spain,"Sí, estoy trabajando en ello.",
Spanish_LATAM,"Sí, la estoy preparando.",
Korean,"넵, 지금 준비 중이에요.",
Russian,"Yep, I'm working on it.",
Japanese,ああ、今やってる。,
Portuguese_Brazil,"Sim, estou trabalhando nisso.",
Chinese_Simplified,是的，正在做。,
Chinese_Traditional,可以，我正在準備。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0103-Customer,
English_US,Это моя чашка книжного чая??,
Description,,
French,C'est ma tasse de thé au livre ?,
Italian,È questa la mia tazza di tè al libro?,
German,Ist das meine Tasse Büchertee?,
Spanish_Spain,¿Es esta mi taza de té con libro?,
Spanish_LATAM,¿Esta es mi taza de té con libro?,
Korean,책을 우린 차가 나온 건가요??,
Russian,Is this my cup of book tea??,
Japanese,これが本のお茶？,
Portuguese_Brazil,Essa é a minha xícara de chá de livro??,
Chinese_Simplified,这是我的那杯书茶吗？？,
Chinese_Traditional,這是我的書茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0104-Customer,
English_US,Это чай с Чудесным {{Pomme}}??,
Description,,
French,C'est du thé à la {{pomme}} miracle ?,
Italian,Questo è il tè al Miracolo di {{Pomme}}?,
German,Ist das mein Wunder-{{Pomme}}-Tee?,
Spanish_Spain,¿Es esto té de {{Pomme}} milagroso?,
Spanish_LATAM,¿Esto es té de {{Pomme}} milagroso?,
Korean,미라클 {{Pomme}} 차가 나온 건가요??,
Russian,Is this Miracle {{Pomme}} tea??,
Japanese,これが奇跡の{{リンゴ}}のお茶？,
Portuguese_Brazil,Esse é o chá de {{pomme}} milagroso??,
Chinese_Simplified,这就是奇迹{{Pomme}}茶吗？？,
Chinese_Traditional,這是奇跡{{Pomme}}茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0105-Customer,
English_US,Это моя чашка обычного чая??,
Description,,
French,C'est ma tasse de thé normal ?,
Italian,Questa è la mia tazza di tè normale?,
German,Ist das meine Tasse normaler Tee?,
Spanish_Spain,¿Es esta mi taza de té normal?,
Spanish_LATAM,¿Esta es mi taza de té normal?,
Korean,일반적인 차가 나온 건가요??,
Russian,Is this my cup of normal tea??,
Japanese,これが普通のお茶？,
Portuguese_Brazil,Essa é a minha xícara de chá normal??,
Chinese_Simplified,这是我的那杯普通茶吗？？,
Chinese_Traditional,這是我的書茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0106-Alta,
English_US,"Нет, это просто пустая чашка. Я скоро сделаю тебе чай.",
Description,,
French,"Non, c'est juste une tasse vide. Je vais te faire du thé très vite.",
Italian,"No, questa è solo una tazza vuota. Presto ti preparerò il tè.",
German,"Nein, das ist nur eine leere Tasse. Ich mache dir gleich Tee",
Spanish_Spain,"No, solo es una taza vacía. Te prepararé el té pronto.",
Spanish_LATAM,"No, es una taza vacía. Te prepararé el té pronto.",
Korean,"아니요, 이건 그냥 빈 잔이에요. 차는 곧 만들어줄게요.",
Russian,"No, this is just an empty cup. I'll make tea for you soon.",
Japanese,いや、ただの空っぽのカップだ。すぐにお茶を淹れてくる。,
Portuguese_Brazil,"Não, essa é só uma xícara vazia. Vou fazer o chá pra você logo logo.",
Chinese_Simplified,不是，这杯是空的。马上就给你泡茶。,
Chinese_Traditional,不是，這只是空杯。我很快就會為你泡茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0107-Customer,
English_US,Это моя чашка книжного чая??,
Description,,
French,C'est ma tasse de thé au livre ?,
Italian,Questa è la mia tazza di tè al libro?,
German,Ist das meine Tasse Büchertee?,
Spanish_Spain,¿Es esta mi taza de té con libro?,
Spanish_LATAM,¿Esta es mi taza de té con libro?,
Korean,책을 우린 차가 나온 건가요??,
Russian,Is this my cup of book tea??,
Japanese,これが本のお茶？,
Portuguese_Brazil,Essa é a minha xícara de chá de livro??,
Chinese_Simplified,这是我的那杯书茶吗？？,
Chinese_Traditional,這是我的書茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0108-Customer,
English_US,Это чай с Чудесным {{Pomme}}??,
Description,,
French,C'est du thé à la {{pomme}} miracle ?,
Italian,Questo è il tè al Miracolo di {{Pomme}}?,
German,Ist das mein Wunder-{{Pomme}}-Tee?,
Spanish_Spain,¿Es esto té de {{Pomme}} milagroso?,
Spanish_LATAM,¿Esto es té de {{Pomme}} milagroso?,
Korean,미라클 {{Pomme}} 차가 나온 건가요??,
Russian,Is this Miracle {{Pomme}} tea??,
Japanese,これが奇跡の{{リンゴ}}のお茶？,
Portuguese_Brazil,Esse é o chá de {{pomme}} milagroso??,
Chinese_Simplified,这就是奇迹{{Pomme}}茶吗？？,
Chinese_Traditional,這是奇跡{{Pomme}}茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0109-Customer,
English_US,Это моя чашка обычного чая??,
Description,,
French,C'est ma tasse de thé normal ?,
Italian,Questa è la mia tazza di tè normale?,
German,Ist das meine Tasse normaler Tee?,
Spanish_Spain,¿Es esta mi taza de té normal?,
Spanish_LATAM,¿Esta es mi taza de té normal?,
Korean,일반적인 차가 나온 건가요??,
Russian,Is this my cup of normal tea??,
Japanese,これが普通のお茶？,
Portuguese_Brazil,Essa é a minha xícara de chá normal??,
Chinese_Simplified,这是我的那杯普通茶吗？？,
Chinese_Traditional,這是我的書茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0110-Alta,
English_US,"Нет, эта чашка слишком грязная. Я пойду помою её.",
Description,,
French,"Non, cette tasse est trop sale. Je vais la laver.",
Italian,"No, questa tazza è troppo sporca. Vado a lavarla.",
German,"Nein, diese Tasse ist zu schmutzig. Ich gehe sie ausspülen.",
Spanish_Spain,"No, esta taza está muy sucia. Iré a lavarla.",
Spanish_LATAM,"No, esta taza está muy sucia. Iré a lavarla.",
Korean,"아니요, 이 잔은 너무 더러워요. 가서 씻어 올게요.",
Russian,"No, this cup is too dirty. I'll go wash it out.",
Japanese,いや、このカップは汚れてる。洗ってくるよ。,
Portuguese_Brazil,"Não, essa xícara está muito suja. Vou lavar.",
Chinese_Simplified,不是，这个杯子太脏了。我马上去洗干净。,
Chinese_Traditional,不是，這杯子太髒了。我去洗一下。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
