Italian,Il Mediatore dei Conflitti potrebbe offrire fino a venti dollari.,
German,Der Konfliktmanager offeriert Ihnen vielleicht zwanzig Dollar.,
Spanish_Spain,El responsable de conflictos puede ofrecerte veinte dólares.,
Spanish_LATAM,El responsable de conflictos puede llegar a ofrecerte veinte dólares.,
Korean,갈등 관리자가 20달러를 주겠다고 제안할 수도 있습니다.,
Russian,The Conflict Manager may offer you twenty dollars.,
Japanese,なんなら「20ドル渡す」とまで言うかもしれない。,
Portuguese_Brazil,O Gerente de Conflitos pode te oferecer vinte dólares.,
Chinese_Simplified,冲突经理也可能会出 20 美元对您行贿。,
Chinese_Traditional,衝突主管可能會給你二十元。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0094-Jerry,
English_US,"Во всех этих случаях вам разрешается ТОЛЬКО закатывать глаза и говорить: ""Просто, ну знаешь, не хочу"".",
Description,"""I don't wanna"" is slang for ""I don't want to""",
French,"Quels que soient les efforts qu'il déploie, vous n'êtes autorisé qu'à rouler de grands yeux en disant : ""C'est juste que… je ne sais pas, je ne veux pas.""",
Italian,"In tutti questi casi, è permesso SOLO di alzare gli occhi al cielo e dire: ""È solo che... non lo so, non voglio"".",
German,"In all diesen Fällen dürfen Sie NUR mit den Augen rollen und sagen „Es ist einfach so, ich weiß nicht, ich hab keine Lust“.",
Spanish_Spain,"En todos estos casos, solo se te permite poner los ojos en blanco y decir: ""Es que... no sé, no quiero"".",
Spanish_LATAM,"En todos estos casos, solo se te permite poner los ojos en blanco y decir: «Es que... No sé, no quiero».",
Korean,"이 모든 경우에 허용되는 반응은 관심 없다는 듯 눈을 치켜뜨면서 ""몰라요. 말 안 할래요""라고 대꾸하는 것뿐입니다.",
Russian,"In all of these cases, you are permitted ONLY to roll your eyes and say, ""It's just, I dunno, I don't wanna.""",
Japanese,どのケースだとしても、あなたに許されるのは、あきれ顔で「いやいや、どうかな。やめとくよ」と言うことだけです。,
Portuguese_Brazil,"Em todos esses casos, você poderá APENAS revirar os olhos e dizer: ""É só que, sei lá, não quero"".",
Chinese_Simplified,针对以上所有情况，仅限向对方翻白眼并回应：“反正我说不清，我不想说。”,
Chinese_Traditional,不論如何，你只能翻白眼，並說：「我不知道，我不想。」,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0095-Jerry,
English_US,"В качестве альтернативы, вы можете симулировать болезнь, чтобы покинуть комнату. НЕ смотрите Менеджеру Конфликтов в глаза.",
Description,,
French,Il est aussi possible de simuler un malaise pour qu'il quitte la pièce. Ne regardez jamais le gestionnaire de conflit dans les yeux.,
Italian,"In alternativa, si può fingere un malessere per uscire dalla stanza. NON bisogna mai guardare negli occhi il Mediatore dei Conflitti.",
German,"Alternativ können Sie auch eine Krankheit vortäuschen, um das Zimmer zu verlassen. Sehen Sie dem Konfliktmanager NICHT in die Augen.",
Spanish_Spain,"O si no, puedes fingir una enfermedad para salir de la sala. No mires al responsable de conflictos a los ojos.",
Spanish_LATAM,"Si no, puedes fingir una enfermedad para salir de la sala. No mires al responsable de conflictos a los ojos.",
Korean,아니면 꾀병을 부리면서 그 자리를 뜰 수도 있습니다. 갈등 관리자의 눈을 똑바로 보지 마세요.,
Russian,"Alternatively, you may fake a disease in order to leave the room. Do NOT look the Conflict Manager in the eyes.",
Japanese,あるいは、仮病を装って部屋を出る方法もあります。そのときは決してモメ事管理者の目を見ないのが肝心です。,
Portuguese_Brazil,"Alternativamente, você pode fingir ter uma doença para sair da sala. NÃO encare o Gerente de Conflitos nos olhos.",
Chinese_Simplified,或者，您也可以假装发病以离开房间。切勿直视冲突经理。,
Chinese_Traditional,你也可以佯裝生病，離開現場。切勿直視衝突主管的雙眼。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0096-Jerry,
English_US,Вы можете принять двадцать долларов. Вы НЕ можете обсуждать детали конфликта.,
Description,,
French,Vous pouvez accepter les vingt dollars. Vous ne devez jamais discuter des détails du conflit.,
Italian,Si possono accettare i venti dollari. Ma NON si possono rivelare i particolari del conflitto.,
German,Die angebotenen zwanzig Dollar dürfen Sie annehmen. Besprechen Sie NICHT die Details des Konflikts.,
Spanish_Spain,Puedes aceptar los veinte dólares. No debes discutir los detalles del conflicto.,
Spanish_LATAM,Puedes aceptar los veinte dólares. No debes discutir los detalles del conflicto.,
Korean,20달러는 받아도 괜찮습니다. 그러나 갈등의 자세한 내용은 절대 논의하지 마세요.,
Russian,You may accept the twenty dollars. You may NOT discuss details of the conflict.,
Japanese,20ドルを受け取っても構いませんが、モメ事の詳細を話すことだけは禁止です。,
Portuguese_Brazil,Você pode aceitar os vinte dólares. Você NÃO pode discutir os detalhes do conflito.,
Chinese_Simplified,您也可以接受那 20 美元。但切勿谈论冲突的细节。,
Chinese_Traditional,你可以接受二十元。你不可以討論衝突詳情。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0097-Jerry,
English_US,Ни при каких обстоятельствах вам не разрешается узнавать настоящее имя вашего Менеджера Конфликтов.,
Description,,
French,En aucune circonstance vous n'êtes autorisé à apprendre le vrai nom de votre gestionnaire de conflit.,
Italian,In nessun momento è consentito conoscere il vero nome del proprio Mediatore dei Conflitti.,
German,Zu keinem Zeitpunkt dürfen Sie den echten Namen Ihres Konfliktmanagers erfahren.,
Spanish_Spain,En ningún momento se te permitirá conocer el nombre real de tu responsable de conflictos.,
Spanish_LATAM,En ningún momento se te permitirá conocer el nombre real de tu responsable de conflictos.,
Korean,여러분은 어떤 경우에도 갈등 관리자의 실명을 알 수 없습니다.,
Russian,At no time are you permitted to learn your Conflict Manager's real name.,
Japanese,それから、モメ事管理者の本名を聞くことも絶対に許されません。,
Portuguese_Brazil,Em nenhum momento você tem permissão de saber o verdadeiro nome do Gerente de Conflitos.,
Chinese_Simplified,在任何情况下，均不得打探冲突经理的真实姓名。,
Chinese_Traditional,任何時候你都不可以得知衝突主管的真名。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0098-Jerry,
English_US,Сейчас я сделаю паузу в презентации для аплодисментов.,
Description,,
French,Je vais maintenant faire une pause pour une salve d'applaudissements.,
Italian,A questo punto faremo una breve pausa per gli applausi.,
German,Ich pausiere nun die Präsentation für eine Runde Beifall.,
Spanish_Spain,Ahora haré una pausa en la presentación para recibir un aplauso.,
Spanish_LATAM,Ahora haré una pausa en la presentación para recibir un aplauso.,
Korean,이제 프레젠테이션을 잠시 멈추고 박수를 받겠습니다.,
Russian,I will now pause the presentation for a round of applause.,
Japanese,ここで拍手喝采を浴びるためにプレゼンを止めます。,
Portuguese_Brazil,Agora farei uma pausa na apresentação para uma salva de palmas.,
Chinese_Simplified,现在暂停，方便大家鼓掌。,
Chinese_Traditional,我現在要停頓一下，接受鼓掌。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0099-Choice,
English_US,[аплодировать],
Description,,
French,[applaudissements],
Italian,[applausi],
German,[Applaudiere.],
Spanish_Spain,[aplaudir],
Spanish_LATAM,[Aplaudir],
Korean,[박수 치기],
Russian,[applaud],
Japanese,[拍手する],
Portuguese_Brazil,[aplaudir],
Chinese_Simplified,[鼓掌],
Chinese_Traditional,[鼓掌],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0100-Choice,
English_US,[не аплодировать],
Description,,
French,[pas d'applaudissement],
Italian,[nessun applauso],
German,[Applaudiere nicht.],
Spanish_Spain,[no aplaudir],
Spanish_LATAM,[No aplaudir],
Korean,[박수 치지 않기],
Russian,[don't applaud],
Japanese,[拍手しない],
Portuguese_Brazil,[não aplaudir],
Chinese_Simplified,[不鼓掌],
Chinese_Traditional,[不要鼓掌],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0101-Jerry,
English_US,Спасибо.,
Description,From [0099-Choice],
French,Merci.,
Italian,Grazie.,
German,Danke.,
Spanish_Spain,Gracias.,
Spanish_LATAM,Gracias.,
Korean,감사합니다.,
Russian,Thank you.,
Japanese,ありがとう。,
Portuguese_Brazil,Agradeço.,
Chinese_Simplified,多谢。,
Chinese_Traditional,謝謝你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0102-Jerry,
English_US,Сейчас мы сделаем паузу для шутки:,
Description,,
French,Nous allons maintenant faire une pause pour une blague.,
Italian,Adesso facciamo una pausa per una battuta:,
German,Wir machen hier eine Pause für einen Witz:,
Spanish_Spain,Ahora haremos una pausa para contar un chiste:,
Spanish_LATAM,Ahora haremos una pausa para contar un chiste:,
Korean,이번에는 농담을 하겠습니다.,
Russian,We will now pause for a joke:,
Japanese,では、ここでジョークタイムです。,
Portuguese_Brazil,Agora faremos uma pausa para uma piada:,
Chinese_Simplified,现在暂停，讲个笑话：,
Chinese_Traditional,我們現在停頓一下，講個笑話：,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0103-Jerry,
English_US,Сколько существует видов рыб? Одиннадцать.,
Description,,
French,Combien existe-t-il de types de poissons ? Onze.,
Italian,Quanti tipi di pesci esistono? Undici.,
German,Wie viele Sorten Fische gibt es? Elf.,
Spanish_Spain,¿Cuántas clases de peces hay? Once.,
Spanish_LATAM,¿Cuántas clases de peces hay? Once.,
Korean,물고기의 종류는 몇 가지일까요? 열한 가지입니다.,
Russian,How many kinds of fish are there? Eleven.,
Japanese,この世界には何種類の魚がいますか？ 答えは11です。,
Portuguese_Brazil,Quantos tipos de peixe existem? Onze.,
Chinese_Simplified,一共有多少种鱼？十一种。,
Chinese_Traditional,請問總共有幾種魚？十一種。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0104-Jerry,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0105-Jerry,
English_US,"...извините, моя ошибка. Это было утверждение факта о рыбах, а не шутка.",
Description,,
French,"… excuse-moi, c'est une erreur. Il s'agissait d'un élément factuel sur les poissons et non d'une blague.",
Italian,"… chiedo scusa, errore mio. Questo era un dato di fatto sui pesci e non una battuta.",
German,"…Verzeihung, mein Fehler. Das war eine Tatsachenaussage über Fische, kein Witz.",
Spanish_Spain,"Perdona, fallo mío. Este era un dato sobre los peces y no un chiste.",
Spanish_LATAM,"Perdón, me equivoqué. Eso fue un dato sobre los peces y no un chiste.",
Korean,"...죄송합니다, 실수였네요. 이건 농담이 아니라 물고기에 대한 사실을 말한 거예요.",
Russian,"...excuse me, my mistake. This was a statement of fact about fish and not a joke.",
Japanese,…失礼、僕のミスです。今のはジョークではなく、魚に関する事実を述べただけでした。,
Portuguese_Brazil,"Desculpe, errei. Essa foi uma declaração factual sobre peixes e não uma piada.",
Chinese_Simplified,……抱歉，我的错。这句话是关于鱼的事实，而不是笑话。,
Chinese_Traditional,……抱歉，我的錯。這是關於魚的事實，不是笑話。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0106-Jerry,
English_US,"Я исправлю эту ошибку, когда буду представлять презентацию совету директоров.",
Description,,
French,Je corrigerai cette erreur pour ne pas la refaire lors de ma présentation au comité directeur.,
Italian,Correggerò questo errore quando farò la mia presentazione al consiglio.,
German,"Ich werde diesen Fehler bereinigen, wenn ich dem Vorstand meine Präsentation vorstelle.",
Spanish_Spain,Corregiré este error cuando entregue mi presentación a la junta.,
Spanish_LATAM,Corregiré este error cuando entregue mi presentación a la junta.,
Korean,임원들 앞에서는 실수했던 부분을 고쳐서 발표하겠습니다.,
Russian,I will correct this mistake when I deliver my presentation to the board.,
Japanese,役員向けにプレゼンする際には、今の間違いは訂正するようにします。,
Portuguese_Brazil,Corrigirei esse erro quando fizer a apresentação à diretoria.,
Chinese_Simplified,面向董事会演讲时，我会纠正这个错误。,
Chinese_Traditional,在向董事會報告的時候，我會改掉這項錯誤。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0107-Jerry,
English_US,"На этом презентация завершается. Спасибо, что позволили мне попрактиковаться. Я чувствую себя лучше подготовленным, чем раньше.",
Description,From [0100-Choice],
French,Ceci vient conclure cette présentation. Merci d'avoir accepté que je m'entraîne. Je me sens bien mieux préparé.,
Italian,E con questo concludo la presentazione. Grazie per avermi dato l'opportunità di esercitarmi. Mi sento più preparato di prima.,
German,"Damit ist meine Präsentation beendet. Danke, dass ich üben durfte. Ich fühle mich vorbereiteter als zuvor.",
Spanish_Spain,Con esto concluye la presentación. Gracias por dejarme practicar. Me noto más preparado que antes.,
Spanish_LATAM,Con esto concluye la presentación. Gracias por dejarme practicar. Me noto más preparado que antes.,
Korean,여기까지가 제 프레젠테이션입니다. 연습을 허락해 주셔서 고맙습니다. 전보다 훨씬 준비된 느낌이에요.,
Russian,This now concludes the presentation. Thank you for allowing me to practice. I feel more prepared than before.,
Japanese,では、これでプレゼンは終わりです。練習の相手をしてくれてありがとう。前より準備ができた気がします。,
Portuguese_Brazil,Concluímos assim a apresentação. Agradeço por me permitir praticar. Me sinto mais preparado que antes.,
Chinese_Simplified,演讲到此为止。感谢你让我练习。我感觉准备得更充分了。,
Chinese_Traditional,我的報告結束了。謝謝你讓我練習。我覺得自己準備得更加充足了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0108-Jerry,
English_US,В знак благодарности я хотел бы предложить вам эту фотографию моего собственного Менеджера Конфликтов.,
Description,,
French,"En guise de remerciement, je tiens à t'offrir cette photo de mon propre gestionnaire de conflit.",
Italian,"In segno di ringraziamento, vorrei offrirti in dono la foto del mio Mediatore dei Conflitti.",
German,Zum Dank möchte ich dir dieses Bild meines Konfliktmanagers anbieten.,
Spanish_Spain,"Como muestra de agradecimiento, me gustaría ofrecerte esta foto de mi propio responsable de conflictos.",
Spanish_LATAM,"Como muestra de agradecimiento, me gustaría ofrecerte esta foto de mi propio responsable de conflictos.",
Korean,감사의 표시로 제 갈등 관리자 사진을 드리겠습니다.,
Russian,"As a show of thanks, I would like to offer you this picture of my own Conflict Manager.",
Japanese,感謝のしるしに、僕のモメ事管理者の写真を差し上げましょう。,
Portuguese_Brazil,"Como demonstração de agradecimento, gostaria de oferecer a você esta foto do meu Gerente de Conflitos.",
Chinese_Simplified,作为感谢，请收下这张照片，上面的人正是我的冲突经理。,
Chinese_Traditional,作為感謝，請收下這張我的衝突主管的照片。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0109-Choice,
English_US,Конечно.,
Description,,
French,Bien sûr.,
Italian,Ma certo.,
German,Klar.,
Spanish_Spain,Claro.,
Spanish_LATAM,Claro.,
Korean,좋아요.,
Russian,Sure.,
Japanese,もらおう。,
Portuguese_Brazil,Claro.,
Chinese_Simplified,好啊。,
Chinese_Traditional,好啊。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0110-Choice,
English_US,"Нет, спасибо.",
Description,,
French,Non merci.,
Italian,No grazie.,
German,"Nein, danke.",
Spanish_Spain,"No, gracias.",
Spanish_LATAM,"No, gracias.",
Korean,괜찮아요.,
Russian,No thanks.,
Japanese,いや、結構だ。,
Portuguese_Brazil,"Não, obrigada.",
Chinese_Simplified,不用了，谢谢。,
Chinese_Traditional,不用了，謝謝。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0111-Jerry,
English_US,"Надеюсь, ваш Менеджер Конфликтов так же доброжелателен, как и мой.",
Description,From [0109-Choice],
French,J'espère que ton gestionnaire de conflit est aussi bienveillant que le mien.,
Italian,Spero che il tuo Mediatore dei Conflitti sia premuroso quanto il mio.,
German,"Ich hoffe, dein Konfliktmanager ist so wohlmeinend wie meiner.",
Spanish_Spain,Espero que tu responsable de conflictos sea tan benévolo como el mío.,
Spanish_LATAM,Espero que tu responsable de conflictos sea tan benévolo como el mío.,
Korean,제 갈등 관리자만큼이나 자비로운 갈등 관리자와 함께하시길.,
Russian,I hope your Conflict Manager is as benevolent as my own.,
Japanese,あなたのモメ事管理者は、僕の担当者より情け深いといいですね。,
Portuguese_Brazil,Espero que o seu Gerente de Conflitos seja tão benevolente quanto o meu.,
Chinese_Simplified,希望你的冲突经理和我的一样和蔼可亲。,
Chinese_Traditional,我希望你的衝突主管跟我的一樣和善。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0112-Jerry,
English_US,Хорошо.,
Description,From [0110-Choice],
French,OK.,
Italian,Va bene.,
German,Okay.,
Spanish_Spain,Vale.,
Spanish_LATAM,Bien.,
Korean,알았어요.,
Russian,Okay.,
Japanese,それでは。,
Portuguese_Brazil,Tá bem.,
Chinese_Simplified,好吧。,
Chinese_Traditional,好喔。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
