key,source,Translation
Spanish_LATAM,"Muy bien, ya te lo preparo.",
Korean,"알았어요, 준비할게요.",
Russian,"Alright, I'm on it.",
Japanese,わかった。やってみる。,
Portuguese_Brazil,"Certo, pode deixar.",
Chinese_Simplified,好的，我这就去做。,
Chinese_Traditional,好，交給我吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0292-Choice,
English_US,Как я должна это сделать??,
Description,,
French,Comment je suis censée faire ça ?,
Italian,E come dovrei farlo?,
German,Wie soll ich das machen?,
Spanish_Spain,¿Cómo se supone que voy a hacer eso?,
Spanish_LATAM,¡¿Cómo se supone que voy a hacer eso?!,
Korean,그게 어떻게 가능하죠??,
Russian,How am I supposed to do that??,
Japanese,でも、どうやって作るんだ？,
Portuguese_Brazil,Como é que eu vou fazer isso??,
Chinese_Simplified,我要怎么做这种东西？？,
Chinese_Traditional,那我該怎麼做啊？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0293-Choice,
English_US,Не мог бы ты просто... СЪЕСТЬ растение?,
Description,,
French,Tu ne pourrais pas… simplement MANGER la plante ?,
Italian,Non potresti semplicemente... MANGIARE la pianta?,
German,Könntet ihr die Pflanze nicht … einfach ESSEN?,
Spanish_Spain,¿No podrías simplemente... comerte la planta?,
Spanish_LATAM,¿No podrías... comerte la planta y ya?,
Korean,그럴 거면 그냥... 식물을 다 드시죠?,
Russian,Couldn't you just... EAT the plant?,
Japanese,ただ植物を…食べちゃダメなのか？,
Portuguese_Brazil,Você não pode simplesmente... COMER a planta?,
Chinese_Simplified,你就不能……直接吃掉那株植物吗？,
Chinese_Traditional,你不能就……吃掉那株植物就好了嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0294-Zenith,
English_US,Отлично! Мы очень благодарны! \n <Zenith>Признательны!</>,
Description,From [0291-Choice],
French,Excellent ! Nous te remercions vivement ! \n <Zenith>Reconnaissants !</>,
Italian,Eccellente! Hai la nostra gratitudine! \n <Zenith>Riconoscenza!</>,
German,Ausgezeichnet! Wir sind äußerst dankbar! \n <Zenith>Dankbar!</>,
Spanish_Spain,¡Excelente! ¡Estamos muy agradecidas! \n <Zenith>¡Agradecidas!</>,
Spanish_LATAM,¡Excelente! ¡Estamos muy agradecidas! \n <Zenith>¡Gracias!</>,
Korean,훌륭해! 정말 고맙구나! \n <Zenith>고맙다!</>,
Russian,Excellent! We are most grateful! \n <Zenith>Thankful!</>,
Japanese,スバラシイ！ 何よりの喜びデス！ \n <Zenith>アリガトウ！</>,
Portuguese_Brazil,Excelente! Agradecemos muitíssimo! \n <Zenith>Agradecemos!</>,
Chinese_Simplified,好极了！十分感谢！ \n <Zenith>感谢你！</>,
Chinese_Traditional,好極了！我們感激不盡！\n<Zenith>謝謝！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0295-Zenith,
English_US,Мы бы рекомендовали тебе просто. Заключить его сущность.,
Description,From [0292-Choice],
French,Nous te conseillons simplement. De contenir son essence.,
Italian,Ti consigliamo semplicemente. Di contenerne l'essenza.,
German,"Wir empfehlen, einfach. Ihre Essenz einzufangen.",
Spanish_Spain,Te recomendamos que simplemente. Contengas su esencia.,
Spanish_LATAM,Te recomendamos que contengas. Su esencia.,
Korean,그냥 간단히 말해서. 본질을 모두 담으렴.,
Russian,We would recommend that you simply. Contain its essence.,
Japanese,そのまま加えることをおすすめシマス。植物の本質を。,
Portuguese_Brazil,Recomendamos que você simplesmente. Contenha sua essência.,
Chinese_Simplified,我们建议你。只取其精华。,
Chinese_Traditional,我們會建議你就。容納其本質。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0296-Choice,
English_US,"Ах, конечно, ясно.",
Description,,
French,"Ah, bien sûr, bah… !",
Italian,"Ah, chiaro.",
German,"Ah, na klar, logisch.",
Spanish_Spain,"Ah, por supuesto, claro.",
Spanish_LATAM,"Ah, sí, por supuesto, claro.",
Korean,"그렇겠죠, 네네.",
Russian,"Ah, of course, duh.",
Japanese,まあ、そりゃそうだよな。,
Portuguese_Brazil,"Ah, claro, dã.",
Chinese_Simplified,唉，那好吧。,
Chinese_Traditional,啊，當然，好噢。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0297-Choice,
English_US,Я пойду спрошу {{Боро}}.,
Description,,
French,Je vais demander à {{Boro}}.,
Italian,Vado a chiederlo a Boro.,
German,Ich geh Boro fragen.,
Spanish_Spain,Iré a preguntarle a {{Boro}}.,
Spanish_LATAM,Le voy a preguntar a {{Boro}}.,
Korean,{{Boro}}에게 물어볼게요.,
Russian,I'll go ask {{Boro}}.,
Japanese,{{ボロ}}に聞いてくる。,
Portuguese_Brazil,Vou perguntar pro {{Boro}}.,
Chinese_Simplified,我得问问Boro。,
Chinese_Traditional,我去問 Boro。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0298-Zenith,
English_US,"Да, это должно быть. Совсем просто! \n <Zenith>Элементарно!</>",
Description,From [0296-Choice],
French,"Oui, ça devrait être. Assez simple ! \n <Zenith>Rudimentaire !</>",
Italian,"Sì, dovrebbe essere. Piuttosto semplice! \n <Zenith>Rudimentale!</>",
German,"Ja, es sollte recht. Simpel sein! \n <Zenith>Elementar!</>",
Spanish_Spain,"Sí, debería ser. ¡Bastante sencillo! \n <Zenith>¡Rudimentario!</>",
Spanish_LATAM,"¡Sí, debería ser! ¡Bastante sencillo! \n <Zenith>¡Rudimentario!</>",
Korean,"그래, 분명히. 아주 간단할 거야! \n <Zenith>간단하겠지!</>",
Russian,"Yes, it should be. Quite simple! \n <Zenith>Rudimentary!</>",
Japanese,ええ、そうするべきデス。とても簡単！ \n <Zenith>キホン！</>,
Portuguese_Brazil,"Sim, deve ser. Muito simples! \n <Zenith>Rudimentar!</>",
Chinese_Simplified,嗯，这应该。再简单不过！ \n <Zenith>入门级别！</>,
Chinese_Traditional,對，應該。很簡單！\n<Zenith>基本！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0299-Zenith,
English_US,Конечно. Мы будем с нетерпением ждать. \n <Zenith>Предвкушать.</>,
Description,From [0297-Choice],
French,Bien sûr. Nous attendrons avec impatience. \n <Zenith>Anticiper.</>,
Italian,Certamente. Aspetteremo con impazienza. \n <Zenith>Impazienza.</>,
German,Natürlich. Wir erwarten dich ungeduldig. \n <Zenith>Hoffnungsvoll.</>,
Spanish_Spain,Por supuesto. Lo esperaremos con ansias. \n <Zenith>Anticipar.</>,
Spanish_LATAM,Por supuesto. Esperaremos con ansias. \n <Zenith>Anticipación.</>,
Korean,그러렴. 차가 나오기만을 기다릴게. \n <Zenith>기대할게.</>,
Russian,Of course. We will await eagerly. \n <Zenith>Anticipate.</>,
Japanese,もちろん。待ってイマス。ワクワクして。 \n <Zenith>タノシミ。</>,
Portuguese_Brazil,Claro. Esperaremos ansiosamente. \n <Zenith>Ansiosamente.</>,
Chinese_Simplified,当然。我等万分期待。 \n <Zenith>翘首以盼。</>,
Chinese_Traditional,當然了。我們熱切等待。\n<Zenith>期盼。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0300-Alta,
English_US,"Ты же многомерное существо, зачем тебе нужно, чтобы я готовила это для тебя?",
Description,"""multidimensional"" means ""from another dimension""<lf>From [0293-Choice]",
French,"Tu es une espèce d'être multidimensionnel, pourquoi as-tu besoin que je te prépare ça ?",
Italian,"Sei tu l'essere multidimensionale, perché hai bisogno che te lo prepari io?",
German,"Ihr seid doch ein multidimensionales Wesen, warum muss euch das zubereiten?",
Spanish_Spain,"Eres como un ser multidimensional, ¿por qué necesitas que te lo prepare?",
Spanish_LATAM,Eres como un ser multidimensional. ¿Por qué necesitas que te lo prepare?,
Korean,그쪽은 다른 차원에서 온 존재인데 왜 굳이 저에게 차를 만들어달라는 거예요?,
Russian,"You're like a multidimensional being, why do you need me to prepare it for you?",
Japanese,あんたは多次元の存在みたいだけど、なんでそんなお茶を用意してほしいんだ？,
Portuguese_Brazil,"Você é, tipo, um ser multidimensional, por que precisa que eu prepare o chá pra você?",
Chinese_Simplified,你是高维生命体般的存在吧，为什么还需要我为你备茶？,
Chinese_Traditional,你是多次元實體，為什麼需要我為你準備呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0301-Zenith,
English_US,Потому что. Опыт приобретает новое измерение. Как подарок. \n <Zenith>Доброта.</>,
Description,,
French,Parce que. Une expérience gagne une nouvelle dimension. Comme un cadeau. \n <Zenith>Une gentillesse.</>,
Italian,Perché. Un'esperienza acquisisce una nuova dimensione. Nella forma di un regalo. \n <Zenith>Una gentilezza.</>,
German,Weil. Eine Erfahrung eine neue Dimension erwirbt. Als Geschenk. \n <Zenith>Eine Gefälligkeit.</>,
Spanish_Spain,Porque. Una experiencia adquiere una nueva dimensión. Como un regalo. \n <Zenith>Un gesto de amabilidad.</>,
Spanish_LATAM,Porque. Una experiencia adquiere una nueva dimensión. Como un regalo. \n <Zenith>Un gesto de amabilidad.</>,
Korean,경험이. 선물로 주어질 때. 새로운 차원이 열려. \n <Zenith>친절함 때문에.</>,
Russian,Because. An experience gains new dimension. As a gift. \n <Zenith>A kindness.</>,
Japanese,それは、体験すれば新たな次元を得られるからデス。贈り物として。 \n <Zenith>ヤサシサ。</>,
Portuguese_Brazil,Porquê. Uma experiência ganha uma nova dimensão. Como um presente. \n <Zenith>Uma gentileza.</>,
Chinese_Simplified,因为。受人招待。会赋予一种体验以全新的内涵。 \n <Zenith>体验好意。</>,
Chinese_Traditional,因為。每個體驗都會引發新的向度。這是一種贈禮。\n<Zenith>善意。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0302-Zenith,
English_US,Когда подарено. Восторг намного сильнее! \n <Zenith>Сенсационно!</>,
Description,,
French,Quand offert. Le délice est bien plus grand ! \n <Zenith>Sensationnel !</>,
Italian,Quando viene regalato. La gioia è molto più grande! \n <Zenith>Sensazionale!</>,
German,Wird sie geschenkt. Ist die Wonne viel größer! \n <Zenith>Sensationell!</>,
Spanish_Spain,Al regalarse. ¡El deleite es mucho mayor! \n <Zenith>¡Sensacional!</>,
Spanish_LATAM,Al regalarse. ¡El deleite es mucho mayor! \n <Zenith>¡Sensacional!</>,
Korean,선물로 주어지면. 기쁨도 훨씬 커져! \n <Zenith>놀라울 정도야!</>,
Russian,When gifted. The delight is far greater! \n <Zenith>Sensational!</>,
Japanese,贈り物をもらうと、喜びはもっと増えマス！ \n <Zenith>カンドウ！</>,
Portuguese_Brazil,Quando presenteado. O deleite é muito maior! \n <Zenith>Sensacional!</>,
Chinese_Simplified,受人招待的体验。能带来更多妙趣！ \n <Zenith>妙趣横生！</>,
Chinese_Traditional,獲贈的時候。會更加喜悅！\n<Zenith>情感奔放。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0303-Zenith,
English_US,"Мы обнаружили, что это так. Когда ты впервые. Принесла нам чай.",
Description,,
French,Nous avons trouvé que c'était le cas. Quand tu nous as apporté notre premier thé.,
Italian,Lo abbiamo scoperto. Quando ci hai portato il tè. Per la prima volta.,
German,"So war es auch der Fall, als. Du uns zum ersten Mal. Tee gebracht hast.",
Spanish_Spain,Hemos descubierto que este es el caso. Cuando primero. Nos trajiste té.,
Spanish_LATAM,Descubrimos que este es el caso. Cuando nos trajiste. El té.,
Korean,네가 맨 처음. 차를 갖다줬을 때. 이것을 느꼈단다.,
Russian,We found this to be the case. When you first. Brought us tea.,
Japanese,今回もそうナルと思いマシタ。アナタが最初にお茶をクレタときに。,
Portuguese_Brazil,Percebemos que esse é o caso. Quando você trouxe. O chá pela primeira vez.,
Chinese_Simplified,在你第一次给我们上茶时。我等就明白了。这个道理。,
Chinese_Traditional,當你首次。端茶給我們喝時。我們發現這一點。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0304-Zenith,
English_US,"Поэтому мы были бы очень благодарны. За подарок. Чая из ""Большого Гибрида"".",
Description,,
French,"Par conséquent, nous te serions reconnaissants. D'un cadeau. Un thé de ""grand hybride"".",
Italian,"Pertanto te ne saremmo molto grate. Di farci un regalo. Di un tè al ""Grande Ibrido"".",
German,"Darum wären wir sehr dankbar. Für Tee aus einem. „Großen Hybriden“, als Geschenk.",
Spanish_Spain,"Por eso estaríamos muy agradecidas. Por un regalo. De té de ""híbrido grande"".",
Spanish_LATAM,Por eso te agradeceríamos mucho. Un regalo. De té de «híbrida grande».,
Korean,그러니까 네가 '대형 교배종' 차를. 선물로 준다면. 너무나 고마울 거야.,
Russian,"Therefore we would be very grateful. For a gift. Of ""Large Hybrid"" tea.",
Japanese,だからワタシタチは心から感謝シマス。“大型のハイブリッド”のお茶という贈り物に。,
Portuguese_Brazil,"Portanto, agradeceríamos imensamente. Por um presente. Do chá da ""híbrida grande"".",
Chinese_Simplified,因此，如果你能用。“大型混种植物”茶招待我等。我等将不胜感激。,
Chinese_Traditional,因此我們希望。你能贈送。「大型混種」茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0305-Alta,
English_US,"Хорошо, возможно, мне придётся спросить {{Боро}}, как именно это сделать.",
Description,,
French,"Très bien, je vais sans doute devoir demander à {{Boro}} comment préparer ça.",
Italian,"Va bene, dovrò chiedere a {{Boro}} come farlo esattamente.",
German,"Gut, ich muss vielleicht Boro fragen, wie das genau geht.",
Spanish_Spain,"Muy bien, puede que tenga que preguntarle a {{Boro}} cómo hacer eso exactamente.",
Spanish_LATAM,"Muy bien, quizás tenga que preguntarle a {{Boro}} cómo hacerlo.",
Korean,"알았어요, {{Boro}}에게 정확한 방법을 물어볼게요.",
Russian,"Alright, I may have to ask {{Boro}} how exactly to do this.",
Japanese,わかった。まずは{{ボロ}}に作り方を聞いてみないと。,
Portuguese_Brazil,"Certo, talvez eu tenha que perguntar pro {{Boro}} como exatamente fazer isso.",
Chinese_Simplified,好的，我可能得问问{{Boro}}要怎么做这种茶。,
Chinese_Traditional,好吧，我可能要問 Boro 這種茶要怎麼泡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0306-Zenith,
English_US,Конечно. Мы будем с нетерпением ждать. \n <Zenith>Предвкушать.</>,
Description,,
French,Bien sûr. Nous attendrons avec impatience. \n <Zenith>Anticiper.</>,
Italian,Certamente. Aspetteremo con impazienza. \n <Zenith>Impazienza.</>,
German,Natürlich. Wir erwarten dich ungeduldig. \n <Zenith>Hoffnungsvoll.</>,
Spanish_Spain,Por supuesto. Lo esperaremos con ansias. \n <Zenith>Anticipar.</>,
Spanish_LATAM,Por supuesto. Esperaremos con ansias. \n <Zenith>Anticipación.</>,
Korean,그러렴. 차가 나오기만을 기다릴게. \n <Zenith>기대할게.</>,
Russian,Of course. We will await eagerly. \n <Zenith>Anticipate.</>,
Japanese,もちろん。待ってイマス。ワクワクして。 \n <Zenith>タノシミ。</>,
Portuguese_Brazil,Claro. Esperaremos ansiosamente. \n <Zenith>Ansiosamente.</>,
Chinese_Simplified,当然。我等万分期待。 \n <Zenith>翘首以盼。</>,
Chinese_Traditional,當然了。我們熱切等待。\n<Zenith>期盼。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0307-Alta,
English_US,"Весь этот путь был таким трудным... Я просто хочу знать, что со мной не так.",
Description,From [0276-Choice],
French,Tout ce voyage a été si difficile… je veux simplement savoir ce qui cloche chez moi.,
Italian,L'intero percorso è stato così difficile... voglio solo sapere cosa c'è che non va in me.,
German,"Diese ganze Reise ist so schwierig gewesen … Ich will einfach nur wissen, was mir fehlt.",
Spanish_Spain,Todo este viaje ha sido tan difícil... Solo quiero saber qué me pasa.,
Spanish_LATAM,Todo este viaje ha sido tan difícil... Nada más quiero saber qué me pasa.,
Korean,이 모든 일이 내겐 너무 힘들어요... 내 문제가 뭔지 빨리 알고 싶어요.,
Russian,This whole journey has been so difficult... I just want to know what's wrong with me.,
Japanese,この旅は最初からずっと苦しい…私は自分のどこがダメなのか、知りたいだけなんだ。,
Portuguese_Brazil,Toda essa jornada foi muito difícil... eu só quero saber o que eu tenho de errado.,
Chinese_Simplified,为什么我的路就这么难走……我不过是想弄清楚自己到底是怎么了。,
Chinese_Traditional,我已經忍受得夠多了……我只想知道自己到底出了什麼問題。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0308-Zenith,
English_US,"Да, мы понимаем. Ты стремишься найти помощь. \n <Zenith>Решения.</>",
Description,,
French,"Oui, nous comprenons. Tu brûles de trouver de l'aide. \n <Zenith>Solutions.</>",
Italian,"Sì, lo comprendiamo. Sei ansiosa di essere aiutata. \n <Zenith>Soluzioni.</>",
German,"Ja, wir verstehen. Dass du dringend Hilfe suchst. \n <Zenith>Lösungen.</>",
Spanish_Spain,"Sí, lo entendemos. Estás ansiosa por encontrar ayuda. \n <Zenith>Soluciones.</>",
Spanish_LATAM,"Sí, lo entendemos. Estás ansiosa por encontrar ayuda. \n <Zenith>Soluciones.</>",
Korean,"그래, 이해한단다. 도움이 간절히 필요하구나. \n <Zenith>해결책이.</>",
Russian,"Yes, we understand. You are eager to find help. \n <Zenith>Solutions.</>",
Japanese,ええ、わかりマス。アナタは何としても助けが欲しいノデスネ。 \n <Zenith>カイケツサク。</>,
Portuguese_Brazil,"Sim, nós entendemos. Você está ansiosa para encontrar ajuda. \n <Zenith>Soluções.</>",
Chinese_Simplified,是的，我等能理解。你渴望得到帮助。 \n <Zenith>解决之道。</>,
Chinese_Traditional,好，我們懂。你渴望協助。\n<Zenith>解決方法。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0309-Zenith,
English_US,Очень хорошо. Давай вернёмся в лес. Мы встретим тебя там.,
Description,,
French,Très bien. Retournons à la forêt. Je te retrouve là-bas.,
Italian,Molto bene. Torniamo nella foresta. Ci incontreremo lì.,
German,Nun gut. Kehren wir in den Wald zurück. Wir treffen uns dort.,
Spanish_Spain,Muy bien. Volvamos al bosque. Nos reuniremos contigo allí.,
Spanish_LATAM,Muy bien. Volvamos al bosque. Te veremos allí.,
Korean,그래. 숲으로 돌아가자. 거기서 만나자꾸나.,
Russian,Very well. Let us return to the forest. We will meet you there.,
Japanese,よろしい。森に戻りマショウ。向こうで待ってイマス。,
Portuguese_Brazil,Muito bem. Vamos voltar para a floresta. Encontramos você lá.,
Chinese_Simplified,好吧。我们回森林去。我等将在那与你会合。,
Chinese_Traditional,那好吧。我們現在就返回森林吧。我們在那裡見。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0310-Alta,
English_US,"Вот, держи.",
Description,,
French,Et voilà.,
Italian,Ecco qui.,
German,Bitte sehr.,
Spanish_Spain,Aquí tienes.,
Spanish_LATAM,Aquí tienes.,
Korean,차 나왔습니다.,
Russian,Here you go.,
Japanese,さあ、どうぞ。,
Portuguese_Brazil,Aqui está.,
Chinese_Simplified,请用。,
Chinese_Traditional,給你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0311-Zenith,
English_US,Теперь мы будем. Пить чай. \n <Zenith>Да.</>,
Description,,
French,Nous allons maintenant consommer. Le thé. \n <Zenith>Oui.</>,
Italian,Ora consumeremo. Il tè. \n <Zenith>Sì.</>,
German,Wir werden jetzt den. Tee verzehren. \n <Zenith>Ja.</>,
Spanish_Spain,Ahora consumiremos. El té. \n <Zenith>Sí.</>,
Spanish_LATAM,Ahora consumiremos. El té. \n <Zenith>Sí.</>,
Korean,"그래, 차를 한번. 마셔볼게. \n <Zenith>그래.</>",
Russian,We will now consume. The tea. \n <Zenith>Yes.</>,
Japanese,デハ、いただきマス。お茶を。 \n <Zenith>ハイ。</>,
Portuguese_Brazil,Agora consumiremos. Chá. \n <Zenith>Sim.</>,
Chinese_Simplified,让我等。尝尝这杯茶。 \n <Zenith>不错。</>,
Chinese_Traditional,我們現在要喝。這杯茶。\n<Zenith>對。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0312-Zenith,
English_US,ИНТЕРЕСНО! \n <Zenith>ИНТЕРЕСНО!</>,
Description,,
French,INTÉRESSANT ! \n <Zenith>INTÉRESSANT !</>,
Italian,INTERESSANTE! \n <Zenith>INTERESSANTE!</>,
German,INTERESSANT! \n <Zenith>INTERESSANT!</>,
Spanish_Spain,¡¡¡Interesante!!! \n <Zenith>¡¡¡Interesante!!!</>,
Spanish_LATAM,¡INTERESANTE! \n <Zenith>¡INTERESANTE!</>,
Korean,흥미롭구나! \n <Zenith>재밌어!</>,
Russian,INTERESTING! \n <Zenith>INTERESTING!</>,
Japanese,オモシロイ！ \n <Zenith>オモシロイ！</>,
Portuguese_Brazil,INTERESSANTE! \n <Zenith>INTERESSANTE!</>,
Chinese_Simplified,真是有趣！ \n <Zenith>有趣！</>,
Chinese_Traditional,真有趣！\n<Zenith>真有趣！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0313-Zenith,
English_US,"Это оно! Это растение! \n <Zenith>""Большой Гибрид.""</>",
Description,,
French,"C'est ça ! C'est la plante ! \n <Zenith>""Grand hybride"".</>",
Italian,"È proprio questa! È la pianta! \n <Zenith>""Grande Ibrido.""</>",
German,Das ist sie! Das ist die Pflanze! \n <Zenith>„Großer Hybride“</>,
Spanish_Spain,"¡Eso es! ¡Esta es la planta! \n <Zenith>""Híbrido grande"".</>",
Spanish_LATAM,¡Eso es! ¡Esta es la planta! \n <Zenith>«Híbrida grande».</>,
Korean,바로 이거야! 이 식물이야! \n <Zenith>'대형 교배종'.</>,
Russian,"This is it! This is the plant! \n <Zenith>""Large Hybrid.""</>",
Japanese,これデス！ この植物デスヨ！ \n <Zenith>“オオガタノハイブリッド”</>,
Portuguese_Brazil,"É isso! Essa é a planta! \n <Zenith>""Híbrida grande.""</>",
Chinese_Simplified,就是它！是那种植物的味道！ \n <Zenith>“大型混种植物”。</>,
Chinese_Traditional,沒錯！就是那株植物！\n<Zenith>「大型混種」。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0314-Zenith,
English_US,"Человек {{Alta}}, это растение огромно. В своих возможностях.",
Description,,
French,"Être humain {{Alta}}, cette plante est vaste. Dans ses possibilités.",
Italian,"Essere umano {{Alta}}, questa pianta è vasta. Nelle sue capacità.",
German,"Menschin {{Alta}}, diese Pflanze ist gewaltig. In ihren Fähigkeiten.",
Spanish_Spain,"Humana {{Alta}}, esta planta es vasta. En sus capacidades.",
Spanish_LATAM,"Humana {{Alta}}, esta planta es vasta. En sus capacidades.",
Korean,"인간 {{Alta}}, 이 식물의 힘은. 어마어마해.",
Russian,"Human {{Alta}}, this plant is vast. In its capabilities.",
Japanese,人間{{アルタ}}、この植物は可能性に満ちていマス。,
Portuguese_Brazil,"Humana {{Alta}}, essa planta tem. Diversas capacidades.",
Chinese_Simplified,人类{{Alta}}，这种植物。有着强大的能力。,
Chinese_Traditional,人類{{Alta}}，這株植物的能力。相當廣泛。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0315-Zenith,
English_US,Оно вытянуло очень древнюю энергию. Очень древнюю. Даже для нас.,
Description,,
French,Elle a fait remonter une très ancienne énergie. Très ancienne. Même pour nous.,
Italian,Ha fatto scaturire un’energia molto antica. Molto antica. Perfino per noi.,
German,Sie hat viel alte Energie aufgesogen. Sehr alte. Selbst für uns.,
Spanish_Spain,Ha reunido una energía muy antigua. Muy antigua. Incluso para nosotras.,
Spanish_LATAM,Ha reunido una energía antigua. Muy antigua. Incluso para nosotras.,
Korean,이 식물은 아주 오래된 에너지를. 끌어내. 심지어 우리에게도.,
Russian,It has drawn up a very old energy. Very old. Even to us.,
Japanese,古のエネルギーが宿ってイル。ワタシタチよりも古い。,
Portuguese_Brazil,Ela capturou uma energia muito antiga. Muito antiga. Até para nós.,
Chinese_Simplified,它汲取了古老的能量。即使对我等而言。这股能量也十分古老。,
Chinese_Traditional,它汲取了相當古老的能量。即便對我們來說。也相當古老。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0316-Zenith,
English_US,"Да, энергия даёт его плодам. Особую силу.",
Description,,
French,"Oui, l'énergie donne ses fruits. Un pouvoir spécial.",
Italian,"Sì, l'energia dà ai suoi frutti. Un potere speciale.",
German,"Ja, die Energie gibt ihren Früchten. Eine besondere Macht.",
Spanish_Spain,"Sí, la energía da sus frutos. Un poder especial.",
Spanish_LATAM,"Sí, la energía da sus frutos. Un poder especial.",
Korean,"그래, 바로 이 에너지가. 열매에 특별한 힘을 선사하지.",
Russian,"Yes, the energy gives its fruits. A special power.",
Japanese,それが果実に与えているノデス。特別なチカラを。,
Portuguese_Brazil,Sim. a energia que ela dá a seus frutos. Um poder especial.,
Chinese_Simplified,是的，这股能量赋予了果实。奇特的力量。,
Chinese_Traditional,沒錯，這股能量賦予其果實。特殊力量。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0317-Zenith,
English_US,Силу влиять. Убеждать. Изменять. \n <Zenith>Культивировать.</>,
Description,,
French,Le pouvoir d'affecter. D'influencer. De changer. \n <Zenith>De cultiver.</>,
Italian,Il potere di influenzare. Di oscillare. Di cambiare. \n <Zenith>Di coltivare.</>,
German,"Die macht, zu beeinflussen. Umzustimmen. Zu wandeln. \n <Zenith>Aufzuziehen.</>",
Spanish_Spain,El poder de afectar. De influir. De cambiar. \n <Zenith>De cultivar.</>,
Spanish_LATAM,El poder de afectar. De influir. De cambiar. \n <Zenith>De cultivar.</>,
Korean,영향을 미치고. 흔들고. 변화시키는 힘. \n <Zenith>구축하는 힘.</>,
Russian,The power to affect. To sway. To change. \n <Zenith>To cultivate.</>,
Japanese,作用するチカラ、揺さぶるチカラ、変わるチカラ。 \n <Zenith>ハグクムチカラ。</>,
Portuguese_Brazil,O poder de afetar. Manejar. Mudar. \n <Zenith>Cultivar.</>,
Chinese_Simplified,影响外界的力量。左右外界的力量。改变外界的力量。 \n <Zenith>培育的力量。</>,
Chinese_Traditional,這種力量可以觸動。可以搖動。可以改變。\n<Zenith>可以培養。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0318-Zenith,
English_US,Мы не понимаем. Источник энергии. Но нам очень нравится. Её вкус.,
Description,,
French,Nous ne comprenons pas. La source de l'énergie. Mais nous aimons beaucoup. Son goût.,
Italian,Non comprendiamo. La fonte dell'energia. Ma ci piace moltissimo. Il suo sapore.,
German,Wir verstehen die. Quelle der Energie nicht. Aber wie genießen den. Geschmack sehr.,
Spanish_Spain,No entendemos. La fuente de la energía. Pero nos gusta mucho. Su sabor.,
Spanish_LATAM,No entendemos. La fuente de la energía. Pero nos gusta mucho. Su sabor.,
Korean,"우리도 그 에너지의. 원천은 알 수 없단다. 하지만, 이 맛은. 정말 좋구나.",
Russian,We do not understand. The source of the energy. But we enjoy very much. Its taste.,
Japanese,エネルギーの源泉はわかりマセン。でも、ワタシタチは味わえマス。そのおいしさを。,
Portuguese_Brazil,Não entendemos. A fonte da energia. Mas apreciamos muito. Seu gosto.,
Chinese_Simplified,我等不清楚。这股能量的来源。但它的味道。让我等十分享受。,
Chinese_Traditional,我們不知道。這能量來自何處。但我們相當享受。它的滋味。,
Polish,,
Turkish,,
Swedish,,
