Russian,"Wow, look how dirty that cup is! Did someone already use that cup? Weird!",
Japanese,うわお、ずいぶん汚いカップだね！ 誰かが使ったあとなのかな？ おかしな話だ！,
Portuguese_Brazil,"Nossa, olha como essa xícara está suja! Alguém já usou essa xícara? Que estranho!",
Chinese_Simplified,哇，你看杯子多脏呀！有人用过这杯子吗？真奇怪！,
Chinese_Traditional,哇喔，這茶杯也太髒了吧！是不是有人用過這茶杯？真奇怪！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0319-Alta,
English_US,"О, ты прав. Я возьму более чистую чашку.",
Description,,
French,"Oh, tu as raison, je vais te trouver une tasse plus propre.",
Italian,"Oh, hai ragione. Userò una tazza più pulita.",
German,"Oh, du hast recht. Ich hol eine sauberere Tasse.",
Spanish_Spain,"Ah, tienes razón. Voy a buscar una taza más limpia.",
Spanish_LATAM,"Ah, tienes razón. Voy a buscar una taza limpia.",
Korean,"아, 그러네요. 가서 깨끗한 잔을 찾을게요.",
Russian,"Oh, you're right. I'll get a cleaner cup.",
Japanese,おっと、本当だ。きれいなカップを持ってくる。,
Portuguese_Brazil,"Ah, você tem razão. Vou pegar uma xícara mais limpa.",
Chinese_Simplified,哦，你说得对。我去换个干净的杯子。,
Chinese_Traditional,噢，你說得對。我去拿一個乾淨一點的杯子。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0320-Alta,
English_US,"Вот чай, который ты просил.",
Description,,
French,Et voici le thé que tu m'as demandé !,
Italian,Ecco il tè che hai chiesto.,
German,"Hier ist der Tee, den du wolltest.",
Spanish_Spain,Aquí tienes el té que has pedido.,
Spanish_LATAM,Aquí tienes el té que me pediste.,
Korean,주문하신 차 나왔습니다.,
Russian,Here's the tea you asked for.,
Japanese,ご注文のお茶だよ。,
Portuguese_Brazil,Aqui está o chá que você pediu.,
Chinese_Simplified,您要的茶来了，请用。,
Chinese_Traditional,這是你點的茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0321-Gerald,
English_US,Отлично!,
Description,,
French,Super !,
Italian,Fantastico!,
German,Super!,
Spanish_Spain,¡Estupendo!,
Spanish_LATAM,¡Estupendo!,
Korean,좋아요!,
Russian,Great!,
Japanese,すばらしい！,
Portuguese_Brazil,Ótimo!,
Chinese_Simplified,好极了！,
Chinese_Traditional,太好了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0322-Gerald,
English_US,"Ничего себе, это, должно быть, самая холодная чашка чая, которую я когда-либо пил в своей жизни!",
Description,"""Wowzers"" is slang for ""wow""",
French,Waouh ! C'est sans doute la tasse de thé la plus froide que j'aie jamais bue de toute ma vie !,
Italian,Uaaaa! Questa è senza dubbio la tazza di tè più fredda che abbia mai bevuto in vita mia!,
German,"Wowzers, das muss die kälteste Tasse Tee sein, die ich je hatte!",
Spanish_Spain,"¡Vaya tela, esta debe ser la taza de té más fría que he probado en la vida!",
Spanish_LATAM,¡Cáspita! ¡Esta debe ser la taza de té más fría que haya probado en mi vida!,
Korean,"와우, 이렇게 차가운 차는 평생 처음 마셔봐요!",
Russian,"Wowzers, this has gotta be the coldest cup of tea I've ever had in my life!",
Japanese,うわお、こんなに冷たいお茶を飲むのは生まれて初めてだ！！,
Portuguese_Brazil,"Eita, acho que esse é o chá mais gelado que eu já tomei na vida!",
Chinese_Simplified,哇噻，这一定是我这辈子喝过的最凉的茶了！,
Chinese_Traditional,哎呀，這真是我這輩子喝過最冷的茶！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0323-Gerald,
English_US,"Я, может быть, всего лишь простой рыцарь, но даже я знаю, что чай должен быть горячим!",
Description,,
French,"J'ai beau n'être qu'un simple chevalier, mais même moi je sais que le thé se sert chaud !",
Italian,"Sarò anche un semplice cavaliere, ma perfino io so che il tè va servito caldo!",
German,"Ich bin zwar nur ein einfacher Ritter, aber selbst ich weiß, dass Tee heiß sein soll!",
Spanish_Spain,"Puede que sea un simple caballero, ¡pero hasta yo sé que el té debe estar caliente!",
Spanish_LATAM,"¡Puede que no sea más que un simple caballero, pero hasta yo sé que el té debe servirse caliente!",
Korean,비록 단순 무식한 기사지만 차가 뜨거워야 한다는 것 정도는 아는걸요!,
Russian,"I may just be a simple knight, but even I know that tea is supposed to be hot!",
Japanese,僕は無知な騎士かもしれないが、お茶が熱いことくらい知ってるさ！,
Portuguese_Brazil,"Eu posso ser um simples cavaleiro, mas até eu sei que chá é servido quente!",
Chinese_Simplified,别看我只是个平凡的骑士，我也知道茶应该是热的！,
Chinese_Traditional,我雖然是頭腦簡單的騎士，但就連我知道茶應該要是熱的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0324-Alta,
English_US,"Хорошо, я переделаю его, используя больше тепла.",
Description,,
French,"OK, je vais le refaire en plus chaud.",
Italian,"Va bene, vado a rifarlo più caldo.",
German,"Gut, ich mache es noch mal mit mehr Hitze.",
Spanish_Spain,"Vale, lo volveré a preparar calentándolo más.",
Spanish_LATAM,"Bien, te preparo otro y lo caliento más esta vez.",
Korean,"알았어요, 더 가열해서 만들어올게요.",
Russian,"Okay, I'll remake it using more heat.",
Japanese,わかった。もっと熱くして淹れ直すよ。,
Portuguese_Brazil,"Certo, vou refazer ele usando mais calor.",
Chinese_Simplified,好的，那我再做杯热的。,
Chinese_Traditional,好，我會重泡一杯熱的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0325-Gerald,
English_US,"Подожди-ка секунду, ты сказала, это чай?",
Description,,
French,"Eh, attends une seconde… tu as dit que c'était du thé ?",
Italian,"Aspetta un secondo, hai detto che questo è tè?",
German,"Warte mal kurz, du meintest, das wäre Tee?",
Spanish_Spain,"Espera un segundo, ¿has dicho que esto es té?",
Spanish_LATAM,Espera un momento... ¿Dijiste que esto es té?,
Korean,"잠깐, 잠깐만 기다려요. 이거 차라고 하지 않았어요?",
Russian,"Hang on just a second here, you said this is tea?",
Japanese,ちょっと待ってくれ。これがお茶だって？,
Portuguese_Brazil,"Espera só um pouquinho aí, você disse que isso é chá?",
Chinese_Simplified,稍等一下，你说这是茶？,
Chinese_Traditional,你給我等一下，你說這是茶？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0326-Gerald,
English_US,"Я, может быть, всего лишь простой рыцарь, но даже я знаю, что в чае должны быть чайные листья!",
Description,,
French,"J'ai beau n'être qu'un simple chevalier, mais même moi je sais que dans le thé on met des feuilles de thé !",
Italian,"Sarò anche un semplice cavaliere, ma perfino io so che il tè dovrebbe contenere foglie di tè!",
German,"Ich bin zwar nur ein einfacher Ritter, aber selbst ich weiß, dass in Tee Teeblätter sein müssen!",
Spanish_Spain,"Puede que sea un simple caballero, ¡pero hasta yo sé que el té debe tener hojas de té!",
Spanish_LATAM,"¡Puede que no sea más que un simple caballero, pero hasta yo sé que el té debe tener hojas de té!",
Korean,내가 아무리 단순 무식한 기사지만 차에 찻잎이 들어간다는 것 정도는 알아요!,
Russian,"I may just be a simple knight, but even I know that tea is supposed to have tea leaves!",
Japanese,僕は無知な騎士かもしれないが、お茶には茶葉が入ってることくらい知ってるさ！,
Portuguese_Brazil,"Eu posso ser um simples cavaleiro, mas até eu sei que chá deve ter folhas de chá!",
Chinese_Simplified,别看我只是个平凡的骑士，我也知道茶里面应该有茶叶！,
Chinese_Traditional,我雖然是頭腦簡單的騎士，但就連我都知道茶應該要有茶葉！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0327-Alta,
English_US,"О, я забыла положить чайные листья? Я пойду переделаю.",
Description,,
French,"Oh, j'ai oublié de mettre des feuilles de thé ? Je vais le refaire.",
Italian,"Ah, ho per caso dimenticato di metterci le foglie di tè? Vado a rifarlo.",
German,"Oh, hab ich die Teeblätter vergessen? Ich mach ihn noch mal.",
Spanish_Spain,"Oh, ¿se me ha olvidado ponerle hojas de té? Volveré a hacerlo.",
Spanish_LATAM,"Uy, creo que olvidé ponerle hojas de té... Enseguida te preparo otro.",
Korean,"이런, 찻잎이 안 들어갔어요? 가서 다시 만들어올게요.",
Russian,"Oh, did I forget to put tea leaves in it? I'll go remake this.",
Japanese,おっと、茶葉を入れるのを忘れてた？ 淹れ直してくるよ。,
Portuguese_Brazil,"Ah, eu esqueci de colocar as folhas de chá nele? Vou refazer.",
Chinese_Simplified,哦，我是不是忘放茶叶了？我去重做一杯。,
Chinese_Traditional,噢，我忘記放茶葉了嗎？我會重泡這杯。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0328-Gerald,
English_US,"Хорошо... я могу почувствовать вкус чая, который ты дала мне в прошлый раз...",
Description,,
French,OK… je retrouve le goût du thé que tu m'as fait la dernière fois…,
Italian,Bene... adesso ha il sapore del tè che mi hai servito l'ultima volta...,
German,Okay … Ich schmecke den Tee vom letzten Mal …,
Spanish_Spain,Vale... Sabe al té que me pusiste la última vez...,
Spanish_LATAM,Bien... Tiene gusto al té que me diste la última vez...,
Korean,음... 지난번에 마셨던 차 맛이 나긴 해요...,
Russian,Okay... I can taste the tea you gave me last time...,
Japanese,うんうん…前と同じお茶の味はするけど…,
Portuguese_Brazil,Certo... posso sentir o gosto do chá que você me deu antes...,
Chinese_Simplified,好的……我能尝出是我上次喝过的茶……,
Chinese_Traditional,好……我喝得出你上次泡的茶……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0329-Gerald,
English_US,Но я не чувствую вкуса любимого варенья {{Timothy}}??,
Description,,
French,Mais je ne retrouve pas le goût de la confiture préférée de {{Timothy}} !!,
Italian,Ma non sento il sapore della marmellata preferita di {{Timothy}}!,
German,Aber ich schmecke nichts von {{Timothy}}s Lieblingsmarmelade?,
Spanish_Spain,Pero no me sabe a la mermelada favorita de {{Timothy}}.,
Spanish_LATAM,Pero no siento el sabor de la mermelada favorita de {{Timothy}}.,
Korean,근데 {{Timothy}}가 가장 좋아하는 잼 맛은 안 나네요?,
Russian,But I don't taste any of {{Timothy}}'s favorite jam??,
Japanese,{{ティモシー}}の好きなジャムの味がしないような？？,
Portuguese_Brazil,Mas não sinto o gosto da geleia favorita do {{Timothy}}??,
Chinese_Simplified,但我好像尝不出{{Timothy}}最爱的果酱？？,
Chinese_Traditional,但我喝不出{{Timothy}}最愛的果醬耶？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0330-Gerald,
English_US,"Эй, это здорово! Ты дала мне только половину того, что я просил! Какой у тебя крутой стиль!",
Description,,
French,"Eh, c'est impeccable ! Tu m'as apporté seulement la moitié de ce que j'avais demandé ! T'es trop stylée !",
Italian,"Ehi, è preciso! Mi hai portato solo la metà di quello che avevo chiesto! Hai stile!",
German,"He, klasse! Du hast mir nur die Hälfte von dem gemacht, was ich bestellt hab! Du hast echt einen irren Stil!",
Spanish_Spain,"¡Oye, qué guay! ¡Solo me has puesto la mitad de lo que te he pedido! Tienes un estilo muy chulo.",
Spanish_LATAM,"¡Vaya, eres una genia! ¡Me diste apenas la mitad de lo que te pedí! ¡Qué estilo más sensacional el tuyo!",
Korean,상당히 멋진데요! 부탁한 내용을 반만 들어주다니! 신선한 운영 방식이군요!,
Russian,"Hey, that's neat! You gave me only half of what I asked for! What a cool style you have!",
Japanese,こいつはいいね！ 僕の注文に半分だけ応えるなんて！ カッコいいスタイルだ！,
Portuguese_Brazil,"Ei, que bacana! Você fez pra mim só metade do que eu pedi! Que estilo legal que você tem!",
Chinese_Simplified,嘿，真不错！你只满足了我一半的要求！你的风格可真酷！,
Chinese_Traditional,太讚了！我點的東西，你只給了一半！你也太酷了吧！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0331-Gerald,
English_US,Хорошо... я могу почувствовать вкус варенья...,
Description,,
French,OK… je retrouve le goût de la confiture…,
Italian,Bene... sento il sapore della marmellata...,
German,Okay … Ich schmecke die Marmelade …,
Spanish_Spain,Vale... Me sabe a mermelada...,
Spanish_LATAM,Bien... Siento el gusto a la mermelada...,
Korean,음... 잼 맛이 나긴 해요...,
Russian,Okay... I can taste the jam...,
Japanese,うんうん…ジャムの味はするけど…,
Portuguese_Brazil,Certo... posso sentir o gosto da geleia...,
Chinese_Simplified,好的……我能尝出果酱的味道……,
Chinese_Traditional,好……我喝得出果醬……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0332-Gerald,
English_US,"...но я не чувствую вкус того, что ты подавала мне в прошлый раз??",
Description,,
French,… mais je ne retrouve pas le goût de ce que tu m'as servi la dernière fois !!,
Italian,… ma non sento il sapore di quello che mi hai servito l'ultima volta!,
German,"…Aber ich schmecke nichts von dem, was du mir letztes Mal gemacht hast?",
Spanish_Spain,Pero no me sabe a lo que me pusiste la última vez.,
Spanish_LATAM,Pero no encuentro el sabor de lo que me pusiste la última vez...,
Korean,...근데 지난번에 마셨던 차 맛은 안 나네요??,
Russian,...but I don't taste whatever it was you served me last time??,
Japanese,…前に出してくれたお茶の味はしないような？？,
Portuguese_Brazil,Mas não sinto o gosto daquilo que você me serviu antes??,
Chinese_Simplified,……但我好像尝不出上次喝的茶？,
Chinese_Traditional,……但我喝不出你上次幫我泡的茶耶？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0333-Gerald,
English_US,"Эй, это здорово! Ты дала мне только половину того, что я просил! Какой у тебя крутой стиль!",
Description,,
French,"Eh, c'est impeccable ! Tu m'as apporté seulement la moitié de ce que j'avais demandé ! T'es trop stylée !",
Italian,"Ehi, è preciso! Mi hai portato solo la metà di quello che avevo chiesto! Hai stile!",
German,"He, klasse! Du hast mir nur die Hälfte von dem gemacht, was ich bestellt hab! Du hast echt einen irren Stil!",
Spanish_Spain,"¡Oye, qué guay! ¡Solo me has puesto la mitad de lo que te he pedido! Tienes un estilo muy chulo.",
Spanish_LATAM,"¡Vaya, eres una genia! ¡Me diste apenas la mitad de lo que te pedí! ¡Qué estilo más sensacional el tuyo!",
Korean,상당히 멋진데요! 부탁한 내용을 반만 들어주다니! 신선한 운영 방식이군요!,
Russian,"Hey, that's neat! You gave me only half of what I asked for! What a cool style you have!",
Japanese,こいつはいいね！ 僕の注文に半分だけ応えるなんて！ カッコいいスタイルだ！,
Portuguese_Brazil,"Ei, que bacana! Você fez pra mim só metade do que eu pedi! Que estilo legal que você tem!",
Chinese_Simplified,嘿，真不错！你只满足了我一半的要求！你的风格可真酷！,
Chinese_Traditional,太讚了！我點的東西，你只給了一半！你也太酷了吧！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0334-Gerald,
English_US,"Вааау, это ИМЕННО то, что у меня было в прошлый раз! И я тоже могу почувствовать вкус варенья!",
Description,,
French,Waouh ! C'est exactement ce que j'ai eu la dernière fois ! Et on sent aussi le goût de la confiture !,
Italian,"Uaooo, questo è ESATTAMENTE quello che ho bevuto l'ultima volta! E sento anche il sapore della marmellata!",
German,"Wooooah, das ist GENAU so wie beim letzten Mal! UND ich kann sogar die Marmelade schmecken!",
Spanish_Spain,"¡Guauuuu, esto es justo lo que tomé la última vez! ¡Y sabe también a la mermelada!",
Spanish_LATAM,"¡Guauuuu, esto es JUSTO lo que tomé la última vez! ¡Y TAMBIÉN puedo sentir el gusto de la mermelada!",
Korean,워우! 지난번에 마신 것과 똑같아요! 거기에 잼 맛도 나는군요!,
Russian,"Woahhhh, this is EXACTLY what I had the last time! AND I can taste the jam too!",
Japanese,うわーお、まさにこれは前に飲んだお茶だ！ それにジャムの味もするぞ！,
Portuguese_Brazil,"Nossaaa, isso é EXATAMENTE o que eu bebi antes! E posso sentir o gosto da geleia também!",
Chinese_Simplified,哇哦，和上次喝的茶一模一样的味道！而且我还尝出了果酱的味道！,
Chinese_Traditional,哇喔喔喔，這就是我上次喝的茶！我還喝得出果醬的滋味！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0335-Gerald,
English_US,"Так круто! Ты сделала это именно так, как я просил! Это замечательно!",
Description,,
French,Trop cool ! Tu m'as fait exactement ce que j'ai demandé ! Génial !,
Italian,Troppo forte! Hai fatto esattamente come ti avevo chiesto! È fantastico!,
German,"Wie cool! Du hast ihn genau so gemacht, wie ich wollte! Das ist super!",
Spanish_Spain,¡Qué guay! ¡Me has hecho justo lo que te he pedido! ¡Qué bien!,
Spanish_LATAM,¡Espectacular! ¡Me preparaste justo lo que te pedí! ¡Buenísimo!,
Korean,최고예요! 정확히 부탁한 대로 만들어주셨네요! 딱 좋아요!,
Russian,So cool! You made it exactly the way I asked! That's great!,
Japanese,お見事だ！ 注文どおりに淹れてくれたね！ すばらしい！,
Portuguese_Brazil,Que legal! Você fez exatamente do jeito que eu pedi! Que incrível!,
Chinese_Simplified,太酷啦！你完全按照我的要求做了！太好了！,
Chinese_Traditional,太酷了！你完美實現我的要求！太好了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0336-Gerald,
English_US,"Вау, ты такая крутая. Ты самая крутая! Держу пари, {{Timothy}} считал бы тебя самым крутым человеком в мире!",
Description,,
French,Waouh ! Tu es trop cool. Il n'y a pas plus cool que toi ! Je parie que {{Timothy}} penserait que tu es la personne la plus cool sur terre !,
Italian,Sei proprio forte. Sei la migliore! Scommetto che {{Timothy}} penserebbe che sei la persona più forte del mondo!,
German,"Wow, du bist so cool. Du bist die Coolste! Ich wette, {{Timothy}} würde dich für die coolste Person der Welt halten!",
Spanish_Spain,"Guau, eres genial. ¡Eres la más genial! ¡Seguro que {{Timothy}} pensaría que eres la persona más genial del mundo!",
Spanish_LATAM,"¡Guau, eres una genia! ¡La mejor de todas! ¡Seguro que {{Timothy}} diría que eres la persona más fenomenal del mundo mundial!",
Korean,"히야, 정말 멋진 아가씨군요. 최고로 멋져요! 우리 {{Timothy}}도 아가씨가 세상에서 제일 멋지다고 생각할걸요!",
Russian,"Wow, you're so cool. You're the coolest! I bet {{Timothy}} would think you're the coolest person alive!",
Japanese,いやあ、君はカッコいい。とびきりスゴいよ！ きっと{{ティモシー}}はこの世で一番カッコいいって思うだろうな！,
Portuguese_Brazil,"Nossa, você é tão legal. Você é incrível! Aposto que o {{Timothy}} acharia que você é a pessoa mais legal viva!",
Chinese_Simplified,哇，你可太酷啦。你酷到了极点！我打赌{{Timothy}}会觉得你是世上最酷的人！,
Chinese_Traditional,哇喔，你真酷。你最酷了！{{Timothy}}一定會覺得你是世上最酷的人！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0337-Choice,
English_US,"{{Timothy}} хорошо разбирается в том, что круто, а что нет.",
Description,,
French,{{Timothy}} sait parfaitement ce qui est cool et ce qui ne l'est pas.,
Italian,{{Timothy}} sa giudicare cosa è forte e cosa non lo è.,
German,"{{Timothy}} kann gut einschätzen, was cool ist und was nicht.",
Spanish_Spain,{{Timothy}} es un buen juez de lo que está bien y lo que no.,
Spanish_LATAM,{{Timothy}} sabe diferenciar muy bien lo que es fenomenal y lo que no.,
Korean,{{Timothy}}는 멋진 게 뭔지 판단할 줄 아는군요.,
Russian,{{Timothy}}'s a good judge of what's cool and what isn't.,
Japanese,{{ティモシー}}はカッコいいものを見分ける力がある。,
Portuguese_Brazil,O {{Timothy}} sabe bem o que é legal e o que não é.,
Chinese_Simplified,{{Timothy}}很擅长判断什么酷什么不酷。,
Chinese_Traditional,{{Timothy}}很懂得判斷誰才是酷的人。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0338-Choice,
English_US,"Ну, я думаю, что ОН самый крутой человек в мире.",
Description,,
French,"Eh bien, je pense que c'est LUI la personne la plus cool sur terre.",
Italian,"Bè, penso che sia lui la persona più forte del mondo.",
German,"Ich jedenfalls denke, ER ist die coolste Person der Welt.",
Spanish_Spain,"Bueno, creo que él es la persona más genial del mundo.",
Spanish_LATAM,"Bueno, yo digo que ÉL es la persona más fenomenal del mundo mundial.",
Korean,{{Timothy}}야말로 제일 멋진 아이죠.,
Russian,Well I think HE'S the coolest person alive.,
Japanese,彼こそ、この世で一番カッコいい子だと思う。,
Portuguese_Brazil,Eu pelo menos acho que ELE é a pessoa mais legal viva.,
Chinese_Simplified,那我觉得他才是世上最酷的人。,
Chinese_Traditional,我覺得他才是世上最酷的人！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0339-Gerald,
English_US,Именно. Вот почему я должен выйти сюда и быть рыцарем!,
Description,From [0337-Choice],
French,Exactement. C'est pourquoi je dois venir ici pour devenir un chevalier !,
Italian,Esatto. Ecco perché dovevo venire qui per diventare un cavaliere!,
German,Genau. Darum bin ich hier draußen ein Ritter!,
Spanish_Spain,Exacto. ¡Por eso tengo que venir aquí a ser un caballero!,
Spanish_LATAM,Exacto. ¡Por eso tengo que salir a la aventura y ser un caballero!,
Korean,맞아요. 바로 그래서 내가 이렇게 기사가 되려고 노력하는 거예요!,
Russian,Exactly. That's why I have to come out here and be a knight!,
Japanese,そのとおり。だからこそ、僕は騎士になるためにここまで来たんだ！,
Portuguese_Brazil,Exatamente. É por isso que preciso vir até aqui e ser um cavaleiro!,
Chinese_Simplified,没错。所以我才要跑到这来成为骑士！,
Chinese_Traditional,沒錯。這就是我成為騎士的原因！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0340-Gerald,
English_US,"Быть крутым не имеет значения, пока {{TIMOTHY}} не подтвердит это!! Черт возьми, да!!",
Description,,
French,"Tant que {{TIMOTHY}} ne l'a pas confirmé, on ne sait pas si on est cool !! Ça c'est sûr !!",
Italian,Essere un tipo forte non ha importanza finché {{TIMOTHY}} non lo conferma! Questo è poco ma sicuro!,
German,"Coolness bedeutet nichts, bis {{TIMOTHY}} sie bestätigt! Oh ja!",
Spanish_Spain,"¡Ser guay no importa hasta que {{TIMOTHY}} lo confirme! ¡Oh, sí!",
Spanish_LATAM,"¡Si eres fenomenal o no, eso no importa hasta que {{TIMOTHY}} lo confirma! ¡Oh, sí!",
Korean,{{TIMOTHY}}가 동의해 줘야 진짜 멋진 사람이거든요! 그렇고 말고요!!,
Russian,Being cool doesn't matter until {{TIMOTHY}} confirms it!! Heck yeah!!,
Japanese,{{ティモシー}}が認めてくれないと、カッコよても意味がないからね！ イェー！,
Portuguese_Brazil,"Ser legal não importa até que o {{TIMOTHY}} confirme!! Aí, sim!!",
Chinese_Simplified,不被{{TIMOTHY}}承认，再酷也没用！正是如此！！,
Chinese_Traditional,酷不酷只有{{TIMOTHY}}說了算！！沒錯！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0341-Gerald,
English_US,"УАУ! Правда?? Это потрясающе! Не могу дождаться, чтобы рассказать ему! Он сойдёт с ума!",
Description,From [0338-Choice],
French,WAOUH ! Vraiment ?? C'est incroyable ! Je suis trop pressé de le lui dire ! Ça va le rendre dingue !,
Italian,UAOO! Lo pensi davvero? È stupefacente! Non vedo l'ora di dirglielo! Impazzirà dalla gioia!,
German,"WOW! Achso? Das ist klasse! Ich kann es kaum erwarten, ihm das zu erzählen! Er wird ausrasten!",
Spanish_Spain,¡¡¡Guau!!! ¿En serio? ¡Eso es increíble! ¡Qué ganas tengo de decírselo! ¡Se va a poner como loco!,
Spanish_LATAM,¡GUAU! ¡¿En serio?! ¡Eso es increíble! ¡Qué ganas que tengo de decírselo! ¡Se va a poner como loquito!,
Korean,우와! 그렇게 생각해요?? 정말 놀랍군요! 아들에게 빨리 알려주고 싶네요! 아이가 좋아 죽을 거예요!,
Russian,WHOA! You do?? That's amazing! I can't wait to tell him! He's going to lose his mind!,
Japanese,うわ！ 本当かい？ すごいな！ 早く息子に伝えたいよ！ 飛び上がって喜ぶぞ！,
Portuguese_Brazil,NOSSA! É mesmo?? Que incrível! Mal posso esperar pra dizer pra ele! Ele vai ficar louco!,
Chinese_Simplified,哇！你认真的？？不可思议！我等不及想告诉他了！他会高兴疯的！,
Chinese_Traditional,哇喔！你這樣想嗎？？太讚了！我等不及要跟他說了！他一定會開心到炸！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0342-Gerald,
English_US,"Вау, я окружён такими крутыми людьми... Какой я счастливчик...",
Description,,
French,"Waouh, je suis entouré par des gens tellement cool... Quel veinard je suis…",
Italian,"Ah, sono circondato da persone fantastiche... sono molto fortunato...",
German,"Wow, ich bin von so coolen Leuten umgeben … Was bin ich nur für ein Glückspilz …",
Spanish_Spain,"Vaya, estoy rodeado de gente tan genial... Qué suerte tengo...",
Spanish_LATAM,"Qué locura... Estoy rodeado de gente muy, pero muy fenomenal... Qué suerte que tengo...",
Korean,"이것 참, 내 주위에는 멋진 사람이 참 많아요... 난 정말 운이 좋다니까요...",
Russian,"Wow, I'm surrounded by such cool people... What a lucky guy I am...",
Japanese,はぁ、僕の周りはカッコいい人ばかりだ…本当に幸せ者だよ…,
Portuguese_Brazil,"Nossa, estou cercado por pessoas tão legais... Que cara de sorte que eu sou.",
Chinese_Simplified,哇，我身边的人都好酷……我真是太走运了……,
Chinese_Traditional,哇喔，我身邊的人都好酷……我真幸運……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0343-Gerald,
English_US,"Странно! Это не на вкус как варенье ИЛИ то, что ты подавала мне в прошлый раз!",
Description,,
French,Bizarre… on ne sent pas le goût de la confiture ou du truc que tu m'as servi la dernière fois !,
Italian,"Che strano! Non sa di marmellata, e neppure di quello che mi hai servito l'ultima volta!",
German,"Seltsam! Es schmeckt weder nach Marmelade NOCH nach dem, was du letztes Mal serviert hast!",
Spanish_Spain,¡Qué raro! ¡No sabe a mermelada ni a lo que me pusiste la última vez!,
Spanish_LATAM,¡Qué raro! ¡No tiene gusto a mermelada ni a lo que me pusiste la última vez!,
Korean,"이상하네요! 잼 맛도 안 나고, 지난번에 마셨던 차 맛도 안 나요!",
Russian,"Weird! It doesn't taste like jam, OR the thing you served me last time!",
Japanese,おかしいな！ ジャムの味がしないぞ。それに前に出してくれたお茶の味もしない！,
Portuguese_Brazil,Que estranho! Não tem gosto de geleia NEM daquilo que você me serviu antes!,
Chinese_Simplified,真奇怪！这杯茶既没有果酱味，也没有上次喝的那种味！,
Chinese_Traditional,真奇怪！這杯茶既喝不出果醬的滋味，也不像你上次幫我泡的茶！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0344-Gerald,
English_US,"Вау! Это почти ничего из того, что я просил! Это так интересно! Мне нравится твой стиль!",
Description,,
French,Waouh ! Il n'y a presque rien de ce que je t'ai demandé ! C'est super intéressant ! J'adore ton style !,
Italian,Ah! Non è quasi nessuna delle cose che ho chiesto! Interessante! Mi piace il tuo stile!,
German,"Wow! Es ist fast nichts von dem, was ich bestellt habe! Das ist so interessant! Ich liebe deinen Stil!",
Spanish_Spain,¡Vaya! ¡No tiene casi nada de lo que te pedí! ¡Qué interesante! ¡Me encanta tu estilo!,
Spanish_LATAM,¡Vaya! ¡No tiene casi nada de lo que te pedí! ¡Qué interesante! ¡Me encanta tu estilo!,
Korean,와우! 부탁한 내용과는 전혀 다르네요! 정말 흥미로워요! 신선한 운영 방식이군요!,
Russian,Wow! It's almost none of the things I asked for! That's so interesting! I love your style!,
Japanese,参ったな！ 注文したお茶とまったく違うなんて！ 面白いね！ 最高のスタイルだ！,
