key,source,Translation
German,"Oh, na, in dem Fall, sicher.",
Spanish_Spain,"Oh, bueno, en ese caso, claro.",
Spanish_LATAM,"Bueno, en ese caso, está bien.",
Korean,"아, 그런 거라면 이제 이해했어요.",
Russian,,
Japanese,まあ、そういうことなら仕方ないか。,
Portuguese_Brazil,"Ah, bem, nesse caso, claro.",
Chinese_Simplified,既然如此，那好吧。,
Chinese_Traditional,噢，既然如此，那好吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0088-Choice,
English_US,"Still didn't answer my question.",
Description,,
French,Ça ne répond toujours pas à ma question.,
Italian,Ma non risponde alla mia domanda.,
German,Das beantwortet trotzdem nicht meine Frage.,
Spanish_Spain,Eso sigue sin responder a mi pregunta.,
Spanish_LATAM,Eso sigue sin responder a mi pregunta.,
Korean,아직 질문에 답변을 안 하셨는데요.,
Russian,,
Japanese,まだ私の質問に答えてないぞ。,
Portuguese_Brazil,Ainda não respondeu a minha pergunta.,
Chinese_Simplified,你还是没回答我的问题。,
Chinese_Traditional,你還是沒回答我的問題。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0089-Harry,
English_US,The question does not make sense and therefore cannot be answered.,
Description,From [0088-Choice],
French,"Cette question n'a aucun sens et il est donc impossible d'y répondre.",
Italian,La domanda non ha senso e quindi non è possibile rispondere.,
German,Die Frage ist sinnlos und kann deshalb nicht beantwortet werden.,
Spanish_Spain,La pregunta no tiene sentido y por tanto no puede responderse.,
Spanish_LATAM,La pregunta no tiene sentido y por tanto no puede responderse.,
Korean,질문이 말이 안 되기 때문에 답변할 수 없습니다.,
Russian,,
Japanese,その質問が意味を成さないから、答えようがないのです。,
Portuguese_Brazil,"A pergunta não faz sentido e, portanto, não pode ser respondida.",
Chinese_Simplified,你的问题不可理喻，因此无法回答。,
Chinese_Traditional,你的問題沒有意義，因此無法回答。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0090-Harry,
English_US,"...you mean, a THIRD version of the company building?",
Description,From [0081-Choice],
French,"... Tu veux dire… une troisième version des locaux de l'entreprise ?",
Italian,"Vuoi dire... una TERZA identica versione dell'edificio aziendale?",
German,…Du meinst eine DRITTE Version unseres Firmengebäudes?,
Spanish_Spain,"¿Te refieres a una ""tercera"" versión del edificio de la empresa?",
Spanish_LATAM,¿Te refieres a una TERCERA versión del edificio de la empresa?,
Korean,...그러니까 세 번째 회사 건물을 지으라고요?,
Russian,,
Japanese,…つまり、会社のビルの3つ目のバージョンを？,
Portuguese_Brazil,"Quer dizer, uma TERCEIRA versão do prédio da empresa?",
Chinese_Simplified,……你是说，第 3 栋公司大楼？,
Chinese_Traditional,……你的意思是，第三棟公司大樓？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0091-Alta,
English_US,Exactly.,
Description,,
French,Exactement.,
Italian,Esatto.,
German,Genau.,
Spanish_Spain,Exacto.,
Spanish_LATAM,Exacto.,
Korean,그거예요.,
Russian,,
Japanese,そのとおり。,
Portuguese_Brazil,Exatamente.,
Chinese_Simplified,正是。,
Chinese_Traditional,沒錯。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0092-Harry,
English_US,And... what purpose would the additional replica serve?,
Description,,
French,Et… à quoi servirait une réplique de plus ?,
Italian,"E... a cosa servirebbe un'altra replica?",
German,Und …welchen Zweck sollte eine zusätzliche Nachbildung erfüllen?,
Spanish_Spain,Y… ¿para qué serviría la réplica adicional?,
Spanish_LATAM,Y… ¿para qué serviría la réplica adicional?,
Korean,그런데... 추가로 건설하는 모형의 목적은 뭘까요?,
Russian,,
Japanese,それで…その新しいビルには、どういう目的があるんです？,
Portuguese_Brazil,E... qual a que propósito serviria a nova réplica?,
Chinese_Simplified,可是……再建一栋复制大楼有何意义？,
Chinese_Traditional,那……再蓋一棟複製品的有什麼用途呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0093-Choice,
English_US,It would send a message to the first replica.,
Description,,
French,Ça enverrait un message à la première réplique.,
Italian,Invierebbe un messaggio alla prima replica.,
German,Das würde der ersten Nachbildung eine klare Botschaft senden.,
Spanish_Spain,Enviaría un mensaje a la primera réplica.,
Spanish_LATAM,Le enviaría un mensaje a la primera réplica.,
Korean,첫 번째 모형을 향해 메시지를 던지는 거죠,
Russian,,
Japanese,最初のそっくりなビルへの警告だ。,
Portuguese_Brazil,Daria um recado para a primeira réplica.,
Chinese_Simplified,能给第 1 栋复制大楼传达一个态度。,
Chinese_Traditional,這會給前一棟複製品一點顏色瞧瞧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0094-Choice,
English_US,It would give you the option of building a fourth.,
Description,,
French,"Ça te donnerait l'occasion d'en fabriquer une quatrième.",
Italian,Darebbe la possibilità di costruire la quarta.,
German,Es würde euch die Option auf eine vierte Version eröffnen.,
Spanish_Spain,Daría la opción de construir un cuarto edificio.,
Spanish_LATAM,Te daría la opción de construir un cuarto edificio.,
Korean,네 번째 건물을 지을 발판을 마련하는 거죠.,
Russian,,
Japanese,4つ目を建てる選択肢ができる。,
Portuguese_Brazil,Vocês teriam a opção de construir um quarto.,
Chinese_Simplified,能够引申出建造第 4 栋的可能。,
Chinese_Traditional,這樣你就可以蓋第四棟大樓。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0095-Choice,
English_US,"I dunno man, you figure it out.",
Description,"""I dunno"" is slang for ""I don't know""",
French,"Mais j'en sais rien moi… débrouille-toi tout seul.",
Italian,"Non lo so, scoprilo tu.",
German,"Keine Ahnung, Kumpel, überleg dir was.",
Spanish_Spain,"No lo sé, tío, averígualo tú.",
Spanish_LATAM,"Qué sé yo, eso tendrás que averígualo tú.",
Korean,나야 모르죠. 알아서 고민하세요.,
Russian,,
Japanese,さあね。自分で考えなよ。,
Portuguese_Brazil,"Não sei, cara, descobre você.",
Chinese_Simplified,我不知道啊，你去想吧。,
Chinese_Traditional,我不知道，你自己想。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0096-Alta,
English_US,"You know, like, ""WE can replicate a building too.""",
Description,From [0093-Choice],
French,"Tu vois… comme pour dire : ""Nous aussi on peut faire une réplique"".",
Italian,"Sai, tipo ""anche NOI possiamo replicare un edificio"".",
German,"Du meinst, so was wie „WIR können auch ein Gebäude nachbilden“",
Spanish_Spain,"Ya sabes, en plan, ""nosotros también podemos hacer una réplica de un edificio"".",
Spanish_LATAM,"Digo, algo así como: «También podemos hacer una réplica de un edificio».",
Korean,"""모형은 우리도 만들 수 있다""라는 메시지 말이에요.",
Russian,,
Japanese,ほら、“我々もそっくりなビルを建てられるんだぞ”ってね。,
Portuguese_Brazil,"Sabe, tipo, ""NÓS podemos replicar um prédio também"".",
Chinese_Simplified,比如说，“复制品有什么了不起，我们也能建”。,
Chinese_Traditional,就是一種「我們也可以複製建築」的概念。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0097-Alta,
English_US,Just in case the desire for a fourth version of the building ever comes up down the line.,
Description,From [0094-Choice],
French,"Juste au cas où surgirait l'envie de fabriquer une quatrième version des locaux.",
Italian,"Nel caso in cui si presentasse l'esigenza di una quarta copia dell'edificio.",
German,"Nur, falls der Wunsch nach einer vierten Variante des Gebäudes irgendwann aufkommt.",
Spanish_Spain,En caso de que surja el deseo de una cuarta versión del edificio.,
Spanish_LATAM,En caso de que surja el deseo de una cuarta versión del edificio.,
Korean,갑자기 네 번째 건물을 짓고 싶다는 욕망이 생길 수도 있잖아요.,
Russian,,
Japanese,この先、4つ目を建てたいって気持ちが浮かばないとも限らないだろ。だから念のためだ。,
Portuguese_Brazil,Só caso o desejo de uma quarta versão do prédio surja mais tarde.,
Chinese_Simplified,万一有人觉得应该建造第 4 栋大楼呢？,
Chinese_Traditional,如果興建第四棟大樓的念頭隨後出現，就可以貫徹此念頭。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0098-Harry,
English_US,Interesting. This is a good suggestion. I will remember it for the future.,
Description,From [0095-Choice],
French,"Intéressant. C'est une bonne suggestion. Je la note pour l'avenir.",
Italian,Interessante. È un buon suggerimento. Lo terrò a mente.,
German,Interessant. Das ist ein guter Vorschlag. Ich werde in Zukunft daran denken.,
Spanish_Spain,Interesante. Es una buena sugerencia. La recordaré para el futuro.,
Spanish_LATAM,Interesante. Es una buena sugerencia. La recordaré para el futuro.,
Korean,어쨌든 흥미로운 의견이군요. 좋은 제안입니다. 향후 반영하도록 하겠습니다.,
Russian,,
Japanese,面白い。いい提案ですね。後学のために覚えておきましょう。,
Portuguese_Brazil,Interessante. Essa é uma boa sugestão. Vou me lembrar dela no futuro.,
Chinese_Simplified,有趣。不错的提议。我会记下来供以后参考。,
Chinese_Traditional,真有趣。這是一項不錯的建議。我會記下來，供未來使用。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0099-Harry,
English_US,This concludes the presentation.,
Description,From [0087-Choice],
French,Ceci vient conclure la présentation.,
Italian,E con questo si conclude la presentazione.,
German,Damit ist meine Präsentation beendet.,
Spanish_Spain,Con esto concluye la presentación.,
Spanish_LATAM,Con esto concluye la presentación.,
Korean,지금까지 제 프레젠테이션이었습니다.,
Russian,,
Japanese,これでプレゼンは終わりです。,
Portuguese_Brazil,Concluímos assim a apresentação.,
Chinese_Simplified,演讲到此为止。,
Chinese_Traditional,我的報告結束了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0100-Harry,
English_US,Already I feel a sense of grounded comfort returning to my chest. My anxiety has withdrawn.,
Description,,
French,Je sens comme un retour au confort terrestre envahir ma poitrine. Mon anxiété a disparu.,
Italian,Mi sento pervadere di un conforto terreno. La mia ansia è scomparsa.,
German,"Ich spüre schon, wie geerdete Ruhe in meiner Brust Einzug hält. Meine Unruhe hat sich verzogen.",
Spanish_Spain,Ya siento que una sensación de consuelo regresa a mi pecho. Mi ansiedad ha desaparecido.,
Spanish_LATAM,Ya siento que una sensación de consuelo regresa a mi pecho. Mi ansiedad ya desapareció.,
Korean,벌써 가슴속에 차분한 안정감이 돌아오는 게 느껴지네요. 초조함이 사라졌어요.,
Russian,,
Japanese,すでに地に足の着いた感覚が戻ってきた。胸のざわめきは消えました。,
Portuguese_Brazil,Já tenho a sensação de um conforto aterrado voltando ao meu peito. Minha ansiedade diminuiu.,
Chinese_Simplified,我已经能感受到重回舒适圈的喜悦。焦虑感已然退去。,
Chinese_Traditional,我已經感受到胸口充滿踏實的舒適感。我的焦慮消失了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0101-Harry,
English_US,I am at peace. The {{Mintiatto}} will trouble me no more. I am free.,
Description,,
French,Je suis en paix. Le {{mintiatto}} ne viendra plus me troubler. Je suis libre.,
Italian,Sono in pace con me stesso. Il {{Mintiatto}} non mi darà più problemi. Sono libero.,
German,Ich bin mit allem im Reinen. Der {{Mintiatto}} wird mich nicht weiter stören. Ich bin frei.,
Spanish_Spain,Estoy en paz. El {{Mintiatto}} no me inquietará más. Soy libre.,
Spanish_LATAM,Estoy en paz. El {{Mintiatto}} ya no volverá a inquietarme. Soy libre.,
Korean,마음이 평안해요. {{Mintiatto}}는 더 이상 나를 괴롭히지 못합니다. 이제 해방이에요.,
Russian,,
Japanese,穏やかな心持ちだ。もう{{ミンティアット}}に悩まされることはない。僕は自由です。,
Portuguese_Brazil,Estou em paz. O {{Mintiatto}} não me incomodará mais. Estou livre.,
Chinese_Simplified,心情也重归平静{{Mintiatto}}再也不会给我带来困扰。我自由了。,
Chinese_Traditional,我現在感到很自在。{{Mintiatto}}再也不會令我煩惱了。我自由了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0102-Choice,
English_US,"Sure you don't want another?",
Description,,
French,"Tu es sûr que tu n'en veux pas un autre ?",
Italian,Sicuro di non volerne un altro?,
German,"Sicher, dass du nicht noch einen willst?",
Spanish_Spain,¿Seguro que no quieres otro?,
Spanish_LATAM,¿Seguro que no quieres otro?,
Korean,한 잔 더 드실 생각은 없고요?,
Russian,,
Japanese,お代わりは必要ない？,
Portuguese_Brazil,Tem certeza que não quer outro?,
Chinese_Simplified,确定不再来一杯？,
Chinese_Traditional,你確定不要再來一杯嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0103-Choice,
English_US,Good luck solving the replica building issue.,
Description,,
French,Bonne chance avec tes problèmes de réplique !,
Italian,Buona fortuna con i tuoi problemi di replica!,
German,Viel Glück beim Lösen der Nachbildungsfrage.,
Spanish_Spain,Buena suerte con el problema de la construcción de réplicas.,
Spanish_LATAM,Buena suerte con el problema de la construcción de réplicas.,
Korean,"모형 건물 문제도 잘 해결되길, 행운을 빌어요.",
Russian,,
Japanese,運が良ければ、そっくりなビルの問題も解決するよ。,
Portuguese_Brazil,Boa sorte na solução do problema da réplica do prédio.,
Chinese_Simplified,祝你好运，愿你早日解决复制大楼的问题。,
Chinese_Traditional,祝你順利解決複製品大樓的問題。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0104-Harry,
English_US,...,
Description,From [0102-Choice],
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0105-Harry,
English_US,"...a stirring from within me is curious, curious to try again, to perhaps grow as a person...",
Description,,
French,"… je sens monter en moi comme une curiosité, une curiosité qui pousse à réessayer, peut-être pour devenir adulte…",
Italian,"… Una parte dentro di me è curiosa, curiosa di riprovarlo, e magari anche di evolvere come persona...",
German,"…In mir regt sich Neugierde, es noch einmal zu versuchen. Vielleicht als Person zu wachsen …",
Spanish_Spain,"Algo dentro de mí me incita a ser curioso. Curioso de volver a intentarlo, de crecer tal vez como persona...",
Spanish_LATAM,"Algo dentro de mí me incita a ser curioso. Curioso de volver a intentarlo, de crecer tal vez como persona...",
Korean,"...다시 마셔보면 어떨까, 그렇게 인간으로서 성장하면 어떨까 하는 호기심이 꿈틀대고 있어요...",
Russian,,
Japanese,…好奇心が湧き立ってくる。もう一度、飲んでみたい。人として成長するために…,
Portuguese_Brazil,"Um movimento dentro de mim tem curiosidade, curiosidade de experimentar de novo, de, talvez, crescer como pessoa...",
Chinese_Simplified,……我心底好奇心涌动，怂恿我再试一次，从而获得成长……,
Chinese_Traditional,……我內心湧起一股好奇心，好奇再次嘗試會如何，或許我會有所成長……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0106-Harry,
English_US,No. No I will not. I cannot do this. I will ever again only consume regular coffee.,
Description,,
French,"Non. Non, certainement pas ! Je ne peux pas faire ça. À l'avenir, je ne boirai plus que du café normal.",
Italian,"No, non lo farò. Non posso farlo. Continuerò a bere esclusivamente caffè filtrato.",
German,"Nein. Nein, ich lasse es. Ich kann das nicht. Von jetzt an konsumiere ich nur noch normalen Kaffee.",
Spanish_Spain,"No. No, no lo haré. No puedo hacer esto. No consumiré otra cosa que no sea café normal.",
Spanish_LATAM,"No, no lo haré. No puedo hacer esto. No consumiré otra cosa que no sea café normal.",
Korean,"아니요, 안 되겠습니다. 못 하겠어요. 앞으로는 절대 보통 커피만 마실 겁니다.",
Russian,,
Japanese,いや、ダメだ。やめておこう。僕には無理だ。普通のコーヒー以外は二度と口にしないぞ。,
Portuguese_Brazil,Não. Não vou. Não posso fazer isso. Eu só consumirei café normal.,
Chinese_Simplified,不，我不要。我不会再尝试了。我从今以后只喝普通咖啡。,
Chinese_Traditional,不。我會這樣做的。我不能這麼做。我往後只會喝一般的咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0107-Harry,
English_US,"Yes, this is my steadfast decision. Never again.",
Description,,
French,"Oui, c'est une décision irrévocable. Plus jamais.",
Italian,Questa decisione è irrevocabile.,
German,"Ja, das ist meine unumstößliche Entscheidung. Nie wieder.",
Spanish_Spain,"Sí, esta es mi decisión firme. Nunca más.",
Spanish_LATAM,"Sí, esta es mi decisión firme. Nunca más.",
Korean,"그래요, 바로 지금 확고히 결정합니다. 다시는 안 마셔요.",
Russian,,
Japanese,そうとも、この決意は岩よりも固い。二度とごめんだ。,
Portuguese_Brazil,"Sim, essa é a minha decisão final. Nunca mais.",
Chinese_Simplified,是的，我的决心不可动摇。永远不会了。,
Chinese_Traditional,對，這是我堅定的抉擇。我再也不喝了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0108-Harry,
English_US,"Luck shall play no role in it. ""Replica building problems"" are only ever solved through diligent effort.",
Description,"""Replica building problems"" is a made up phrase meaning ""problems related to having a replica building""<lf>From [0103-Choice]",
French,"La chance n'a rien à voir là-dedans. Les ""problèmes de fabrication de réplique"" ne peuvent se résoudre que grâce à un effort assidu.",
Italian,"La fortuna non ha niente a che vedere con questo. I ""problemi di costruzione delle repliche"" vengono risolti solo attraverso uno sforzo diligente.",
German,Glück darf dabei keine Rolle spielen. „Gebäudenachbauprobleme“ werden nur durch sorgfältige Arbeit gelöst.,
Spanish_Spain,"La suerte no desempeñará ningún papel. Los ""problemas de construcción de réplicas"" solo se resuelven mediante un esfuerzo diligente.",
Spanish_LATAM,La suerte no desempeñará ningún papel. Los «problemas de construcción de réplicas» solo se resuelven mediante un esfuerzo diligente.,
Korean,"행운과는 아무 상관이 없습니다. '모형 건물 문제'는 열심히 노력해야만 해결할 수 있습니다.",
Russian,,
Japanese,運は関係ありません。“そっくりビル問題”は粉骨砕身の努力によってのみ解決するのです。,
Portuguese_Brazil,"A sorte não terá papel nisso. Os ""problemas da réplica do prédio"" só são resolvidos por meio de um esforço diligente.",
Chinese_Simplified,此事和运气无关。“复制大楼问题”只能通过不懈的努力去解决。,
Chinese_Traditional,這無關乎運氣。「複製品大樓問題」必須仰賴不懈的努力才能解決。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0109-Harry,
English_US,Let me now leave you with a photograph clarifying which building is the correct office building.,
Description,,
French,"Laisse-moi maintenant t'offrir une photo qui te permettra de reconnaître quel bâtiment est celui de l'entreprise.",
Italian,"Ti regalo una foto che ti permetterà di riconoscere l'edificio aziendale corretto.",
German,"Ich überlasse dir hiermit ein Foto, auf dem klar ersichtlich ist, welches Gebäude das richtige Bürohaus ist.",
Spanish_Spain,Me gustaría dejarte ahora una foto que aclara cuál es el edificio de oficinas correcto.,
Spanish_LATAM,Me gustaría dejarte ahora una foto que aclara cuál es el edificio de oficinas correcto.,
Korean,"이제 어느 건물이 올바른 사무실 건물인지 확인할 수 있는 사진을 남기고, 이만 가보려 합니다.",
Russian,,
Japanese,それでは、どちらが正しい会社のビルかをハッキリと示した写真をお渡ししましょう。,
Portuguese_Brazil,Agora preciso deixar com você uma fotografia que esclarece que prédio é o prédio de escritórios correto.,
Chinese_Simplified,我想把这张相片给你，这样你就能分清哪栋是原公司大楼。,
Chinese_Traditional,我要給你一張相片，讓你了解哪棟建築才是正確的辦公大樓。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0110-Harry,
English_US,"I wish for you to keep the photo, so that you can be sure to never mistake the two.",
Description,,
French,"J'espère que tu conserveras cette photo, ainsi tu ne les confondras plus.",
Italian,"Ti auguro di conservare la foto, così da non confonderti mai più.",
German,"Ich wünsche mir, dass du das Foto behältst, damit du sie niemals verwechselst.",
Spanish_Spain,Quiero que conserves la foto para que puedas estar segura de que nunca los confundirás.,
Spanish_LATAM,Quiero que conserves la foto para que puedas estar segura de que nunca los confundirás.,
Korean,두 건물을 착각하지 않도록 잘 가지고 계셨으면 합니다.,
Russian,,
Japanese,この写真を保管してください。決して2つのビルを混同しないように。,
Portuguese_Brazil,"Quero que você guarde a foto, para que possa ter certeza de nunca confundir os dois.",
Chinese_Simplified,请收下相片，以后你肯定不会认错。,
Chinese_Traditional,希望你留著這張相片，這樣你就永遠不會搞混兩者。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0111-Choice,
English_US,"I'll take it.",
Description,,
French,Je la prends.,
Italian,"Sì, grazie.",
German,Ich nehm es.,
Spanish_Spain,Me la quedaré.,
Spanish_LATAM,Me la quedo.,
Korean,가질게요.,
Russian,,
Japanese,もらおう。,
Portuguese_Brazil,Vou querer.,
Chinese_Simplified,我收下了。,
Chinese_Traditional,給我吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0112-Choice,
English_US,No thanks.,
Description,,
French,Non merci.,
Italian,"No, grazie.",
German,"Nein, danke.",
Spanish_Spain,"No, gracias.",
Spanish_LATAM,"No, gracias.",
Korean,괜찮아요.,
Russian,,
Japanese,いや、結構だ。,
Portuguese_Brazil,"Não, obrigada.",
Chinese_Simplified,不用了，谢谢。,
Chinese_Traditional,不用了，謝謝。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0113-Harry,
English_US,Please remain vigilant. Replica buildings can be found anywhere.,
Description,From [0111-Choice],
French,Il faut rester prudent. On trouve des répliques partout.,
Italian,In ogni modo fai sempre attenzione. Ci sono repliche ovunque.,
German,Bitte bleib wachsam. Gebäudenachbildungen können überall auftauchen.,
Spanish_Spain,Permanece atenta. Se pueden encontrar réplicas en cualquier lugar.,
Spanish_LATAM,Permanece atenta. Hay réplicas de edificios en todas partes.,
Korean,방심은 금물이에요. 모형 건물은 어디에나 있을 수 있으니까요.,
Russian,,
Japanese,油断しないで。そっくりなビルは、どこにでもありますから。,
Portuguese_Brazil,"Por favor, permaneça vigilante. Réplicas de prédios podem ser encontradas em qualquer lugar.",
Chinese_Simplified,请保持警惕。复制大楼可能会出现在任何地方。,
Chinese_Traditional,請保持警覺。到處都有複製品大樓。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0114-Harry,
English_US,Understood. You have already committed it to memory. That is good.,
Description,From [0112-Choice],
French,"Compris. Tu as déjà tout mémorisé. C'est bien.",
Italian,Capito. È impresso nella tua memoria. Va bene così.,
German,Verstehe. Du hast es dir bereits eingeprägt. Das ist gut.,
Spanish_Spain,De acuerdo. Ya lo recuerdas en tu memoria. Estupendo.,
Spanish_LATAM,Comprendo. Ya lo tienes grabado en tu memoria. Estupendo.,
Korean,알겠습니다. 이미 머릿속에 저장해두신 거군요. 잘하셨습니다.,
Russian,,
Japanese,わかりました。すでにしっかりと心に刻んだというわけですね。何よりです。,
Portuguese_Brazil,Entendi. Você já guardou ele na memória. Que bom.,
Chinese_Simplified,我懂了。你早已将正牌大楼记在了脑海中。很好。,
Chinese_Traditional,懂了。你已銘記於心。很好。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
